,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
3702,"MODINE, REP. BERNARD",Hero,0,na,1,0.0,
3703,MODOK/GEORGE TARLETO,Villain,358,na,47,1081.0,0.33117483811285847
3704,MODRED THE MYSTIC,Hero,30,na,11,55.0,0.5454545454545454
3705,MODT,Hero,3,na,3,3.0,1.0
3706,MODULAR MAN/STEPHEN,Hero,1,na,2,1.0,1.0
3707,MOJO II,Villain,10,na,5,10.0,1.0
3708,MOJO,Villain,84,na,19,171.0,0.49122807017543857
3709,MOK,Hero,1,na,2,1.0,1.0
3710,MOLECULE MAN/OWEN RE,Villain,446,na,49,1176.0,0.3792517006802721
3711,MOLE MAN/HARVEY RUPE,Villain,847,na,81,3240.0,0.26141975308641974
3712,MOLE MAN | MUTANT X-,Villain,6,na,4,6.0,1.0
3713,MOLE,Hero,6,na,4,6.0,1.0
3714,MOLGOTHA,Hero,28,na,8,28.0,1.0
3715,"MOLLE, DR.",Hero,10,na,5,10.0,1.0
3716,MOLTEN MAN/MARK RAXT,Villain,75,na,17,136.0,0.5514705882352942
3717,MOLTO,Hero,0,na,1,0.0,
3718,MO MONEY,Hero,36,na,9,36.0,1.0
3719,MONDO,Villain,10,na,5,10.0,1.0
3720,MONDO II,Villain,23,na,9,36.0,0.6388888888888888
3721,MONGOOSE,Villain,46,na,11,55.0,0.8363636363636363
3722,"MONGRAIN, ALISON",Hero,27,na,9,36.0,0.75
3723,MONGU,Hero,1,na,2,1.0,1.0
3724,MONMOUTH,Hero,45,na,10,45.0,1.0
3725,MONOCLE,Hero,3,na,3,3.0,1.0
3726,MONSTER FROM THE LOS,Hero,0,na,1,0.0,
3727,MONSTROID/BALIOX/7NH,Hero,4,na,4,6.0,0.6666666666666666
3728,MONTANA,Villain,48,na,12,66.0,0.7272727272727273
3729,MONTANA II,Villain,0,na,1,0.0,
3730,MONTENEGRO,Hero,0,na,1,0.0,
3731,"MONTESI, VICTORIA",Hero,5,na,5,10.0,0.5
3732,MONTGOMERY,Hero,23,na,10,45.0,0.5111111111111111
3733,"MONTGOMERY, SIR BERN",Hero,0,na,1,0.0,
3734,"MONTOYA, JULIO",Hero,21,na,7,21.0,1.0
3735,"MONTOYA, MARIA",Hero,21,na,7,21.0,1.0
3736,"MOODY, RUNYAN",Hero,3,na,3,3.0,1.0
3737,"MOOMJI, INDRIES",Hero,3,na,3,3.0,1.0
3738,MOONBOY,Hero,23,na,9,36.0,0.6388888888888888
3739,MOONDANCER,Hero,3,na,3,3.0,1.0
3740,MOONDARK,Hero,4,na,4,6.0,0.6666666666666666
3741,MOONDRAGON DOPPELGAN,Hero,151,na,19,171.0,0.8830409356725146
3742,MOONDRAGON/HEATHER D,Hero,1214,na,119,7021.0,0.17290984190286285
3743,MOONGLOW/,Hero,3,na,3,3.0,1.0
3744,MOONHUNTER/ZACK MOON,Hero,138,na,24,276.0,0.5
3745,MOON KNIGHT DOPPELGA,Hero,98,na,15,105.0,0.9333333333333333
3746,MOON KNIGHT/MARC SPE,Hero,731,na,97,4656.0,0.15700171821305842
3747,MOON KNIGHT | MUTANT,Hero,55,na,11,55.0,1.0
3748,MOONRAKER/SLADE TRUM,Hero,10,na,5,10.0,1.0
3749,MOONSTALKER/KIANA,Hero,6,na,5,10.0,0.6
3750,MOONSTOMP/,Hero,3,na,3,3.0,1.0
3751,MOONSTONE II/KARLA S,Villain,1204,na,97,4656.0,0.25859106529209624
3752,MOONSTONE/LLOYD BLOC,Villain,27,na,10,45.0,0.6
3753,MOON WOLF/,Hero,3,na,3,3.0,1.0
3754,"MOORE, CONNIE",Hero,0,na,1,0.0,
3755,"MOORE, TONI",Hero,0,na,1,0.0,
3756,MOOT,Hero,1,na,2,1.0,1.0
3757,"MORAN, KEVIN",Hero,2,na,3,3.0,0.6666666666666666
3758,MORBIUS/DR. MICHAEL,Villain,57,na,17,136.0,0.41911764705882354
3759,"MORDO, ASTRID",Hero,1,na,2,1.0,1.0
3760,MORDRED THE EVIL,Hero,11,na,6,15.0,0.7333333333333333
3761,"MOREAU, DAVID",Hero,11,na,6,15.0,0.7333333333333333
3762,"MOREAU, PHILLIP",Hero,86,na,20,190.0,0.45263157894736844
3763,"MORELLE, NOLAN",Hero,15,na,6,15.0,1.0
3764,MORETTI,Hero,10,na,5,10.0,1.0
3765,MORGAN,Hero,37,na,16,120.0,0.30833333333333335
3766,"MORGAN, DR. VIVIAN",Hero,4,na,4,6.0,0.6666666666666666
3767,"MORGAN, JERROLD JERR",Hero,75,na,17,136.0,0.5514705882352942
3768,MORG,Villain,25,na,8,28.0,0.8928571428571429
3769,"MORLAK, MARIS",Hero,60,na,15,105.0,0.5714285714285714
3770,MORLEY,Hero,13,na,6,15.0,0.8666666666666667
3771,MORLUN,Villain,0,na,1,0.0,
3772,MORNING STAR/ZVEZDA,Hero,0,na,1,0.0,
3773,MORPHEUS/ROBERT MARK,Hero,0,na,1,0.0,
3774,MORPH,Hero,0,na,1,0.0,
3775,"MORRELL, SABRINA",Hero,131,na,22,231.0,0.5670995670995671
3776,"MORRISON, AMANDA PAY",Hero,1,na,2,1.0,1.0
3777,"MORRISON, JESSICA",Hero,1,na,2,1.0,1.0
3778,MOSES,Hero,0,na,1,0.0,
3779,MOSH/GLENN,Hero,1,na,2,1.0,1.0
3780,"MOSLEY, WARDEN",Hero,0,na,1,0.0,
3781,MOTHER INFERIOR,Hero,10,na,5,10.0,1.0
3782,MOTHER NIGHT/SUSAN S,Hero,84,na,17,136.0,0.6176470588235294
3783,MOTHER-OF-PAIN,Hero,6,na,4,6.0,1.0
3784,MOTHER OF PEARL/,Hero,1,na,2,1.0,1.0
3785,MOTHER SUPERIOR,Hero,24,na,8,28.0,0.8571428571428571
3786,MOTH/,Hero,0,na,1,0.0,
3787,MOUNTJOY,Hero,5,na,4,6.0,0.8333333333333334
3788,MOURNING PREY,Hero,0,na,1,0.0,
3789,MOUSE,Hero,6,na,5,10.0,0.6
3790,"MOWAT, FARLEY",Hero,38,na,12,66.0,0.5757575757575758
3791,"MOY, ALYSSA",Hero,17,na,11,55.0,0.3090909090909091
3792,M-PLATE,Hero,1,na,2,1.0,1.0
3793,MR. DEATH,Hero,0,na,1,0.0,
3794,MR. DOLL/NATHAN DOLL,Hero,0,na,1,0.0,
3795,M'REEL,Hero,77,na,14,91.0,0.8461538461538461
3796,MR. FANTASTIC DOPPEL,Hero,400,na,38,703.0,0.5689900426742532
3797,MR. FANTASTIC/REED R,Hero,3650,na,293,42778.0,0.08532423208191127
3798,MR. FEAR III/PROF. L,Villain,18,na,7,21.0,0.8571428571428571
3799,MR. FEAR IV/ALAN FAG,Villain,0,na,1,0.0,
3800,MR. FEAR V/,Villain,1,na,2,1.0,1.0
3801,MR. FEAR/ZOLTAN DRAG,Villain,6,na,4,6.0,1.0
3802,MR. FX/,Hero,1,na,2,1.0,1.0
3803,MR. IMMORTAL,Hero,158,na,25,300.0,0.5266666666666666
3804,MR. JIP,Villain,124,na,19,171.0,0.7251461988304093
3805,MR. JUSTICE/TIMOTHY,Hero,8,na,6,15.0,0.5333333333333333
3806,MR. LUCK II/PHILIP G,Hero,1,na,2,1.0,1.0
3807,MR. LUCK/RAMON GARCI,Hero,0,na,1,0.0,
3808,MR. MOBIUS,Hero,1,na,2,1.0,1.0
3809,MR. NACHT,Hero,54,na,12,66.0,0.8181818181818182
3810,MROTH,Hero,24,na,8,28.0,0.8571428571428571
3811,MR. PAYBACK/,Villain,3,na,3,3.0,1.0
3812,MR. SCRATCH II/BLISS,Hero,1,na,2,1.0,1.0
3813,MR. SCRATCH,Hero,0,na,1,0.0,
3814,MR. SINISTER | AOA,Villain,1,na,2,1.0,1.0
3815,MR. SINISTER | MUTAN,Villain,10,na,5,10.0,1.0
3816,MR. SINISTER/NATHAN,Villain,272,na,42,861.0,0.3159117305458769
3817,MR. TERMINEUS/AMODEU,Hero,1,na,2,1.0,1.0
3818,MR. X,Villain,1,na,2,1.0,1.0
3819,MS. FORTUNE/,Hero,6,na,4,6.0,1.0
3820,M'SHULLA,Hero,3,na,4,6.0,0.5
3821,MS. MARVEL II/SHARON,Hero,790,na,83,3403.0,0.23214810461357627
3822,MS. NOVA,Hero,0,na,1,0.0,
3823,"MUELLER, AMANDA",Hero,21,na,8,28.0,0.75
3824,"MUGGINS, MAMIE",Hero,203,na,37,666.0,0.3048048048048048
3825,"MULDOON, SGT. BRIAN",Hero,22,na,9,36.0,0.6111111111111112
3826,"MULDOON, TEXAS JACK",Hero,3,na,3,3.0,1.0
3827,"MULLANY, MIKE",Hero,0,na,1,0.0,
3828,MULTIPLE MAN DOPPELG,Hero,100,na,15,105.0,0.9523809523809523
3829,MULTIPLE MAN/JAMES A,Hero,684,na,78,3003.0,0.22777222777222778
3830,"MUMM, MAX",Hero,3,na,3,3.0,1.0
3831,"MUNDY, SHANE",Hero,0,na,1,0.0,
3832,MUNIN,Hero,11,na,7,21.0,0.5238095238095238
3833,MUNIPOOR,Hero,3,na,3,3.0,1.0
3834,"MUNOZ, CARLOS",Hero,3,na,3,3.0,1.0
3835,"MUNROE, DAVID",Hero,3,na,3,3.0,1.0
3836,"MUNROE, N'DARE",Hero,8,na,5,10.0,0.8
3837,"MUNSON, CLAUDIA",Hero,0,na,1,0.0,
3838,MUNSON,Hero,0,na,1,0.0,
3839,MURDER,Hero,3,na,3,3.0,1.0
3840,"MURDOCK, BATTLING JA",Hero,21,na,7,21.0,1.0
3841,"MURDOCK, MATT | TIME",Hero,10,na,5,10.0,1.0
3842,"MURDOCK, SISTER MAGG",Hero,43,na,12,66.0,0.6515151515151515
3843,MURMUR/,Hero,1,na,2,1.0,1.0
3844,MURMUR II/ARLETTE TR,Hero,29,na,12,66.0,0.4393939393939394
3845,"MURPHY, JOBOA",Hero,3,na,3,3.0,1.0
3846,"MURPHY, MELISSA",Hero,3,na,3,3.0,1.0
3847,"MURPHY, SEAN",Hero,3,na,3,3.0,1.0
3848,"MURRAY, WILLIAM T. B",Hero,0,na,1,0.0,
3849,MUSE/SHANNON FITZPAT,Hero,10,na,5,10.0,1.0
3850,MUSTANG/,Hero,1,na,2,1.0,1.0
3851,MUTANT MASTER,Hero,82,na,14,91.0,0.9010989010989011
3852,MUTAURUS,Hero,6,na,4,6.0,1.0
3853,"MUTO, JUNZO",Hero,5,na,5,10.0,0.5
3854,MYCROFT,Hero,6,na,4,6.0,1.0
3855,"MYLZOB'RYN, CHIEF",Hero,0,na,1,0.0,
3856,MYSTERIA/,Villain,297,na,25,300.0,0.99
3857,MYSTERIO II/DANIEL B,Villain,60,na,13,78.0,0.7692307692307693
3858,MYSTERIO/QUENTIN BEC,Villain,213,na,30,435.0,0.4896551724137931
3859,MYSTERIUM/DR. JOSEPH,Hero,3,na,3,3.0,1.0
3860,MYSTIQUE | MUTANT X-,Villain,6,na,4,6.0,1.0
3861,MYSTIQUE/RAVEN DARKH,Villain,796,na,77,2926.0,0.27204374572795625
3862,"NACHT, HERR",Hero,1,na,2,1.0,1.0
3863,NAGALA,Hero,10,na,5,10.0,1.0
3864,"NAGAN, DR. ARTHUR",Hero,75,na,17,136.0,0.5514705882352942
3865,NAGA,Hero,0,na,1,0.0,
3866,NAHREES [INHUMAN],Hero,15,na,6,15.0,1.0
3867,NAILS II/JOANIE EATO,Hero,0,na,1,0.0,
3868,NAILS/,Hero,0,na,1,0.0,
3869,"NAIP, SYNTHIA",Hero,0,na,1,0.0,
3870,NAKKA,Hero,3,na,3,3.0,1.0
3871,NAKOTA,Hero,6,na,5,10.0,0.6
3872,"NALES, DET. REBECCA",Hero,61,na,16,120.0,0.5083333333333333
3873,NAMELESS ONE,Hero,1,na,2,1.0,1.0
3874,NAMELESS ONE II,Hero,0,na,1,0.0,
3875,NAMORA/AQUARIA NAUTI,Villain,5,na,5,10.0,0.5
3876,NAMORITA DOPPELGANGE,Hero,107,na,16,120.0,0.8916666666666667
3877,NAMORITA | MUTANT X-,Hero,55,na,11,55.0,1.0
3878,NAMORITA/NITA PRENTI,Hero,1226,na,131,8515.0,0.14398120963006458
3879,NANABOZHO,Hero,0,na,1,0.0,
3880,NANNY II,Villain,95,na,17,136.0,0.6985294117647058
3881,NANNY,Villain,12,na,6,15.0,0.8
3882,"NAPIER, RAMONA DR.",Hero,6,na,5,10.0,0.6
3883,NARDI,Hero,10,na,5,10.0,1.0
3884,"NASH, JOHN JOHNNY TH",Hero,1,na,2,1.0,1.0
3885,"NASH, SABRINA",Hero,1,na,2,1.0,1.0
3886,N'ASTIRH,Villain,117,na,22,231.0,0.5064935064935064
3887,NAUDA,Hero,0,na,1,0.0,
3888,NAUTILUS,Hero,0,na,1,0.0,
3889,NAVARRO,Hero,0,na,1,0.0,
3890,NAZE,Hero,139,na,20,190.0,0.7315789473684211
3891,N'DELE,Hero,6,na,4,6.0,1.0
3892,NEBULA,Villain,103,na,19,171.0,0.6023391812865497
3893,NEBULO,Hero,31,na,9,36.0,0.8611111111111112
3894,NEBULON,Villain,16,na,8,28.0,0.5714285714285714
3895,NECRODAMUS,Hero,24,na,10,45.0,0.5333333333333333
3896,NECROMANCER/DR. STEP,Hero,5,na,4,6.0,0.8333333333333334
3897,NECROM,Hero,0,na,1,0.0,
3898,NEDDA,Hero,1,na,2,1.0,1.0
3899,NEEDLE,Hero,25,na,8,28.0,0.8928571428571429
3900,NEFFETHESK,Hero,25,na,8,28.0,0.8928571428571429
3901,NEIFI [INHUMAN],Hero,15,na,6,15.0,1.0
3902,"NEKOBAH, ROMAN",Hero,15,na,6,15.0,1.0
3903,NEKRA/ADRIENNE HATRO,Villain,103,na,24,276.0,0.37318840579710144
3904,NELIT,Hero,6,na,4,6.0,1.0
3905,"NELSON, CANDACE",Hero,57,na,17,136.0,0.41911764705882354
3906,"NELSON, DEBBIE HARRI",Hero,58,na,19,171.0,0.3391812865497076
3907,"NELSON, FRANKLIN FOG",Hero,1120,na,119,7021.0,0.15952143569292124
3908,NEMESIS,Villain,1,na,2,1.0,1.0
3909,NEOPHYTE/,Hero,95,na,16,120.0,0.7916666666666666
3910,NEPHRI,Hero,3,na,3,3.0,1.0
3911,NEPTUNE [OLYMPIAN],Hero,7,na,5,10.0,0.7
3912,NEPTUNIUM,Hero,15,na,6,15.0,1.0
3913,NEREEL,Hero,100,na,16,120.0,0.8333333333333334
3914,NESTOR,Hero,81,na,14,91.0,0.8901098901098901
3915,NETTLES,Hero,0,na,1,0.0,
3916,NETWORK NINA,Hero,26,na,10,45.0,0.5777777777777777
3917,NEUROTAP/MICHELLE BA,Hero,0,na,1,0.0,
3918,NEUT,Hero,10,na,5,10.0,1.0
3919,NEUTRON,Hero,6,na,5,10.0,0.6
3920,"NEVILLE, KATE",Hero,30,na,11,55.0,0.5454545454545454
3921,"NEWELL, DIANE ARLISS",Hero,27,na,12,66.0,0.4090909090909091
3922,"NEWMARK, LOTUS",Hero,16,na,7,21.0,0.7619047619047619
3923,NEW SUN,Villain,13,na,7,21.0,0.6190476190476191
3924,NEZARR,Hero,36,na,12,66.0,0.5454545454545454
3925,N'GAMI,Hero,1,na,2,1.0,1.0
3926,N'GAMO,Hero,6,na,4,6.0,1.0
3927,N'GASSI,Hero,3,na,3,3.0,1.0
3928,NHU'ABDAR,Hero,3,na,3,3.0,1.0
3929,"NICHOLS, LORNA",Hero,1,na,2,1.0,1.0
3930,"NICHOLS, TOM",Hero,1,na,2,1.0,1.0
3931,NICKEL,Hero,21,na,7,21.0,1.0
3932,NICODEMUS,Hero,0,na,1,0.0,
3933,NICODEMUS II,Hero,28,na,9,36.0,0.7777777777777778
3934,NIELS,Hero,1,na,2,1.0,1.0
3935,NIGHT,Hero,14,na,6,15.0,0.9333333333333333
3936,NIGHTCRAWLER 2013,Hero,0,na,1,0.0,
3937,NIGHTCRAWLER/KURT WA,Hero,2065,na,190,17955.0,0.11500974658869395
3938,NIGHTCRAWLER | MUTAN,Hero,73,na,16,120.0,0.6083333333333333
3939,NIGHTEYES/ERIC,Hero,0,na,1,0.0,
3940,NIGHTFIGHTER/,Hero,0,na,1,0.0,
3941,NIGHT FLYER,Hero,6,na,4,6.0,1.0
3942,NIGHTHAWK III/NEAL,Villain,1,na,2,1.0,1.0
3943,NIGHTHAWK II/KYLE RI,Villain,532,na,73,2628.0,0.2024353120243531
3944,NIGHTHAWK/KYLE RICHM,Villain,72,na,16,120.0,0.6
3945,NIGHTINGALE/,Hero,6,na,5,10.0,0.6
3946,NIGHTMARE/EDVARD HAB,Villain,66,na,22,231.0,0.2857142857142857
3947,NIGHT PHANTOM II,Hero,0,na,1,0.0,
3948,NIGHT PHANTOM/TRAVIS,Hero,0,na,1,0.0,
3949,NIGHT RIDER,Hero,1,na,2,1.0,1.0
3950,NIGHT RIDER III/HAMI,Hero,7,na,6,15.0,0.4666666666666667
3951,NIGHTSHADE/TILDA,Hero,350,na,33,528.0,0.6628787878787878
3952,NIGHTSIDE,Hero,12,na,6,15.0,0.8
3953,NIGHTSTICK/,Hero,0,na,1,0.0,
3954,NIGHT THRASHER/DUANE,Hero,514,na,76,2850.0,0.18035087719298246
3955,NIGHTWATCH/,Hero,15,na,6,15.0,1.0
3956,NIGHTWIND/,Hero,1,na,2,1.0,1.0
3957,NIKKI/NICHOLETTE GOL,Hero,3,na,3,3.0,1.0
3958,"NILES, SEN. CATHERIN",Hero,0,na,1,0.0,
3959,NIMROD,Villain,0,na,1,0.0,
3960,NIMROD III,Villain,1,na,2,1.0,1.0
3961,NINA,Hero,11,na,6,15.0,0.7333333333333333
3962,NINGAL,Hero,3,na,3,3.0,1.0
3963,NINJA/,Villain,3,na,4,6.0,0.5
3964,NIRA,Hero,6,na,4,6.0,1.0
3965,"NITAL, DR.",Hero,1,na,2,1.0,1.0
3966,NITRO/ROBERT L. HUNT,Villain,69,na,20,190.0,0.3631578947368421
3967,"NIVENA, JOANNA",Hero,0,na,1,0.0,
3968,"NIXON, RICHARD",Hero,14,na,7,21.0,0.6666666666666666
3969,NOBILUS,Hero,16,na,9,36.0,0.4444444444444444
3970,NOBLE,Hero,3,na,3,3.0,1.0
3971,"NOCENTI, ANN",Hero,15,na,6,15.0,1.0
3972,NOCTURNE II/ANGELA C,Hero,2,na,3,3.0,0.6666666666666666
3973,NOCTURNE/,Hero,4,na,4,6.0,0.6666666666666666
3974,NOMAD II/EDWARD FERB,Hero,1,na,2,1.0,1.0
3975,NOMAD III/JACK MONRO,Hero,562,na,66,2145.0,0.262004662004662
3976,NOM,Hero,6,na,4,6.0,1.0
3977,"NORRISS, JACK",Hero,27,na,12,66.0,0.4090909090909091
3978,"NORRISS, SISTER BARB",Hero,741,na,86,3655.0,0.2027359781121751
3979,"NORTH, DAKOTA",Hero,12,na,7,21.0,0.5714285714285714
3980,"NORTH, RICKY",Hero,0,na,1,0.0,
3981,NORTHSTAR DOPPELGANG,Hero,91,na,14,91.0,1.0
3982,NORTHSTAR/JEAN-PAUL,Hero,715,na,84,3486.0,0.2051061388410786
3983,NORTHSTAR | MUTANT X,Hero,3,na,3,3.0,1.0
3984,NOSFERATA/PURPLE HAY,Hero,0,na,1,0.0,
3985,NOTE,Hero,3,na,3,3.0,1.0
3986,NOVA 0:0,Hero,3,na,3,3.0,1.0
3987,NOVA DOPPELGANGER II,Villain,129,na,17,136.0,0.9485294117647058
3988,NOVA DOPPELGANGER,Villain,210,na,21,210.0,1.0
3989,NOVA II/FRANKIE RAYE,Hero,774,na,75,2775.0,0.2789189189189189
3990,NOVA III/FRANKIE RAY,Hero,1,na,2,1.0,1.0
3991,NOVA II | MUTANT X-V,Hero,3,na,3,3.0,1.0
3992,NOVA | MUTANT X-VERS,Hero,55,na,11,55.0,1.0
3993,NOVA OMEGA/GARTHAN S,Hero,1,na,2,1.0,1.0
3994,NOVA-PRIME,Hero,4,na,4,6.0,0.6666666666666666
3995,NOVA/RICHARD RIDER,Hero,1653,na,155,11935.0,0.1385002094679514
3996,NOX,Hero,18,na,7,21.0,0.8571428571428571
3997,NOY,Hero,1,na,2,1.0,1.0
3998,NUADA,Hero,55,na,11,55.0,1.0
3999,"NUGENT, ALICE",Hero,13,na,7,21.0,0.6190476190476191
4000,NUGENT,Hero,18,na,7,21.0,0.8571428571428571
4001,NUKE,Villain,10,na,5,10.0,1.0
4002,NUKLO/ROBERT FRANK J,Hero,159,na,27,351.0,0.452991452991453
4003,NULLITRON,Hero,3,na,3,3.0,1.0
4004,NUMBER NINE,Hero,24,na,8,28.0,0.8571428571428571
4005,NUMBER ONE FAN/PROF.,Villain,0,na,1,0.0,
4006,NUMBERS,Hero,3,na,3,3.0,1.0
4007,NUNTOO,Hero,0,na,1,0.0,
4008,NURIL,Hero,0,na,1,0.0,
4009,NURO,Hero,30,na,10,45.0,0.6666666666666666
4010,NUTT,Hero,0,na,1,0.0,
4011,NUWA,Hero,3,na,3,3.0,1.0
4012,"NYLES, JENNIFER",Hero,3,na,3,3.0,1.0
4013,NZAGA,Hero,1,na,2,1.0,1.0
4014,OBLITERATOR [ELDER],Villain,10,na,5,10.0,1.0
4015,OBLITERATOR II,Villain,0,na,1,0.0,
4016,OBLIVION,Villain,38,na,11,55.0,0.6909090909090909
4017,"O'BREEN, GLORIANNA",Hero,32,na,12,66.0,0.48484848484848486
4018,"O'BRIEN, MICHAEL",Hero,552,na,68,2278.0,0.24231782265144863
4019,"O'BRYAN, BOB",Hero,1,na,2,1.0,1.0
4020,OCCULT,Hero,128,na,25,300.0,0.4266666666666667
4021,OCCULUS,Villain,0,na,1,0.0,
4022,"O'CONNELL, TARYN",Hero,2,na,3,3.0,0.6666666666666666
4023,"O'CONNOR, A.C. ACE",Hero,0,na,1,0.0,
4024,"OCULUS, LT.",Hero,1,na,2,1.0,1.0
4025,ODDBALL/ELTON HEALEY,Villain,34,na,11,55.0,0.6181818181818182
4026,ODIN [ASGARDIAN],Hero,712,na,87,3741.0,0.19032344292969794
4027,"O'DONNELL, EAMON",Hero,9,na,5,10.0,0.9
4028,O'DONNELL,Hero,2,na,3,3.0,0.6666666666666666
4029,"OGADA, DR.",Hero,1,na,2,1.0,1.0
4030,OGRE II,Hero,6,na,4,6.0,1.0
4031,OGRESS/,Villain,35,na,9,36.0,0.9722222222222222
4032,OGRE,Hero,153,na,23,253.0,0.6047430830039525
4033,OGUN,Hero,1,na,2,1.0,1.0
4034,OGUR,Hero,17,na,7,21.0,0.8095238095238095
4035,"O'HARA, GERALD",Hero,0,na,1,0.0,
4036,"O'HARA, ROBERT IRONG",Hero,38,na,13,78.0,0.48717948717948717
4037,"O'HOOLIHAN, SERGIUS",Hero,1,na,2,1.0,1.0
4038,OJANI,Hero,0,na,1,0.0,
4039,"O'KEEFE, CHANDRA",Hero,8,na,5,10.0,0.8
4040,OKOYE,Hero,33,na,13,78.0,0.4230769230769231
4041,"OLAFSON, ERIC",Hero,3,na,3,3.0,1.0
4042,OLALLA,Hero,1,na,2,1.0,1.0
4043,OLAR,Hero,3,na,3,3.0,1.0
4044,OLD SKULL,Hero,2,na,3,3.0,0.6666666666666666
4045,OLD WOMAN,Hero,3,na,3,3.0,1.0
4046,OLIVIER,Hero,1,na,2,1.0,1.0
4047,"OLLSEN, BO",Hero,0,na,1,0.0,
4048,"OLSEN, JIMMY",Hero,2,na,3,3.0,0.6666666666666666
4049,"OLSON, MRS.",Hero,29,na,9,36.0,0.8055555555555556
4050,"O'MEARA, KATHLEEN",Hero,0,na,1,0.0,
4051,OMEGA-20/EUGENE,Hero,7,na,5,10.0,0.7
4052,OMEGA,Hero,21,na,7,21.0,1.0
4053,OMEGA II,Hero,54,na,15,105.0,0.5142857142857142
4054,OMEGA RED/ARKADY ROS,Villain,215,na,30,435.0,0.4942528735632184
4055,OMERTA/,Hero,0,na,1,0.0,
4056,OMNIBUS/LT. DALLAS,Hero,11,na,6,15.0,0.7333333333333333
4057,OMORO,Hero,6,na,4,6.0,1.0
4058,ONE ABOVE ALL [CELES,Hero,77,na,18,153.0,0.5032679738562091
4059,ONEG,Hero,33,na,11,55.0,0.6
4060,"O'NEIL, BRIDGET",Hero,28,na,8,28.0,1.0
4061,"O'NEILL, DET. BRADY",Hero,38,na,12,66.0,0.5757575757575758
4062,ONSLAUGHT II,Villain,105,na,18,153.0,0.6862745098039216
4063,ONSLAUGHT,Villain,1,na,2,1.0,1.0
4064,OPSIDIAN/,Hero,6,na,4,6.0,1.0
4065,ORACLE/LADY SIBYL,Hero,92,na,21,210.0,0.4380952380952381
4066,ORB,Villain,29,na,9,36.0,0.8055555555555556
4067,ORBIT,Hero,6,na,4,6.0,1.0
4068,ORIGIN/PHYLLIS TWOMB,Hero,6,na,4,6.0,1.0
4069,ORIKAL,Hero,36,na,12,66.0,0.5454545454545454
4070,ORINI,Hero,9,na,5,10.0,0.9
4071,ORKA,Villain,228,na,32,496.0,0.4596774193548387
4072,ORPHAN,Hero,0,na,1,0.0,
4073,ORPHAN II/GUY SMITH,Hero,3,na,3,3.0,1.0
4074,ORPHAN-MAKER/PETER,Villain,95,na,17,136.0,0.6985294117647058
4075,ORWELL,Hero,0,na,1,0.0,
4076,OSAMA,Hero,1,na,2,1.0,1.0
4077,"OSBORN, EMILY",Hero,3,na,3,3.0,1.0
4078,"OSBORN, HARRY",Villain,606,na,76,2850.0,0.21263157894736842
4079,"OSBORN, LIZ ALLAN",Hero,817,na,89,3916.0,0.20863125638406538
4080,"OSBORN, NORMAN",Hero,6,na,4,6.0,1.0
4081,"OSBORN, NORMIE",Hero,403,na,50,1225.0,0.3289795918367347
4082,"O'SHAUGNESSY, COLLEE",Hero,1,na,2,1.0,1.0
4083,OSHIMA,Hero,3,na,3,3.0,1.0
4084,OSHTUR,Hero,12,na,6,15.0,0.8
4085,OSIRIS,Hero,73,na,15,105.0,0.6952380952380952
4086,"OSNICK, OLLIE",Hero,13,na,6,15.0,0.8666666666666667
4087,OSWALD,Hero,0,na,1,0.0,
4088,OTHER,Villain,1,na,2,1.0,1.0
4089,OTHER II,Villain,1,na,2,1.0,1.0
4090,OTOMO,Hero,0,na,1,0.0,
4091,OUBLIETTE/,Hero,0,na,1,0.0,
4092,OUIJA/,Hero,1,na,2,1.0,1.0
4093,OUTLAW/NIGEL HIGGINS,Hero,6,na,4,6.0,1.0
4094,OUTRIDER II/MARTIN Z,Hero,1,na,2,1.0,1.0
4095,OUTRIDER/OCLIN UWIR,Hero,0,na,1,0.0,
4096,OVERBOSS DIXON,Hero,9,na,5,10.0,0.9
4097,OVERMIND/GROM,Villain,36,na,14,91.0,0.3956043956043956
4098,OVERRIDE/DR. GREGORY,Hero,23,na,9,36.0,0.6388888888888888
4099,OVERRIDER/,Villain,0,na,1,0.0,
4100,OWAYODATA,Hero,0,na,1,0.0,
4101,OWL/LELAND OWLSLEY,Villain,76,na,18,153.0,0.49673202614379086
4102,OX,Hero,72,na,16,120.0,0.6
4103,OXBOW/,Hero,5,na,5,10.0,0.5
4104,OX II/DR. KARL STRAG,Hero,0,na,1,0.0,
4105,OX III,Hero,19,na,7,21.0,0.9047619047619048
4106,OX IV,Hero,3,na,3,3.0,1.0
4107,"OXNARD, PHIL",Hero,0,na,1,0.0,
4108,"OXTON, PROFESSOR HEN",Hero,0,na,1,0.0,
4109,"OZ, DR. MALACHI",Hero,0,na,1,0.0,
4110,OZYMANDIAS,Villain,71,na,18,153.0,0.46405228758169936
4111,"PACE, MICHAEL",Hero,0,na,1,0.0,
4112,"PACKER, ARTIE",Hero,0,na,1,0.0,
4113,PAGAN,Hero,11,na,6,15.0,0.7333333333333333
4114,"PAGE, KAREN",Hero,512,na,72,2556.0,0.20031298904538342
4115,"PAIBOK, CAPT. [SKRUL",Villain,187,na,22,231.0,0.8095238095238095
4116,PAI,Hero,10,na,5,10.0,1.0
