,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
1483,DEXAM,Hero,5,3,3,9,0.5555555555555556
1484,"DEZOAN, JOHN",Hero,4,2,2,4,1.0
1485,DHEREK,Hero,3,2,2,4,0.75
1486,DIABLO/ESTEBAN DE AB,Villain,78,29,42,1218,0.06403940886699508
1487,DIAMOND HEAD,Hero,1,1,1,1,1.0
1488,DIAMOND LIL/LILLIAN,Hero,88,49,18,882,0.09977324263038549
1489,"DIAMOND, BOB",Hero,61,43,15,645,0.09457364341085271
1490,"DIAMOND, CHUCKY",Hero,3,1,3,3,1.0
1491,"DIAMOND, KATHY",Hero,2,1,2,2,1.0
1492,DIAMONDBACK,Villain,2,2,1,2,1.0
1493,DIAMONDBACK II/RACHE,Villain,424,78,80,6240,0.06794871794871794
1494,"DIAMONDE, YVETTE",Hero,3,2,2,4,0.75
1495,DIAMONDHEAD/DYKER,Villain,30,16,11,176,0.17045454545454544
1496,"DIBBS, LIONEL",Hero,8,2,4,8,1.0
1497,DIBDEB,Hero,3,1,3,3,1.0
1498,DICE/ROB FORTUNE,Hero,12,5,3,15,0.8
1499,"DICHINSON, RICKY",Hero,1,1,1,1,1.0
1500,DIE'ODE/,Hero,1,1,1,1,1.0
1501,"DIEGO, MANUEL",Hero,3,1,3,3,1.0
1502,"DIETZ, SUSAN",Hero,3,1,3,3,1.0
1503,DIGGER,Hero,39,8,8,64,0.609375
1504,DIGGER II/,Hero,5,2,4,8,0.625
1505,"DILLON, ANITA",Hero,3,1,3,3,1.0
1506,"DILLON, BERNIE",Hero,22,13,6,78,0.28205128205128205
1507,"DILLON, JONATHAN",Hero,3,1,3,3,1.0
1508,DINAH-SOAR,Hero,49,12,25,300,0.16333333333333333
1509,DINU,Hero,37,7,6,42,0.8809523809523809
1510,DIONYSUS [GREEK GOD],Hero,24,8,6,48,0.5
1511,"DIPALMA, JOHNNY",Hero,4,1,4,4,1.0
1512,DIRECTOR X,Hero,1,1,1,1,1.0
1513,DIRGE/,Hero,1,1,1,1,1.0
1514,"DIRKSON, GUS",Hero,5,1,5,5,1.0
1515,DIRT NAP,Hero,15,8,4,32,0.46875
1516,DIRTY WOLFF,Hero,10,3,4,12,0.8333333333333334
1517,DISCUS,Hero,40,7,14,98,0.40816326530612246
1518,DISPROSIUM,Hero,9,2,8,16,0.5625
1519,DISTORTER,Hero,1,1,1,1,1.0
1520,DIVINITY,Hero,9,6,2,12,0.75
1521,"DIXON, GENERAL",Hero,2,1,2,2,1.0
1522,DIZZIE,Hero,1,1,1,1,1.0
1523,DMITRI,Hero,7,2,5,10,0.7
1524,DOC,Hero,4,2,3,6,0.6666666666666666
1525,DOC SAMSON | MUTANT,Hero,3,1,3,3,1.0
1526,DOC SAMSON/DR. LEONA,Hero,299,129,60,7740,0.03863049095607235
1527,"DOCKERY, RUPERT",Hero,10,6,2,12,0.8333333333333334
1528,DOCTOR DREDD,Hero,7,5,3,15,0.4666666666666667
1529,DOCTOR MANDIBUS,Hero,14,3,5,15,0.9333333333333333
1530,"DOCTOR, DR. JOSHUA",Hero,1,1,1,1,1.0
1531,DOGGEREL,Hero,2,1,2,2,1.0
1532,"DOLAN, CAPT. THOMAS",Hero,18,8,6,48,0.375
1533,"DOLAN, STACY",Hero,40,19,9,171,0.23391812865497075
1534,DOLLAR BILL,Hero,47,17,15,255,0.1843137254901961
1535,DOLMAN,Hero,7,4,2,8,0.875
1536,"DOMANI, DINO",Hero,1,1,1,1,1.0
1537,DOMINA,Hero,30,7,14,98,0.30612244897959184
1538,DOMINEX,Hero,4,1,4,4,1.0
1539,DOMINO,Hero,5,3,2,6,0.8333333333333334
1540,DOMINO II,Hero,3,1,3,3,1.0
1541,DOMINO III/BEATRICE/,Hero,207,87,59,5133,0.04032729398012858
1542,DOMINUS,Hero,1,1,1,1,1.0
1543,DOMINUS II,Hero,3,3,1,3,1.0
1544,DOMO,Hero,15,9,6,54,0.2777777777777778
1545,"DON, GAI NO",Hero,2,2,1,2,1.0
1546,"DONALDSON, LINDA",Hero,19,7,8,56,0.3392857142857143
1547,DONAR,Hero,4,2,3,6,0.6666666666666666
1548,"DONLEAVY, HANNAH",Hero,11,5,6,30,0.36666666666666664
1549,"DONNELY, VICTORIA TO",Hero,3,2,2,4,0.75
1550,"DONOHUE, TREVOR",Hero,4,3,2,6,0.6666666666666666
1551,DONYELL,Hero,4,3,2,6,0.6666666666666666
1552,"DOOM, DR. BOB",Hero,1,1,1,1,1.0
1553,DOOMSDAY MAN,Hero,17,6,7,42,0.40476190476190477
1554,DOOMSDAY MAN II,Hero,3,1,3,3,1.0
1555,DOOP,Hero,5,2,3,6,0.8333333333333334
1556,DOORMAN,Hero,49,12,25,300,0.16333333333333333
1557,DOPPELGANGER,Villain,42,8,25,200,0.21
1558,"DORCAS, LEMUEL DR.",Hero,30,10,8,80,0.375
1559,DORMA II [ATLANTEAN],Hero,15,8,6,48,0.3125
1560,DORMA [ATLANTEAN],Hero,112,66,20,1320,0.08484848484848485
1561,DORMAMMU,Villain,161,67,33,2211,0.07281772953414745
1562,"DORNOVA-BLONSKY, NAD",Hero,16,7,4,28,0.5714285714285714
1563,DORREK II,Hero,3,1,3,3,1.0
1564,DORREK [SKRULL],Hero,27,12,10,120,0.225
1565,DOUGHBOY,Villain,28,5,12,60,0.4666666666666667
1566,DOUGLOCK 2013,Hero,2,1,2,2,1.0
1567,"DOVER, DONNA-LEE",Hero,14,9,5,45,0.3111111111111111
1568,DOVINIA,Hero,1,1,1,1,1.0
1569,DR. ANGST/FLOYD MANG,Villain,15,3,5,15,1.0
1570,DR. BONG,Villain,16,13,3,39,0.41025641025641024
1571,DR. DECIBEL/ANTON DE,Hero,16,6,3,18,0.8888888888888888
1572,DR. DOOM CLONE/VICTO,Villain,19,7,7,49,0.3877551020408163
1573,DR. DOOM DOPPELGANGE,Villain,10,2,5,10,1.0
1574,DR. DOOM | MUTANT X-,Villain,24,3,14,42,0.5714285714285714
1575,DR. DOOM | TIMESLIDE,Villain,4,1,4,4,1.0
1576,DR. DOOM/VICTOR VON,Villain,869,270,170,45900,0.018932461873638343
1577,DR. DRUID/ANTHONY LU,Hero,303,96,98,9408,0.03220663265306122
1578,DR. FAUSTUS,Hero,18,14,5,70,0.2571428571428571
1579,DR. GOODWRENCH,Hero,1,1,1,1,1.0
1580,DR. HYDRO,Hero,3,3,1,3,1.0
1581,DR. MIDAS/,Hero,3,3,1,3,1.0
1582,DR. MIME,Hero,1,1,1,1,1.0
1583,DR. NEMESIS/DR. STOC,Hero,8,8,1,8,1.0
1584,DR. OCTOPUS II/CAROL,Villain,50,21,12,252,0.1984126984126984
1585,DR. OCTOPUS | MUTANT,Villain,10,1,10,10,1.0
1586,DR. OCTOPUS/OTTO OCT,Villain,444,101,59,5959,0.07450914582983723
1587,DR. PHOBOS,Hero,6,2,3,6,1.0
1588,DR. POWER/DR. MAXIMU,Hero,1,1,1,1,1.0
1589,DR. SPECTRUM II/DR.,Villain,23,11,7,77,0.2987012987012987
1590,DR. SPECTRUM III/REV,Villain,2,1,2,2,1.0
1591,DR. SPECTRUM/JOSEPH,Villain,90,41,20,820,0.10975609756097561
1592,DR. STRANGE DOPPELGA,Hero,3,1,3,3,1.0
1593,DR. STRANGE | MUTANT,Hero,24,3,14,42,0.5714285714285714
1594,DR. STRANGE/STEPHEN,Hero,1589,631,228,143868,0.01104484666499847
1595,DR. STRANGER YET,Hero,5,3,2,6,0.8333333333333334
1596,DR. SUN,Villain,23,17,3,51,0.45098039215686275
1597,DR. SYNNE,Hero,16,6,4,24,0.6666666666666666
1598,DR. VAULT,Hero,6,4,2,8,0.75
1599,DR. VOLKH/VLADIMIR O,Hero,2,2,1,2,1.0
1600,DR. ZEUS,Hero,4,1,4,4,1.0
1601,DRACCHISS,Hero,2,1,2,2,1.0
1602,DRACULA | MUTANT X-V,Hero,35,6,17,102,0.3431372549019608
1603,DRACULA/VLAD TEPES,Hero,197,151,29,4379,0.04498744005480703
1604,"DRAGO, VALERIE",Hero,2,2,1,2,1.0
1605,DRAGON MAN,Hero,99,32,37,1184,0.08361486486486487
1606,DRAGON OF THE MOON,Villain,3,2,2,4,0.75
1607,DRAGONA,Hero,2,1,2,2,1.0
1608,"DRAGONBLOOD, ULYSSES",Hero,7,6,2,12,0.5833333333333334
1609,DRAGONESS,Hero,21,6,7,42,0.5
1610,DRAGONFIST,Hero,6,1,6,6,1.0
1611,DRAGONFLY II/MEIKO Y,Hero,10,4,5,20,0.5
1612,DRAGONFLY/VERONICA D,Hero,127,12,48,576,0.2204861111111111
1613,DRAGONHEAD,Hero,1,1,1,1,1.0
1614,"DRAGONMEGAS, JESSIE",Hero,5,2,3,6,0.8333333333333334
1615,DRAGONUS,Hero,4,2,3,6,0.6666666666666666
1616,DRAGONWING/,Hero,4,2,2,4,1.0
1617,"DRAKE, CARLTON",Villain,35,8,18,144,0.24305555555555555
1618,"DRAKE, FRANKLIN",Hero,84,64,8,512,0.1640625
1619,"DRAKE, MADELINE BEAT",Hero,19,10,8,80,0.2375
1620,"DRAKE, MALCOLM",Hero,2,1,2,2,1.0
1621,"DRAKE, WILLIAM ROBER",Hero,37,14,16,224,0.16517857142857142
1622,"DRAN, DAMON",Hero,19,8,4,32,0.59375
1623,DRAX DOPPELGANGER,Villain,11,1,11,11,1.0
1624,DRAX | MUTANT X-VERS,Hero,11,1,11,11,1.0
1625,DRAX/ARTHUR DOUGLAS,Hero,329,80,70,5600,0.05875
1626,DREADFACE,Hero,3,3,1,3,1.0
1627,DREADKNIGHT/BRAM VEL,Villain,31,6,23,138,0.2246376811594203
1628,DREADNAUGHT,Hero,8,3,5,15,0.5333333333333333
1629,DREAM QUEEN,Villain,1,1,1,1,1.0
1630,DREAMGUARD/DEPUTY WI,Hero,2,2,1,2,1.0
1631,DREAMING CELESTIAL/T,Hero,5,5,1,5,1.0
1632,"DREYFUSS, RACHEL",Hero,10,5,2,10,1.0
1633,"DRISCOLL, MAYOR",Hero,4,1,4,4,1.0
1634,DROMEDAN,Hero,3,3,1,3,1.0
1635,DRUID/DREDMUND CROMW,Hero,19,12,4,48,0.3958333333333333
1636,DRUIG,Hero,8,6,3,18,0.4444444444444444
1637,"DRUMM, COLLETTE",Hero,2,1,2,2,1.0
1638,"DRUMM, JERICHO",Hero,51,28,17,476,0.10714285714285714
1639,DRY,Hero,4,4,1,4,1.0
1640,"DUBOIS, DR. CLAUDIA",Hero,8,4,2,8,1.0
1641,"DUBOIS, HERVE",Hero,2,1,2,2,1.0
1642,"DUBOIS, NOAH",Hero,20,8,7,56,0.35714285714285715
1643,DUCHARME,Villain,8,4,2,8,1.0
1644,"DUCRESTE, ABRIAN",Hero,1,1,1,1,1.0
1645,"DUFFY, SGT. MIKE",Hero,6,5,2,10,0.6
1646,"DUGAN, DUM DUM | MUT",Hero,9,3,5,15,0.6
1647,"DUGAN, TIMOTHY ALOYI",Hero,500,227,110,24970,0.020024028834601523
1648,DULB,Hero,2,2,1,2,1.0
1649,"DULTRY, MARGARET",Hero,1,1,1,1,1.0
1650,"DUNCAN, FRED",Hero,12,8,5,40,0.3
1651,"DUNER, MAJOR",Hero,2,2,1,2,1.0
1652,"DUNHAM, LAURA",Hero,11,8,4,32,0.34375
1653,"DUNLEAVY, GEN. ARLEN",Hero,4,2,2,4,1.0
1654,"DURAN, CONAL",Hero,13,4,9,36,0.3611111111111111
1655,DUSK,Villain,5,2,3,6,0.8333333333333334
1656,DUSK III,Villain,1,1,1,1,1.0
1657,"DUVALL, SNAKY",Hero,1,1,1,1,1.0
1658,DWELLER IN DARKNESS,Villain,35,14,7,98,0.35714285714285715
1659,"DWORMAN, JIM",Hero,13,5,5,25,0.52
1660,"DWYER, MARISSA",Hero,10,4,5,20,0.5
1661,DYNA-MITE/ROGER AUBR,Hero,97,22,20,440,0.22045454545454546
1662,"EARLE, CARYN",Hero,4,2,3,6,0.6666666666666666
1663,EARTH-LORD/KYLE BROC,Hero,5,3,3,9,0.5555555555555556
1664,EARTHQUAKE,Hero,38,9,18,162,0.2345679012345679
1665,EBONY,Hero,118,30,39,1170,0.10085470085470086
1666,ECCE [WATCHER],Hero,4,2,2,4,1.0
1667,ECHO/MAYA LOPEZ,Hero,14,6,3,18,0.7777777777777778
1668,ECLECTA/,Hero,12,2,8,16,0.75
1669,ECLIPTIC,Hero,7,2,5,10,0.7
1670,ECSTACY/MME. RENE DE,Hero,13,5,7,35,0.37142857142857144
1671,EDDA,Hero,7,1,7,7,1.0
1672,"EDGERTON, GAYLE",Hero,18,5,11,55,0.32727272727272727
1673,"EDGERTON, MR.",Hero,8,1,8,8,1.0
1674,EDITOR,Hero,2,1,2,2,1.0
1675,"EDWARDS, MARTIN/DR.",Hero,12,5,7,35,0.34285714285714286
1676,EEL II/EDWARD LAVELL,Hero,82,12,38,456,0.17982456140350878
1677,EEL III,Hero,1,1,1,1,1.0
1678,EEL/LEOPOLD STRYKE,Hero,61,15,26,390,0.1564102564102564
1679,EELAK,Hero,23,6,9,54,0.42592592592592593
1680,EENY,Hero,57,17,16,272,0.20955882352941177
1681,EFFIGY/LT. VELMAX/JA,Hero,20,11,6,66,0.30303030303030304
1682,EGGHEAD/PROF. ELIHAS,Villain,48,20,14,280,0.17142857142857143
1683,EGMA,Hero,7,1,7,7,1.0
1684,EGO,Villain,71,26,26,676,0.10502958579881656
1685,EGO-PRIME,Hero,24,6,12,72,0.3333333333333333
1686,"EHMAN, HEIDI",Hero,1,1,1,1,1.0
1687,EIGHTBALL,Hero,19,9,9,81,0.2345679012345679
1688,EILIF DRAGONSLAYER,Hero,2,1,2,2,1.0
1689,"EISMAN, BETTY",Hero,2,1,2,2,1.0
1690,EITRI,Hero,47,12,15,180,0.2611111111111111
1691,EJULP,Hero,13,3,6,18,0.7222222222222222
1692,EKAK,Hero,3,1,3,3,1.0
1693,EL AGUILA,Hero,13,7,5,35,0.37142857142857144
1694,EL CONQUISTADOR,Hero,4,4,1,4,1.0
1695,"EL GIBAR, ACHMED",Hero,6,2,5,10,0.6
1696,EL JAGUAR,Hero,27,5,20,100,0.27
1697,EL TIGRE,Hero,5,5,1,5,1.0
1698,EL TORO NEGRO/SERGIO,Hero,16,4,9,36,0.4444444444444444
1699,EL TORO ROJO,Hero,1,1,1,1,1.0
1700,EL UNO,Hero,2,2,1,2,1.0
1701,EL VAMPIRO,Hero,1,1,1,1,1.0
1702,ELAMRON,Hero,2,1,2,2,1.0
1703,ELATHAN,Hero,2,2,1,2,1.0
1704,ELEC'TRIX/,Hero,1,1,1,1,1.0
1705,ELECTRA,Hero,1,1,1,1,1.0
1706,ELECTRO/MAX DILLON,Villain,270,57,82,4674,0.057766367137355584
1707,ELECTRON,Hero,21,8,9,72,0.2916666666666667
1708,ELECTRYON,Hero,1,1,1,1,1.0
1709,ELEJEA,Hero,10,2,5,10,1.0
1710,ELEKTRA | MUTANT X-V,Hero,60,13,21,273,0.21978021978021978
1711,ELEKTRA/ELEKTRA NATC,Villain,80,42,15,630,0.12698412698412698
1712,ELITE/,Hero,18,5,4,20,0.9
1713,"ELLENTHORPE, MARIAH",Hero,3,2,2,4,0.75
1714,"ELLINGTON, DR./TRAVI",Hero,2,2,1,2,1.0
1715,"ELLIS, KEN",Hero,101,31,23,713,0.14165497896213183
1716,ELO,Hero,2,1,2,2,1.0
1717,ELSIE DEE,Hero,42,17,9,153,0.27450980392156865
1718,ELWOOD,Hero,7,4,2,8,0.875
1719,ELYSIA,Hero,11,2,8,16,0.6875
1720,ELYSIUS,Hero,38,18,14,252,0.15079365079365079
1721,EMBER,Hero,15,6,5,30,0.5
1722,EMPATH/MANUEL ALFONS,Villain,68,18,11,198,0.3434343434343434
1723,EMPLATE/MARIUS ST. C,Hero,40,18,14,252,0.15873015873015872
1724,EMPRESS R'KILL [SKRU,Hero,7,3,4,12,0.5833333333333334
1725,EMPRESS S'BYLL [SKRU,Hero,18,11,7,77,0.23376623376623376
1726,ENCHANTER,Hero,1,1,1,1,1.0
1727,ENCHANTRESS/AMORA/HE,Villain,443,129,89,11481,0.03858548906889644
1728,"ENDO, DR. SUZI",Hero,10,5,5,25,0.4
1729,ENFORCER/DELAZNY,Villain,19,11,8,88,0.2159090909090909
1730,"ENGLEHART, STEVE",Hero,5,2,4,8,0.625
1731,ENRAGED,Hero,2,1,2,2,1.0
1732,ENRAKT,Hero,17,7,9,63,0.2698412698412698
1733,ENT,Hero,10,2,5,10,1.0
1734,ENTITY,Hero,6,5,2,10,0.6
1735,ENTITY II,Hero,2,1,2,2,1.0
1736,EON,Hero,59,22,24,528,0.11174242424242424
1737,EPHESUS,Hero,2,2,1,2,1.0
1738,EPOCH,Hero,57,12,23,276,0.20652173913043478
1739,"EPSTEIN, MORRIS",Hero,1,1,1,1,1.0
1740,"EPSTEIN, MRS.",Hero,1,1,1,1,1.0
1741,"EPSTEIN, PROF. NORA",Hero,2,1,2,2,1.0
1742,"EPURER, GISCARD",Hero,3,2,2,4,0.75
1743,EQUILIBRIUS,Villain,18,3,8,24,0.75
1744,EQUINOX/TERRY SORENS,Villain,4,4,1,4,1.0
1745,ERBIUM,Hero,9,2,8,16,0.5625
1746,ERG,Villain,65,8,24,192,0.3385416666666667
1747,ERIC THE RED II,Hero,5,1,5,5,1.0
1748,ERIC THE RED [SHI'AR,Hero,33,12,16,192,0.171875
1749,ERISHKIGEL,Hero,4,1,4,4,1.0
1750,ERISHKIGEL II/HOLLY,Hero,26,12,12,144,0.18055555555555555
1751,EROS,Hero,5,4,2,8,0.625
1752,"ERWIN, CLYTEMNESTRA",Hero,63,33,18,594,0.10606060606060606
1753,"ERWIN, MORLEY",Hero,71,30,22,660,0.10757575757575757
1754,ESON II,Villain,6,1,6,6,1.0
1755,ESON [CELESTIAL],Villain,17,8,9,72,0.2361111111111111
1756,ESSEX,Hero,1,1,1,1,1.0
1757,"ESSEX, REBECCA",Hero,9,3,3,9,1.0
1758,"ESTAVES, DR. ROSA",Hero,4,3,2,6,0.6666666666666666
1759,"ESTAVES, MARIE",Hero,3,2,2,4,0.75
1760,ETERNAL BRAIN/PROFES,Hero,6,5,2,10,0.6
1761,ETERNITY/ADAM QADMON,Hero,222,44,82,3608,0.061529933481152994
1762,ETUBAN,Hero,4,3,2,6,0.6666666666666666
1763,"ETZION, GENERAL",Hero,2,1,2,2,1.0
1764,EUROPIUM,Hero,13,2,7,14,0.9285714285714286
1765,"EVANS, DORIS",Hero,28,15,11,165,0.1696969696969697
1766,"EVE 3,031",Hero,4,4,1,4,1.0
1767,EVER,Hero,13,4,6,24,0.5416666666666666
1768,"EVERETT, BILL",Hero,6,1,6,6,1.0
1769,EVERWRAITH/,Villain,6,3,2,6,1.0
1770,EVERY-MAN,Hero,18,6,10,60,0.3
1771,EVILHAWK/DARGIN BOKK,Hero,3,3,1,3,1.0
1772,EXALT,Hero,2,1,2,2,1.0
1773,EXALTED ONE,Hero,3,1,3,3,1.0
1774,EXECUTIONER,Hero,1,1,1,1,1.0
1775,EXECUTIONER II/SKURG,Hero,168,40,58,2320,0.07241379310344828
1776,EXECUTIONER III/BRUT,Hero,9,2,5,10,0.9
1777,EXECUTIONER IV,Hero,5,2,3,6,0.8333333333333334
1778,EXECUTIONER V,Hero,2,1,2,2,1.0
1779,"EXETER, LT.",Hero,1,1,1,1,1.0
1780,EXILE,Villain,3,3,1,3,1.0
1781,EXITAR,Villain,3,3,1,3,1.0
1782,EXODUS/BENNET DUPARI,Villain,113,20,34,680,0.1661764705882353
1783,EXPEDITER II/ZOE CUL,Hero,55,21,13,273,0.20146520146520147
1784,EXPEDITER/JOHN WRAIT,Hero,16,7,4,28,0.5714285714285714
1785,EZEKEEL,Hero,2,1,2,2,1.0
1786,FACADE,Hero,7,4,2,8,0.875
1787,FACE/COL. EISEN,Hero,1,1,1,1,1.0
1788,FAGIN,Hero,2,2,1,2,1.0
1789,FAHE,Hero,3,2,2,4,0.75
1790,"FAIRMONT, AMANDA MAN",Hero,24,8,10,80,0.3
1791,"FAIRMONT, HANNAH",Hero,79,25,23,575,0.1373913043478261
1792,FAITH,Hero,5,1,5,5,1.0
1793,FALCON/SAM WILSON,Hero,569,221,131,28951,0.01965389796552796
1794,FALCONA [INHUMAN],Hero,31,6,7,42,0.7380952380952381
1795,"FALCONER, CALVIN",Hero,6,4,3,12,0.5
1796,"FALK, DR. JENNIE",Hero,3,1,3,3,1.0
1797,FALLEN | MUTANT X-VE,Hero,64,16,19,304,0.21052631578947367
1798,"FALLON, HOWARD",Hero,13,3,6,18,0.7222222222222222
1799,"FALLON, MEG",Hero,18,4,6,24,0.75
1800,"FALLON, RIGBY",Hero,4,4,1,4,1.0
1801,"FALSWORTH, KENNETH",Hero,1,1,1,1,1.0
1802,FALZON,Hero,46,10,9,90,0.5111111111111111
1803,FAMINE | MUTANT X-VE,Villain,8,2,5,10,0.8
1804,FAMINE/AUTUMN ROLFSO,Villain,74,16,14,224,0.33035714285714285
1805,FANCY DAN,Villain,41,12,12,144,0.2847222222222222
1806,FANDRAL [ASGARDIAN],Hero,585,234,76,17784,0.03289473684210526
1807,FANDRAL | MUTANT X-V,Hero,11,1,11,11,1.0
1808,FANG,Hero,2,1,2,2,1.0
1809,FANG II,Hero,15,4,9,36,0.4166666666666667
1810,FANG III,Hero,6,2,3,6,1.0
1811,FANTASIA,Hero,5,2,3,6,0.8333333333333334
1812,FANTASMA,Hero,33,10,10,100,0.33
1813,FARAHD,Hero,1,1,1,1,1.0
1814,"FARGO, FLAGG",Hero,8,6,3,18,0.4444444444444444
1815,FAROUK,Hero,2,2,1,2,1.0
1816,"FARREL, MIKE",Hero,53,17,24,408,0.12990196078431374
1817,FATALE/PAMELA GREENW,Hero,37,14,8,112,0.33035714285714285
1818,"FATE, IAN",Hero,5,2,4,8,0.625
1819,FATH,Hero,16,4,11,44,0.36363636363636365
1820,FATHER TIME,Hero,2,1,2,2,1.0
1821,"FAVERSHAM, DAPHNE",Hero,1,1,1,1,1.0
1822,FAWKES,Hero,17,2,10,20,0.85
1823,"FAWN, FELICIA",Hero,20,3,7,21,0.9523809523809523
1824,FAYRELYTE STRONGHEAR,Hero,14,3,9,27,0.5185185185185185
1825,FAZE,Hero,4,2,2,4,1.0
1826,FEAR EATER/KKALLAKKU,Hero,23,5,9,45,0.5111111111111111
1827,"FEIFFER, DEPUTY BEAU",Hero,3,2,2,4,0.75
1828,"FELDSTADT, DR. HANS",Hero,1,1,1,1,1.0
1829,FENRIS,Villain,1,1,1,1,1.0
1830,"FENSTER, RICHARD",Hero,24,7,8,56,0.42857142857142855
1831,"FENTON, BARNEY",Hero,2,1,2,2,1.0
1832,FENWAY,Hero,7,2,5,10,0.7
1833,FER DE LANCE/TERESA,Villain,136,14,22,308,0.44155844155844154
1834,FERA,Hero,7,3,3,9,0.7777777777777778
1835,FERAL/MARIA CALLASAN,Hero,166,36,49,1764,0.09410430839002268
1836,"FERGUSON, ISABEL",Hero,8,6,3,18,0.4444444444444444
1837,FEROCIA/,Villain,57,6,24,144,0.3958333333333333
1838,FERON,Hero,15,8,5,40,0.375
1839,"FERRARI, CONNIE",Hero,33,16,13,208,0.15865384615384615
1840,FERRIS,Hero,27,6,9,54,0.5
1841,FERRO2,Hero,14,11,4,44,0.3181818181818182
1842,FEUER,Hero,2,1,2,2,1.0
1843,FEVER PITCH/,Villain,6,2,3,6,1.0
1844,"FIDDLER, BARNEY",Hero,2,1,2,2,1.0
1845,FIELDER,Hero,2,2,1,2,1.0
1846,"FIELDING, CLARENCE",Hero,9,2,5,10,0.9
1847,"FIELDS, MARJORIE",Hero,2,1,2,2,1.0
1848,"FIELDS, PROF. WILLIA",Hero,2,1,2,2,1.0
1849,"FIELDS, TODD",Hero,2,1,2,2,1.0
1850,"FIELDS, TRACI",Hero,12,3,6,18,0.6666666666666666
1851,FIELDSTONE/,Hero,6,2,3,6,1.0
1852,"FIELSTEIN, FIREWORKS",Hero,50,13,19,247,0.20242914979757085
1853,FIFOLET,Hero,20,5,9,45,0.4444444444444444
1854,"FILLMORE, BETTY",Hero,1,1,1,1,1.0
1855,"FILLMORE, GARRET",Hero,1,1,1,1,1.0
1856,"FILLMORE, SHERIFF DO",Hero,8,4,2,8,1.0
1857,FIM,Hero,1,1,1,1,1.0
1858,FIN FANG FOOM | MUTA,Villain,10,1,10,10,1.0
1859,FIN FANG FOOM/MIDGAR,Villain,42,20,7,140,0.3
1860,FIN/PETER NOBLE,Hero,7,3,4,12,0.5833333333333334
1861,FIRE EATER/TOMAS,Villain,24,6,6,36,0.6666666666666666
1862,FIREARM/,Hero,15,3,9,27,0.5555555555555556
1863,FIREBALLS/JACK FARLE,Hero,9,3,6,18,0.5
1864,FIREBIRD/BONITA JUAR,Hero,107,39,43,1677,0.06380441264162194
1865,FIREBOLT,Hero,1,1,1,1,1.0
1866,FIREBRAND II/BROXTEL,Hero,14,4,6,24,0.5833333333333334
1867,FIREBRAND III/RICHAR,Hero,3,2,2,4,0.75
1868,FIREBRAND/GARY GILBE,Hero,38,11,25,275,0.13818181818181818
1869,FIREBUG/,Hero,9,2,8,16,0.5625
1870,FIREFALL II,Hero,4,3,2,6,0.6666666666666666
1871,FIREFALL III/ARCHIE,Hero,10,6,4,24,0.4166666666666667
1872,FIREFALL IV/TARN,Hero,10,5,2,10,1.0
1873,FIREFALL/KARAS,Hero,6,2,5,10,0.6
1874,FIREFIGHT/,Hero,13,2,12,24,0.5416666666666666
1875,FIREFIST II/,Hero,4,1,4,4,1.0
1876,FIREFIST/RUSTY COLLI,Hero,274,57,64,3648,0.07510964912280702
1877,FIREFLY,Hero,3,2,2,4,0.75
1878,FIREFLY II,Hero,1,1,1,1,1.0
1879,FIRELORD/PYREUS KRIL,Villain,151,48,31,1488,0.10147849462365591
1880,FIRESTAR DOPPELGANGE,Hero,15,2,12,24,0.625
1881,FIRESTAR | MUTANT X-,Hero,3,1,3,3,1.0
1882,FIRESTAR/ANGELICA JO,Hero,466,156,124,19344,0.024090157154673282
1883,FIRESTRIKE/DALTON BE,Hero,10,5,4,20,0.5
1884,FIREWALL/THEARY/MIN,Hero,20,8,7,56,0.35714285714285715
1885,"FISHER, PROF. FRANCE",Hero,6,3,2,6,1.0
1886,"FISHMAN, DR. JONATHA",Hero,2,1,2,2,1.0
1887,"FISK, VANESSA",Villain,78,22,13,286,0.2727272727272727
1888,FIST/,Hero,4,2,2,4,1.0
1889,FITCH/,Hero,22,5,6,30,0.7333333333333333
1890,"FITZGERALD, KENNY",Hero,4,1,4,4,1.0
1891,"FITZGERALD, MOLLY",Hero,4,1,4,4,1.0
1892,"FITZPATRICK, WILL",Hero,4,2,3,6,0.6666666666666666
1893,"FITZROY, TREVOR",Villain,57,20,19,380,0.15
1894,FIXER II/PAUL NORBER,Villain,355,65,65,4225,0.08402366863905325
1895,FIXER/SWEENEY,Villain,9,3,6,18,0.5
1896,FIXX,Hero,13,8,4,32,0.40625
1897,FIZ [SKRULL],Hero,70,13,22,286,0.24475524475524477
1898,FIZGIG/,Hero,6,2,3,6,1.0
1899,FLAG-SMASHER,Villain,23,15,8,120,0.19166666666666668
1900,FLAMBE/,Hero,2,2,1,2,1.0
1901,FLAME,Villain,2,1,2,2,1.0
1902,FLAME II,Villain,3,2,2,4,0.75
1903,FLARE/,Hero,1,1,1,1,1.0
1904,FLASH/BARRY ALLEN/BU,Hero,2,1,2,2,1.0
1905,FLATIRON/RUSSELL,Hero,6,3,4,12,0.5
1906,FLATMAN,Hero,49,12,25,300,0.16333333333333333
1907,"FLEET, JONAS",Hero,1,1,1,1,1.0
1908,"FLEET, TAMARA",Hero,1,1,1,1,1.0
1909,"FLEMING, PHILIP",Hero,5,2,3,6,0.8333333333333334
