hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
MOONDANCER,Hero,96332,na,1961,1921780,0.050126445
MOONDARK,Hero,87803,na,2026,2051325,0.042803066
MOONDRAGON DOPPELGAN,Hero,155475,na,4865,11831680,0.013140568
MOONDRAGON/HEATHER D,Hero,169305,na,6074,18443701,0.009179557
MOONGLOW/,Hero,13875,na,296,43660,0.31779661
MOONHUNTER/ZACK MOON,Hero,146624,na,4144,8584296,0.017080492
MOON KNIGHT DOPPELGA,Hero,162736,na,5410,14631345,0.011122422
MOON KNIGHT/MARC SPE,Hero,169028,na,6097,18583656,0.009095519
MOON KNIGHT | MUTANT,Hero,41081,na,785,307720,0.133501235
MOONRAKER/SLADE TRUM,Hero,120936,na,2927,4282201,0.028241551
MOONSTALKER/KIANA,Hero,108807,na,2559,3272961,0.033244209
MOONSTOMP/,Hero,102462,na,2246,2521135,0.040641219
MOONSTONE II/KARLA S,Villain,163617,na,5599,15671601,0.01044035
MOONSTONE/LLOYD BLOC,Villain,146304,na,4120,8485140,0.017242379
MOON WOLF/,Hero,99046,na,2141,2290870,0.043235103
"MOORE, CONNIE",Hero,43589,na,942,443211,0.098348191
"MOORE, TONI",Hero,13400,na,431,92665,0.144606917
MOOT,Hero,41081,na,785,307720,0.133501235
"MORAN, KEVIN",Hero,62274,na,1307,853471,0.072965572
MORBIUS/DR. MICHAEL,Villain,154713,na,4881,11909640,0.012990569
"MORDO, ASTRID",Hero,56761,na,1103,607753,0.09339485
MORDRED THE EVIL,Hero,155026,na,4942,12209211,0.012697463
"MOREAU, DAVID",Hero,131383,na,3508,6151278,0.021358651
"MOREAU, PHILLIP",Hero,143713,na,4082,8329321,0.017253867
"MORELLE, NOLAN",Hero,86705,na,2001,2001000,0.043330835
MORETTI,Hero,82233,na,1893,1790778,0.045920265
MORGAN,Hero,144823,na,4192,8784336,0.016486505
"MORGAN, DR. VIVIAN",Hero,116577,na,2656,3525840,0.03306361
"MORGAN, JERROLD JERR",Hero,143149,na,4107,8431671,0.016977536
MORG,Villain,75640,na,1627,1322751,0.057183854
"MORLAK, MARIS",Hero,153471,na,4733,11198278,0.013704875
MORLEY,Hero,122909,na,3200,5118400,0.024013168
MORLUN,Villain,78322,na,1758,1544403,0.050713447
MORNING STAR/ZVEZDA,Hero,123097,na,2935,4305645,0.028589677
MORPHEUS/ROBERT MARK,Hero,23875,na,450,101025,0.236327642
MORPH,Hero,49319,na,1076,578350,0.085275352
"MORRELL, SABRINA",Hero,152490,na,4600,10577700,0.014416177
"MORRISON, AMANDA PAY",Hero,57303,na,1114,619941,0.09243299
"MORRISON, JESSICA",Hero,57303,na,1114,619941,0.09243299
MOSES,Hero,82493,na,1653,1365378,0.060417701
MOSH/GLENN,Hero,10504,na,391,76245,0.137766411
"MOSLEY, WARDEN",Hero,93812,na,1920,1842240,0.05092279
MOTHER INFERIOR,Hero,84261,na,1965,1929630,0.043666921
MOTHER NIGHT/SUSAN S,Hero,134479,na,3524,6207526,0.021663864
MOTHER-OF-PAIN,Hero,57497,na,1134,642411,0.089501892
MOTHER OF PEARL/,Hero,94904,na,1953,1906128,0.049788891
MOTHER SUPERIOR,Hero,119486,na,2865,4102680,0.02912389
MOTH/,Hero,73150,na,1413,997578,0.073327599
MOUNTJOY,Hero,106884,na,2440,2975580,0.035920392
MOURNING PREY,Hero,229,na,36,630,0.363492063
MOUSE,Hero,123444,na,3095,4787965,0.025782143
"MOWAT, FARLEY",Hero,159453,na,5242,13736661,0.011607843
"MOY, ALYSSA",Hero,155442,na,4884,11924286,0.013035749
M-PLATE,Hero,38455,na,848,359128,0.107078813
MR. DEATH,Hero,36659,na,732,267546,0.137019428
MR. DOLL/NATHAN DOLL,Hero,130064,na,3265,5328480,0.024409212
M'REEL,Hero,110885,na,2544,3234696,0.034279883
MR. FANTASTIC DOPPEL,Hero,165369,na,5611,15738855,0.010507054
MR. FANTASTIC/REED R,Hero,171366,na,6349,20151726,0.008503788
MR. FEAR III/PROF. L,Villain,87743,na,1976,1951300,0.044966433
MR. FEAR IV/ALAN FAG,Villain,99077,na,2321,2692360,0.036799314
MR. FEAR V/,Villain,78460,na,1762,1551441,0.050572339
MR. FEAR/ZOLTAN DRAG,Villain,62951,na,1355,917335,0.068623785
MR. FX/,Hero,6706,na,231,26565,0.252437418
MR. IMMORTAL,Hero,143041,na,3972,7886406,0.018137666
MR. JIP,Villain,136697,na,3744,7006896,0.019508924
MR. JUSTICE/TIMOTHY,Hero,129939,na,3407,5802121,0.022395086
MR. LUCK II/PHILIP G,Hero,130695,na,3262,5318691,0.024572776
MR. LUCK/RAMON GARCI,Hero,32204,na,612,186966,0.172245221
MR. MOBIUS,Hero,90893,na,1905,1813560,0.050118551
MR. NACHT,Hero,87522,na,2043,2085903,0.041958806
MROTH,Hero,132164,na,3423,5856753,0.022566087
MR. PAYBACK/,Villain,14125,na,488,118828,0.11886929
MR. SCRATCH II/BLISS,Hero,106085,na,2385,2842920,0.037315507
MR. SCRATCH,Hero,16866,na,391,76245,0.221207948
MR. SINISTER | AOA,Villain,11921,na,320,51040,0.233561912
MR. SINISTER | MUTAN,Villain,42185,na,800,319600,0.131993116
MR. SINISTER/NATHAN,Villain,158190,na,4988,12437578,0.012718714
MR. TERMINEUS/AMODEU,Hero,81525,na,1778,1579753,0.051606169
MR. X,Villain,79846,na,1616,1304920,0.061188425
MS. FORTUNE/,Hero,103384,na,2474,3059101,0.03379555
M'SHULLA,Hero,61518,na,1204,724206,0.084945444
MS. MARVEL II/SHARON,Hero,168318,na,5921,17526160,0.009603815
MS. NOVA,Hero,97548,na,2124,2254626,0.043265712
"MUELLER, AMANDA",Hero,83204,na,1667,1388611,0.059918869
"MUGGINS, MAMIE",Hero,142748,na,4012,8046066,0.017741341
"MULDOON, SGT. BRIAN",Hero,121610,na,2982,4444671,0.027360855
"MULDOON, TEXAS JACK",Hero,117013,na,2874,4128501,0.028342733
"MULLANY, MIKE",Hero,81382,na,1828,1669878,0.048735297
MULTIPLE MAN DOPPELG,Hero,161672,na,5342,14265811,0.011332829
MULTIPLE MAN/JAMES A,Hero,167659,na,5848,17096628,0.009806554
"MUMM, MAX",Hero,56841,na,1181,696790,0.081575511
"MUNDY, SHANE",Hero,93405,na,1943,1886653,0.049508309
MUNIN,Hero,126141,na,3191,5089645,0.02478385
MUNIPOOR,Hero,56455,na,1127,634501,0.088975431
"MUNOZ, CARLOS",Hero,88415,na,1996,1991010,0.04440711
"MUNROE, DAVID",Hero,96317,na,2103,2210253,0.043577364
"MUNROE, N'DARE",Hero,96776,na,2127,2261001,0.042802281
"MUNSON, CLAUDIA",Hero,92034,na,1783,1588653,0.057932097
MUNSON,Hero,19673,na,501,125250,0.15706986
MURDER,Hero,77887,na,1643,1348903,0.057740994
"MURDOCK, BATTLING JA",Hero,62459,na,1271,807085,0.077388379
"MURDOCK, MATT | TIME",Hero,116606,na,2699,3640951,0.032026248
"MURDOCK, SISTER MAGG",Hero,132502,na,3617,6539536,0.020261682
MURMUR/,Hero,42001,na,935,436645,0.096190269
MURMUR II/ARLETTE TR,Hero,110561,na,2647,3501981,0.031570988
"MURPHY, JOBOA",Hero,102826,na,2224,2471976,0.041596682
"MURPHY, MELISSA",Hero,99046,na,2141,2290870,0.043235103
"MURPHY, SEAN",Hero,47951,na,1156,667590,0.07182702
"MURRAY, WILLIAM T. B",Hero,72436,na,1383,955653,0.075797387
MUSE/SHANNON FITZPAT,Hero,86972,na,2030,2059435,0.042231
MUSTANG/,Hero,99489,na,2208,2436528,0.040832283
MUTANT MASTER,Hero,118055,na,2690,3616705,0.03264159
MUTAURUS,Hero,150852,na,4588,10522578,0.014336031
"MUTO, JUNZO",Hero,148187,na,4220,8902090,0.016646316
MYCROFT,Hero,87547,na,1851,1712175,0.05113204
"MYLZOB'RYN, CHIEF",Hero,4869,na,184,16836,0.289201711
MYSTERIA/,Villain,114321,na,2476,3064050,0.037310422
MYSTERIO II/DANIEL B,Villain,95679,na,2317,2683086,0.035660057
MYSTERIO/QUENTIN BEC,Villain,156147,na,4970,12347965,0.012645565
MYSTERIUM/DR. JOSEPH,Hero,6664,na,208,21528,0.309550353
MYSTIQUE | MUTANT X-,Villain,41081,na,785,307720,0.133501235
MYSTIQUE/RAVEN DARKH,Villain,166496,na,5715,16327755,0.010197115
"NACHT, HERR",Hero,126234,na,3090,4772505,0.02645026
NAGALA,Hero,89079,na,1970,1939465,0.045929676
"NAGAN, DR. ARTHUR",Hero,143149,na,4107,8431671,0.016977536
NAGA,Hero,52433,na,1008,507528,0.103310556
NAHREES [INHUMAN],Hero,72485,na,1451,1051975,0.068903729
NAILS II/JOANIE EATO,Hero,25962,na,616,189420,0.1370605
NAILS/,Hero,14125,na,488,118828,0.11886929
"NAIP, SYNTHIA",Hero,97557,na,2012,2023066,0.048222352
NAKKA,Hero,132749,na,3437,5904766,0.02248167
NAKOTA,Hero,94447,na,2317,2683086,0.035200884
"NALES, DET. REBECCA",Hero,133825,na,3689,6802516,0.019672868
NAMELESS ONE,Hero,53054,na,1056,557040,0.095242711
NAMELESS ONE II,Hero,91580,na,1933,1867278,0.049044652
NAMORA/AQUARIA NAUTI,Villain,92379,na,1989,1977066,0.046725299
NAMORITA DOPPELGANGE,Hero,162736,na,5410,14631345,0.011122422
NAMORITA | MUTANT X-,Hero,41081,na,785,307720,0.133501235
NAMORITA/NITA PRENTI,Hero,169674,na,6099,18595851,0.009124293
NANABOZHO,Hero,56720,na,1120,626640,0.09051449
NANNY II,Villain,144201,na,3971,7882435,0.018293966
NANNY,Villain,105559,na,2416,2917320,0.036183552
"NAPIER, RAMONA DR.",Hero,113016,na,2629,3454506,0.032715532
NARDI,Hero,83263,na,1956,1911990,0.043547822
"NASH, JOHN JOHNNY TH",Hero,70135,na,1359,922761,0.076005596
"NASH, SABRINA",Hero,70135,na,1359,922761,0.076005596
N'ASTIRH,Villain,158868,na,5027,12632851,0.012575784
NAUDA,Hero,1674,na,85,3570,0.468907563
NAUTILUS,Hero,83563,na,1913,1828828,0.045692104
NAVARRO,Hero,594,na,62,1891,0.314119513
NAZE,Hero,109314,na,2617,3423036,0.031934809
N'DELE,Hero,150852,na,4588,10522578,0.014336031
NEBULA,Villain,156552,na,5024,12617776,0.012407258
NEBULO,Hero,117098,na,2860,4088370,0.028641733
NEBULON,Villain,146938,na,4378,9581253,0.01533599
NECRODAMUS,Hero,141727,na,4140,8567730,0.016541955
NECROMANCER/DR. STEP,Hero,117412,na,2725,3711450,0.031635075
NECROM,Hero,59262,na,1128,635628,0.093233778
NEDDA,Hero,55432,na,1150,660675,0.08390207
NEEDLE,Hero,121213,na,3050,4649725,0.026068854
NEFFETHESK,Hero,100574,na,2065,2131080,0.047193911
NEIFI [INHUMAN],Hero,71831,na,1427,1017451,0.070598977
"NEKOBAH, ROMAN",Hero,123044,na,2922,4267581,0.028832259
NEKRA/ADRIENNE HATRO,Villain,154431,na,4776,11402700,0.013543371
NELIT,Hero,115409,na,2662,3541791,0.032584927
"NELSON, CANDACE",Hero,144707,na,4290,9199905,0.015729184
"NELSON, DEBBIE HARRI",Hero,150010,na,4515,10190355,0.014720783
"NELSON, FRANKLIN FOG",Hero,165808,na,5885,17313670,0.00957671
NEMESIS,Villain,108543,na,2518,3168903,0.034252547
NEOPHYTE/,Hero,123129,na,3031,4591965,0.026814011
NEPHRI,Hero,34664,na,608,184528,0.18785225
NEPTUNE [OLYMPIAN],Hero,127455,na,3353,5619628,0.022680327
NEPTUNIUM,Hero,114714,na,2908,4226778,0.027139821
NEREEL,Hero,122989,na,3119,4862521,0.025293258
NESTOR,Hero,108896,na,2297,2636956,0.041296101
NETTLES,Hero,19673,na,501,125250,0.15706986
NETWORK NINA,Hero,142875,na,3990,7958055,0.017953507
NEUROTAP/MICHELLE BA,Hero,37090,na,788,310078,0.119615065
NEUT,Hero,117787,na,2772,3840606,0.030668858
NEUTRON,Hero,131095,na,3273,5354628,0.02448256
"NEVILLE, KATE",Hero,143087,na,3993,7970028,0.017953136
"NEWELL, DIANE ARLISS",Hero,134679,na,3557,6324346,0.021295324
"NEWMARK, LOTUS",Hero,159201,na,5028,12637878,0.012597131
NEW SUN,Villain,80757,na,1570,1231665,0.065567342
NEZARR,Hero,155122,na,4852,11768526,0.01318109
N'GAMI,Hero,100771,na,2200,2418900,0.041659845
N'GAMO,Hero,85671,na,1730,1495585,0.057282602
N'GASSI,Hero,66150,na,1278,816003,0.081065878
NHU'ABDAR,Hero,100184,na,2162,2336041,0.042886234
"NICHOLS, LORNA",Hero,103504,na,2212,2445366,0.042326588
"NICHOLS, TOM",Hero,14222,na,489,119316,0.119196084
NICKEL,Hero,38374,na,762,289941,0.132351065
NICODEMUS,Hero,55849,na,1100,604450,0.092396393
NICODEMUS II,Hero,87242,na,1849,1708476,0.051064223
NIELS,Hero,75580,na,1513,1143828,0.066076368
NIGHT,Hero,104890,na,2392,2859636,0.036679493
NIGHTCRAWLER 2013,Hero,33155,na,553,152628,0.217227507
NIGHTCRAWLER/KURT WA,Hero,170696,na,6256,19565640,0.008724274
NIGHTCRAWLER | MUTAN,Hero,48341,na,908,411778,0.117395781
NIGHTEYES/ERIC,Hero,1160,na,81,3240,0.358024691
NIGHTFIGHTER/,Hero,8591,na,259,33411,0.257130885
NIGHT FLYER,Hero,108853,na,2463,3031953,0.035901942
NIGHTHAWK III/NEAL,Villain,6664,na,208,21528,0.309550353
NIGHTHAWK II/KYLE RI,Villain,165138,na,5679,16122681,0.010242589
NIGHTHAWK/KYLE RICHM,Villain,163620,na,5584,15587736,0.010496714
NIGHTINGALE/,Hero,121258,na,3087,4763241,0.025457037
NIGHTMARE/EDVARD HAB,Villain,159176,na,5304,14063556,0.011318332
NIGHT PHANTOM II,Hero,103516,na,2287,2614041,0.039599991
NIGHT PHANTOM/TRAVIS,Hero,77217,na,1567,1226961,0.062933541
NIGHT RIDER,Hero,136369,na,3590,6442255,0.021167899
NIGHT RIDER III/HAMI,Hero,128910,na,3487,6077841,0.021209834
NIGHTSHADE/TILDA,Hero,153133,na,4666,10883445,0.014070269
NIGHTSIDE,Hero,140512,na,3898,7595253,0.018499976
NIGHTSTICK/,Hero,84067,na,1700,1444150,0.058212097
NIGHT THRASHER/DUANE,Hero,168061,na,5887,17325441,0.009700244
NIGHTWATCH/,Hero,86705,na,2001,2001000,0.043330835
NIGHTWIND/,Hero,46317,na,905,409060,0.113227888
NIKKI/NICHOLETTE GOL,Hero,123360,na,2937,4311516,0.028611746
"NILES, SEN. CATHERIN",Hero,34,na,9,36,0.944444444
NIMROD,Villain,5509,na,169,14196,0.388067061
NIMROD III,Villain,59315,na,1302,846951,0.070033567
NINA,Hero,102097,na,2356,2774190,0.036802454
NINGAL,Hero,57199,na,1140,649230,0.08810283
NINJA/,Villain,41483,na,850,360825,0.114967089
NIRA,Hero,25767,na,480,114960,0.224138831
"NITAL, DR.",Hero,118201,na,2843,4039903,0.029258376
NITRO/ROBERT L. HUNT,Villain,149031,na,4405,9699810,0.015364322
"NIVENA, JOANNA",Hero,94622,na,2039,2077741,0.045540806
"NIXON, RICHARD",Hero,147431,na,4367,9533161,0.01546507
NOBILUS,Hero,114995,na,2605,3391710,0.033904727
NOBLE,Hero,55921,na,1116,622170,0.089880579
"NOCENTI, ANN",Hero,138717,na,3825,7313400,0.018967512
NOCTURNE II/ANGELA C,Hero,91570,na,2208,2436528,0.037582166
NOCTURNE/,Hero,115861,na,2875,4131375,0.028044174
NOMAD II/EDWARD FERB,Hero,119373,na,2802,3924201,0.030419696
NOMAD III/JACK MONRO,Hero,153851,na,4838,11700703,0.013148868
NOM,Hero,64519,na,1177,692076,0.093225311
"NORRISS, JACK",Hero,147474,na,4333,9385278,0.015713333
"NORRISS, SISTER BARB",Hero,168981,na,6022,18129231,0.009320914
"NORTH, DAKOTA",Hero,135272,na,3796,7202910,0.018780187
"NORTH, RICKY",Hero,78994,na,1787,1595791,0.04950147
NORTHSTAR DOPPELGANG,Hero,161642,na,5338,14244453,0.011347715
NORTHSTAR/JEAN-PAUL,Hero,169244,na,6060,18358770,0.0092187
NORTHSTAR | MUTANT X,Hero,41081,na,785,307720,0.133501235
NOSFERATA/PURPLE HAY,Hero,63582,na,1092,595686,0.106737442
NOTE,Hero,16534,na,403,81003,0.204115897
NOVA 0:0,Hero,80510,na,1673,1398628,0.057563555
NOVA DOPPELGANGER II,Villain,156357,na,4925,12125350,0.01289505
NOVA DOPPELGANGER,Villain,158091,na,4990,12447555,0.012700566
NOVA II/FRANKIE RAYE,Hero,165976,na,5747,16511131,0.01005237
NOVA III/FRANKIE RAY,Hero,113392,na,2624,3441376,0.032949611
NOVA II | MUTANT X-V,Hero,41081,na,785,307720,0.133501235
NOVA | MUTANT X-VERS,Hero,41081,na,785,307720,0.133501235
NOVA OMEGA/GARTHAN S,Hero,63648,na,1230,755835,0.084208855
NOVA-PRIME,Hero,124955,na,3148,4953378,0.025226219
NOVA/RICHARD RIDER,Hero,170556,na,6209,19272736,0.0088496
NOX,Hero,61682,na,1221,744810,0.082815752
NOY,Hero,46317,na,905,409060,0.113227888
NUADA,Hero,152467,na,4687,10981641,0.013883808
"NUGENT, ALICE",Hero,123556,na,3046,4637535,0.026642602
NUGENT,Hero,63146,na,1246,775635,0.081412004
NUKE,Villain,124592,na,3098,4797253,0.02597153
NUKLO/ROBERT FRANK J,Hero,149119,na,4347,9446031,0.015786419
NULLITRON,Hero,71929,na,1403,983503,0.073135517
NUMBER NINE,Hero,110682,na,2611,3407355,0.03248326
NUMBER ONE FAN/PROF.,Villain,86645,na,1668,1390278,0.062322068
NUMBERS,Hero,148718,na,4404,9695406,0.015339017
NUNTOO,Hero,87195,na,1775,1574425,0.055382124
NURIL,Hero,35775,na,688,236328,0.151378592
NURO,Hero,157362,na,4990,12447555,0.012642001
NUTT,Hero,9333,na,237,27966,0.333726668
NUWA,Hero,103850,na,2478,3069003,0.033838351
"NYLES, JENNIFER",Hero,79448,na,1476,1088550,0.072985164
NZAGA,Hero,23865,na,449,100576,0.237283248
OBLITERATOR [ELDER],Villain,51905,na,1005,504510,0.102882004
OBLITERATOR II,Villain,87266,na,1778,1579753,0.055240281
OBLIVION,Villain,153763,na,4788,11460078,0.013417273
"O'BREEN, GLORIANNA",Hero,140315,na,3839,7367041,0.019046317
"O'BRIEN, MICHAEL",Hero,167107,na,5841,17055720,0.00979771
"O'BRYAN, BOB",Hero,103165,na,2177,2368576,0.043555706
OCCULT,Hero,146725,na,4247,9016381,0.016273159
OCCULUS,Villain,88934,na,1821,1657110,0.053668133
"O'CONNELL, TARYN",Hero,96279,na,2025,2049300,0.046981408
"O'CONNOR, A.C. ACE",Hero,31693,na,608,184528,0.171751712
"OCULUS, LT.",Hero,42248,na,742,274911,0.153678827
ODDBALL/ELTON HEALEY,Villain,112954,na,2594,3363121,0.033586065
ODIN [ASGARDIAN],Hero,165011,na,5724,16379226,0.010074408
"O'DONNELL, EAMON",Hero,94310,na,2070,2141415,0.044040973
O'DONNELL,Hero,114382,na,2742,3757911,0.030437655
"OGADA, DR.",Hero,50031,na,1112,617716,0.080993531
OGRE II,Hero,103384,na,2474,3059101,0.03379555
OGRESS/,Villain,106284,na,2460,3024570,0.035140202
OGRE,Hero,135709,na,3547,6288831,0.021579368
OGUN,Hero,101377,na,2400,2878800,0.03521502
OGUR,Hero,121515,na,2933,4299778,0.028260761
"O'HARA, GERALD",Hero,14242,na,290,41905,0.339863978
"O'HARA, ROBERT IRONG",Hero,125425,na,3164,5003866,0.025065619
"O'HOOLIHAN, SERGIUS",Hero,96722,na,2062,2124891,0.04551857
OJANI,Hero,60955,na,1140,649230,0.093888144
"O'KEEFE, CHANDRA",Hero,140975,na,3809,7252336,0.019438564
OKOYE,Hero,152339,na,4687,10981641,0.013872153
"OLAFSON, ERIC",Hero,83939,na,1685,1418770,0.059163219
OLALLA,Hero,14018,na,302,45451,0.308420057
OLAR,Hero,130975,na,3315,5492955,0.023844179
OLD SKULL,Hero,61490,na,1201,720600,0.085331668
OLD WOMAN,Hero,94772,na,1994,1987021,0.04769552
OLIVIER,Hero,66728,na,1440,1036080,0.064404293
"OLLSEN, BO",Hero,24356,na,466,108345,0.224800406
"OLSEN, JIMMY",Hero,112383,na,2688,3611328,0.031119577
"OLSON, MRS.",Hero,92157,na,1804,1626306,0.056666458
"O'MEARA, KATHLEEN",Hero,103283,na,2297,2636956,0.03916751
OMEGA-20/EUGENE,Hero,103107,na,2286,2611755,0.039478052
OMEGA,Hero,135052,na,3593,6453028,0.02092847
OMEGA II,Hero,132272,na,3682,6776721,0.019518584
OMEGA RED/ARKADY ROS,Villain,142950,na,3988,7950078,0.017980956
OMERTA/,Hero,38528,na,698,243253,0.158386536
OMNIBUS/LT. DALLAS,Hero,129130,na,3344,5589496,0.023102262
OMORO,Hero,85671,na,1730,1495585,0.057282602
ONE ABOVE ALL [CELES,Hero,160966,na,5310,14095395,0.011419758
ONEG,Hero,154886,na,4834,11681361,0.013259243
"O'NEIL, BRIDGET",Hero,119410,na,2819,3971971,0.03006316
"O'NEILL, DET. BRADY",Hero,114633,na,2672,3568456,0.032123977
ONSLAUGHT II,Villain,161837,na,5280,13936560,0.011612407
ONSLAUGHT,Villain,96332,na,1961,1921780,0.050126445
OPSIDIAN/,Hero,36788,na,826,340725,0.10796977
ORACLE/LADY SIBYL,Hero,153876,na,4743,11245653,0.013683154
ORB,Villain,130223,na,3448,5942628,0.021913369
ORBIT,Hero,85321,na,1936,1873080,0.045551178
ORIGIN/PHYLLIS TWOMB,Hero,121008,na,3143,4937653,0.02450719
ORIKAL,Hero,109240,na,2476,3064050,0.03565216
ORINI,Hero,59071,na,1167,680361,0.086823025
ORKA,Villain,151594,na,4665,10878780,0.013934835
ORPHAN,Hero,93405,na,1943,1886653,0.049508309
ORPHAN II/GUY SMITH,Hero,73758,na,1424,1013176,0.072798803
ORPHAN-MAKER/PETER,Villain,144201,na,3971,7882435,0.018293966
ORWELL,Hero,34,na,9,36,0.944444444
OSAMA,Hero,107165,na,2516,3163870,0.033871493
"OSBORN, EMILY",Hero,79668,na,1788,1597578,0.049867988
"OSBORN, HARRY",Villain,162862,na,5556,15431790,0.010553669
"OSBORN, LIZ ALLAN",Hero,161630,na,5431,14745165,0.010961559
"OSBORN, NORMAN",Hero,81794,na,1864,1736316,0.047107785
"OSBORN, NORMIE",Hero,154271,na,4804,11536806,0.013372072
"O'SHAUGNESSY, COLLEE",Hero,9024,na,269,36046,0.250346779
OSHIMA,Hero,26353,na,487,118341,0.222686981
OSHTUR,Hero,67571,na,1407,989121,0.06831419
OSIRIS,Hero,153219,na,4733,11198278,0.013682372
"OSNICK, OLLIE",Hero,83304,na,1867,1741911,0.047823339
OSWALD,Hero,34,na,9,36,0.944444444
OTHER,Villain,125098,na,2951,4352725,0.028740157
OTHER II,Villain,45577,na,897,401856,0.113416249
OTOMO,Hero,54934,na,1010,509545,0.107809909
OUBLIETTE/,Hero,23,na,10,45,0.511111111
OUIJA/,Hero,33583,na,585,170820,0.196598759
OUTLAW/NIGEL HIGGINS,Hero,32436,na,864,372816,0.087002704
OUTRIDER II/MARTIN Z,Hero,80122,na,1816,1648020,0.048617128
OUTRIDER/OCLIN UWIR,Hero,36725,na,711,252405,0.145500287
OVERBOSS DIXON,Hero,121861,na,2990,4468555,0.027270784
OVERMIND/GROM,Villain,140313,na,3862,7455591,0.018819836
OVERRIDE/DR. GREGORY,Hero,112636,na,2728,3719628,0.030281523
OVERRIDER/,Villain,64743,na,1421,1008910,0.064171234
OWAYODATA,Hero,56720,na,1120,626640,0.09051449
OWL/LELAND OWLSLEY,Villain,129700,na,3459,5980611,0.021686747
OX,Hero,129211,na,3606,6499815,0.019879181
OXBOW/,Hero,129146,na,3369,5673396,0.022763438
OX II/DR. KARL STRAG,Hero,52755,na,1077,579426,0.091047002
OX III,Hero,112375,na,2772,3840606,0.029259705
OX IV,Hero,109433,na,2636,3472930,0.031510281
"OXNARD, PHIL",Hero,98669,na,2108,2220778,0.044429925
"OXTON, PROFESSOR HEN",Hero,30913,na,745,277140,0.111542903
"OZ, DR. MALACHI",Hero,932,na,66,2145,0.434498834
OZYMANDIAS,Villain,156788,na,4930,12149985,0.012904378
"PACE, MICHAEL",Hero,94709,na,2012,2023066,0.046814587
"PACKER, ARTIE",Hero,10606,na,255,32385,0.327497298
PAGAN,Hero,131785,na,3280,5377560,0.024506468
"PAGE, KAREN",Hero,162316,na,5544,15365196,0.010563874
"PAIBOK, CAPT. [SKRUL",Villain,156413,na,4944,12219096,0.012800701
PAI,Hero,76575,na,1629,1326006,0.057748607
"PAINE, DR.",Hero,78891,na,1782,1586871,0.049714816
PAIN,Hero,57851,na,1191,708645,0.08163608
PAINTER/WILHELM VON,Villain,145096,na,4020,8078190,0.017961449
PAKAI,Hero,87195,na,1775,1574425,0.055382124
PALADIN/PAUL DENNIS,Villain,167660,na,5873,17243128,0.009723294
"PALERMO, HARRIET ROS",Hero,143078,na,4021,8082210,0.017702831
"PALERMO, VICTOR",Hero,143250,na,4025,8098300,0.017688898
"PALMIOTTI, JIMMY",Hero,133338,na,3730,6954585,0.019172675
PAM,Hero,115504,na,2698,3638253,0.031747105
PANDEMONIA,Villain,68123,na,1398,976503,0.069762202
PANTHER CUB/,Hero,21,na,7,21,1
PAPA GRANITE,Hero,29039,na,893,398278,0.072911384
PAPA HAGG,Hero,130484,na,3558,6327903,0.020620417
PAPA NEBO,Hero,85,na,17,136,0.625
PARADIGM,Villain,46371,na,1045,545490,0.085007974
PARADOX,Hero,57345,na,1147,657231,0.087252427
PARADOX II,Hero,48593,na,983,482653,0.100678956
"PARADY, CAPT. RONALD",Hero,86419,na,1963,1925703,0.044876598
PARALYZER,Hero,145447,na,4172,8700706,0.016716689
"PARETSKY, DR. GARY",Hero,136587,na,3703,6854253,0.019927336
"PARETTI, TONY",Hero,9916,na,310,47895,0.207036225
PARIS,Hero,147214,na,4278,9148503,0.016091594
