hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
SOUL MAN/FATHER JASO,Hero,94159,1420,1729,2455180,0.03835116
SOUL-EATER,Hero,120992,1512,2150,3250800,0.037219146
SOULFIRE/JASON MALDO,Hero,13932,110,288,31680,0.439772727
SOUNDBYTE/,Hero,96835,1181,1692,1998252,0.048459854
"SOUSA, PAUL",Hero,102850,1926,2026,3902076,0.026357764
"SOUTHERN, CANDY",Hero,238833,8469,5234,44326746,0.005388011
SPACE PHANTOM,Villain,198513,6315,4189,26453535,0.007504214
SPANKER/FRED HOVEL,Villain,71315,488,1117,545096,0.130830166
"SPAR, DR. KATHERINE",Hero,143482,2570,2707,6956990,0.020624149
SPARK,Hero,201028,5373,4020,21599460,0.009307085
SPARROW,Hero,74693,651,1368,890568,0.083871192
"SPARROW BEAR, MELLIS",Hero,8043,19,147,2793,2.879699248
SPARX/AURELLE,Hero,58656,289,940,271660,0.215916955
SPAT,Hero,134024,2071,2490,5156790,0.025989811
"SPAULDING, JILL",Hero,59764,331,1010,334310,0.178768209
"SPAULDING, PETER",Hero,181009,4708,3669,17273652,0.010478907
SPEAR,Hero,64313,778,1155,898590,0.071571017
SPECTRA/SELENA SLATE,Hero,98115,1173,1700,1994100,0.049202648
"SPECTRUM, SINCLAIR",Hero,148093,2941,2907,8549487,0.017321858
SPEEDBALL DOPPELGANG,Hero,240990,8720,5431,47358320,0.005088652
SPEEDBALL II/DARRION,Hero,167835,4010,3520,14115200,0.011890373
SPEEDBALL/ROBBIE BAL,Hero,260212,10782,6094,65705508,0.003960277
SPEEDFREEK/SHAPPE,Hero,82717,1190,1409,1676710,0.04933292
SPELLBINDER/ERICA FO,Hero,41866,379,778,294862,0.141985064
"SPENCER, TRACY",Hero,164095,2995,3094,9266530,0.017708355
"SPERZEL, ANTON",Hero,124803,2443,2359,5763037,0.021655769
"SPETSBURO, GEN. YURI",Hero,56369,617,1114,687338,0.082010597
SPHINX,Hero,192526,5366,4111,22059626,0.008727528
SPHINX II,Hero,127813,1818,2427,4412286,0.028967524
SPHINX III,Hero,119558,1963,2230,4377490,0.027311998
SPIDER-MAN CLONE/BEN,Hero,238793,8554,5422,46379788,0.005148644
SPIDER-MAN III/MARTH,Hero,192563,5660,3945,22328700,0.008624013
SPIDER-MAN/PETER PARKER,Hero,266759,12322,6352,78269344,0.003408218
SPIDER-WOMAN DOPPELG,Hero,237256,8264,5338,44113232,0.005378341
SPIDER-WOMAN II/JULI,Hero,253587,10142,5780,58620760,0.004325891
SPIDER-WOMAN IV/CHAR,Hero,107186,1863,2050,3819150,0.028065407
SPIDER-WOMAN/JESSICA,Hero,256524,10814,5879,63575506,0.00403495
SPIDERCIDE,Hero,205855,6479,4405,28539995,0.00721286
SPIKE,Villain,64931,734,1191,874194,0.074275275
SPIKEY,Hero,52088,521,1010,526210,0.098987096
SPINNERET,Hero,32992,306,698,213588,0.154465607
SPIRAL,Villain,246821,9275,5564,51606100,0.004782787
SPIRAL II/ESTELLE GE,Villain,82050,1011,1329,1343619,0.061066418
SPIRIT OF '76/WILLIA,Hero,123301,1760,2200,3872000,0.031844267
SPITE/,Hero,16717,90,385,34650,0.482453102
SPITFIRE/LADY JACQUE,Hero,208960,6629,4447,29479163,0.007088397
"SPITZ, BARRY",Hero,119501,1823,2146,3912158,0.030546057
SPLICE II/,Hero,66182,397,1050,416850,0.158766943
SPLICE/CHANDRA KU,Hero,136839,2715,2559,6947685,0.019695625
SPOILSPORT/,Hero,51236,344,905,311320,0.164576641
SPOOKY,Hero,114138,1288,1966,2532208,0.045074496
SPOOR/ANDREW HAMISH,Villain,170443,3713,3350,12438550,0.013702803
SPORE,Hero,89519,956,1474,1409144,0.063527219
SPOT/,Villain,101629,1715,1927,3304805,0.03075189
SPRAGG,Villain,200971,5928,4284,25395552,0.00791363
"SPRINGER, JERRY",Hero,112587,1515,2012,3048180,0.036935811
SPRITE,Hero,191665,4879,3833,18701207,0.010248804
SPROCKET,Hero,93213,768,1689,1297152,0.071859736
SPUNJE,Hero,229967,7913,4990,39485870,0.005824033
SPYMASTER II,Hero,160192,3328,3188,10609664,0.015098687
SPYMASTER/JAKE JORDA,Hero,163297,3909,3381,13216329,0.0123557
SPYNE,Hero,135513,2174,2548,5539352,0.024463692
SQUID/DONNY CALLAHAN,Hero,128758,2568,2475,6355800,0.020258347
SQUIRE/,Hero,135137,2628,2563,6735564,0.020063205
SQUIRREL GIRL/,Hero,101212,1380,1779,2455020,0.041226548
SSS'LETHCOTT,Hero,29385,204,566,115464,0.254494908
SSSESTHUGAR,Hero,143937,2657,2848,7567136,0.019021331
SSSITH,Hero,182941,5012,3652,18303824,0.009994687
"ST. CROIX, CARTIER",Hero,72188,622,1198,745156,0.096876359
"ST. CROIX, CLAUDETTE",Hero,89899,977,1498,1463546,0.061425469
"ST. CROIX, LOUIS",Hero,95005,968,1610,1558480,0.060960038
"ST. CROIX, NICOLE",Hero,89899,977,1498,1463546,0.061425469
"ST. GERMAINE, COMTE",Hero,92242,1122,1559,1749198,0.052733881
"ST. HUBBINS, SARI",Hero,94370,974,1532,1492168,0.063243549
"ST. LAWRENCE, COL. C",Hero,220005,7345,4755,34925475,0.00629927
"ST. THOMAS, JULES",Hero,230792,8167,5054,41276018,0.005591431
"STACY, ARTHUR",Hero,171921,4811,3674,17675614,0.009726451
"STACY, CAPT. GEORGE",Hero,174561,3985,3518,14019230,0.01245154
"STACY, GWEN",Hero,184842,5281,3904,20617024,0.008965503
"STACY, GWEN (CLONE)",Hero,129793,2420,2585,6255700,0.020747958
"STACY, GWEN | MUTANT",Hero,45776,261,785,204885,0.223422896
"STACY, HELEN",Hero,95097,1583,1785,2825655,0.033654852
"STACY, JILL",Hero,219099,7053,4733,33381849,0.006563417
"STACY, NANCY",Hero,97840,1665,1855,3088575,0.031678039
"STACY, PAUL",Hero,114079,2268,2333,5291244,0.021559958
"STAHL, VERONICA",Hero,95381,1605,1799,2887395,0.033033582
STAINED GLASS SCARLE,Hero,25742,189,450,85050,0.302669018
"STALIN, JOSEF",Hero,139369,2470,2538,6268860,0.022231953
STALKER,Hero,31732,391,696,272136,0.116603463
STALKING FOX,Hero,112655,1497,1989,2977533,0.037835013
STALLIOR,Hero,184561,5260,3738,19661880,0.009386742
"STALYENKO, COL. YURI",Hero,140687,2622,2772,7268184,0.019356555
"STAMP, J.Q.",Hero,80889,683,1390,949370,0.085202819
STAMPEDE/,Hero,15917,230,431,99130,0.160566932
"STANACHEK, FREDDIE",Hero,129809,2039,2470,5036330,0.025774522
"STANCHEK, DR.",Hero,186904,4312,3816,16454592,0.011358774
"STANDISH, GEN.",Hero,88234,693,1569,1087317,0.081148368
"STANE, OBADIAH",Villain,163494,3570,3286,11731020,0.013936896
"STANFORD, DWIGHT ROL",Hero,168443,3617,3304,11950568,0.014094979
"STANKOWICZ, FABIAN",Hero,244466,9422,5438,51236836,0.004771294
"STANLEY, TOM",Hero,20077,320,556,177920,0.112842851
"STAPHOS, DR. MONICA",Hero,95906,1658,1821,3019218,0.031765179
"STAPLES, EDNA M. GRA",Hero,227581,8173,4954,40489042,0.005620805
STAR,Hero,64313,778,1155,898590,0.071571017
STAR HAMMER,Hero,117860,1488,2072,3083136,0.038227311
STAR THIEF II,Hero,101988,997,1725,1719825,0.059301382
STAR THIEF III/DITMI,Hero,113482,1287,2114,2720718,0.041710313
STAR THIEF/,Hero,18562,83,305,25315,0.733241161
"STAR, JOAN",Hero,87992,1099,1629,1790271,0.049150101
STAR-STALKER,Hero,161559,3445,3047,10496915,0.015391093
STARBOLT,Hero,198648,5245,4128,21651360,0.009174851
STARDUST/T'URIN G'AR,Hero,74929,570,1312,747840,0.100193892
STARFOX/EROS,Hero,255581,10896,5880,64068480,0.003989185
STARHAWK II/ALETA OG,Hero,150284,2887,2770,7996990,0.018792571
STARHAWK/STAKAR,Hero,150284,2887,2770,7996990,0.018792571
"STARK, HOWARD",Hero,173684,3722,3540,13175880,0.013181966
"STARK, HOWARD | TIME",Hero,147358,2737,2699,7387163,0.019947847
"STARK, ISAAC",Hero,369,5,29,145,2.544827586
"STARK, MARIA CARBONE",Hero,123196,1716,2275,3903900,0.031557161
"STARK, MARIA | TIMES",Hero,147358,2737,2699,7387163,0.019947847
"STARK, MORGAN",Hero,198077,5074,4087,20737438,0.009551662
"STARR, AARON",Hero,104878,1301,1840,2393840,0.043811616
"STARR, JACQUELINE",Hero,35997,211,577,121747,0.29567053
"STARR, TRIXIE TRISH",Hero,185630,5458,3825,20876850,0.008891667
STARSHINE II/BRANDY,Hero,242671,9177,5435,49876995,0.004865389
STARSHINE III/ANARRA,Hero,11392,92,254,23368,0.487504279
STARSHINE/LANDRA,Hero,48516,310,777,240870,0.201419853
STATIC,Villain,172411,3713,3354,12453402,0.01384449
STECK'EE,Hero,56763,368,912,335616,0.169130792
"STEED, JOHN",Hero,159814,3458,3132,10830456,0.014755981
"STEED, MR.",Hero,74382,467,1175,548725,0.135554239
STEEL COLLAR,Hero,160805,3207,3207,10284849,0.015635135
STEEL SERPENT,Villain,164214,3536,3294,11647584,0.014098546
STEEL SPIDER/OLLIE O,Hero,4,2,2,4,1
STEEL WIND,Villain,140488,2072,2569,5322968,0.026392794
"STEELE, BOBBY",Hero,164626,3530,3149,11115970,0.014809864
"STEELE, MARCY MASTER",Hero,214221,6819,4521,30828699,0.006948753
"STEELE, SIMON/WOLFGA",Hero,133817,2747,2584,7098248,0.018852117
STEEPLEJACK,Hero,34621,233,612,142596,0.242790822
STEEPLEJACK II/MAXWE,Hero,124673,1688,2204,3720352,0.033511076
STEGRON,Villain,155303,3695,3057,11295615,0.013748964
"STEIN, EMIL",Hero,135620,2352,2566,6035232,0.022471381
STELLARAX,Hero,60399,527,971,511717,0.118032037
STELLARIS/LEAH PRINC,Villain,162560,3539,3139,11108921,0.014633284
STEM,Hero,106136,1318,1874,2469932,0.042971223
"STEPHANAPOULUS, COSM",Hero,98955,1246,1736,2163056,0.045747775
"STERIXIAN, ALMONNAS",Hero,104685,1255,1690,2120950,0.049357599
"STERIXIAN, LOATIA",Hero,104685,1255,1690,2120950,0.049357599
STERLING,Hero,28,1,7,7,4
"STERLING, SID",Hero,22564,141,381,53721,0.420021965
"STERMAN, ANDREA ANDI",Hero,187072,4835,3846,18595410,0.010060117
STERN,Hero,68476,857,1262,1081534,0.063313775
"STERN, ROGER",Hero,200216,5556,4158,23101848,0.008666666
"STERNBERG, DR. BERTH",Hero,52922,503,1032,519096,0.101950314
"STEVENS, DR. VINCENT",Hero,61718,646,1090,704140,0.087650183
"STEVENS, MILO",Hero,169097,3516,3328,11701248,0.014451194
"STEWART, MACKINLEY",Hero,140222,2921,2736,7991856,0.017545611
"STEWART, MADDIE",Hero,7502,48,208,9984,0.751402244
"STEWART, MARY",Hero,58615,387,1032,399384,0.146763516
"STEWART, TINA",Hero,7502,48,208,9984,0.751402244
STICK,Hero,157527,3190,3099,9885810,0.015934658
"STILES, TATJANA",Hero,761,26,62,1612,0.472084367
STILETTO,Hero,195723,5275,4045,21337375,0.009172778
STILETTO II/,Hero,15944,302,488,147376,0.108185865
STILT-MAN/WILBUR DAY,Hero,223448,7236,4863,35188668,0.006349999
"STILWELL, RON",Hero,65629,835,1078,900130,0.07291058
STINGER II/,Villain,165078,3497,3142,10987574,0.015024063
STINGER III/,Villain,192301,4497,3924,17646228,0.01089757
STINGER IV,Villain,111599,1247,1957,2440379,0.045730192
STINGER/,Villain,12925,122,294,35868,0.360349058
STINGRAY | MUTANT X-,Hero,45776,261,785,204885,0.223422896
STINGRAY/DR. WALTER,Hero,254787,10570,5862,61961340,0.004112032
STINKY,Hero,52088,521,1010,526210,0.098987096
STITCH/,Hero,96859,1046,1644,1719624,0.056325685
"STITHY, THEODORE",Hero,64211,776,1152,893952,0.071828241
"STOCKBRIDGE, CHARLES",Hero,158614,2519,3014,7592266,0.020891523
"STOCKBRIDGE, DEANNA",Hero,158614,2519,3014,7592266,0.020891523
"STOKER, OLIVIER",Hero,33702,197,618,121746,0.276822236
STONE,Hero,64313,778,1155,898590,0.071571017
STONE II,Hero,97179,1680,1849,3106320,0.031284285
"STONE, CHANTAL",Hero,191562,5562,3924,21825288,0.008777066
"STONE, JOHN",Hero,94112,1607,1779,2858853,0.032919496
"STONE, LT. MARCUS",Hero,235126,8375,5175,43340625,0.005425072
"STONE, MARGARET",Hero,121101,1744,2204,3843776,0.031505738
"STONE, MEG",Hero,140005,2634,2774,7306716,0.019161139
"STONE, NELSON",Hero,55433,453,1057,478821,0.115769776
"STONE, TIBERIUS",Hero,181714,4245,3657,15523965,0.011705386
STONE-FACE,Hero,106885,1872,2033,3805776,0.028084942
STONECOLD/,Hero,80174,626,1433,897058,0.089374377
STONECUTTER/UTAMA TO,Hero,197113,5247,4003,21003741,0.009384662
STONEWALL/LOUIS HAMI,Hero,166947,3278,3422,11217316,0.014882972
STORM 2013,Hero,132549,1999,2422,4841578,0.027377231
STORM DOPPELGANGER,Villain,212242,6142,4513,27718846,0.007656957
STORM DOPPELGANGER I,Villain,220483,7012,4830,33867960,0.006510076
"STORM, CHILI",Hero,222614,7470,4710,35183700,0.006327191
"STORM, JOHNNY | MUTA",Hero,45776,261,785,204885,0.223422896
"STORM, SUE | TIMESLI",Hero,147358,2737,2699,7387163,0.019947847
STORM/ORORO MUNROE S,Hero,265615,11927,6322,75402494,0.003522629
STORMER,Hero,34,3,9,27,1.259259259
STRACU,Hero,39424,310,688,213280,0.184846212
"STRANG, COL./LT. GAR",Hero,197006,5458,4099,22372342,0.008805783
STRANGE,Hero,106019,1268,1841,2334388,0.045416186
STRANGER,Hero,247106,9387,5594,52510878,0.004705806
STRANGLEHOLD,Hero,47273,454,888,403152,0.117258503
STRANGLER,Hero,88150,844,1643,1386692,0.06356855
STRIDER,Hero,227467,8172,4897,40018284,0.005684077
STRIKER,Hero,76657,798,1352,1078896,0.071051334
"STRIKER, SAM",Hero,87261,1360,1582,2151520,0.040557838
"STRINGER, AMY",Hero,80888,724,1350,977400,0.082758338
STROBE/,Hero,163617,2946,3210,9456660,0.017301775
STRONG GUY DOPPELGAN,Hero,234334,8003,5190,41535570,0.005641767
STRONG GUY | MUTANT,Hero,45776,261,785,204885,0.223422896
STRONG GUY/GUIDO CAR,Hero,251306,9643,5820,56122260,0.004477831
"STRONG, MARTIN HENRY",Hero,82553,857,1563,1339491,0.061630127
"STRONG, SUSAN",Hero,106607,1756,2013,3534828,0.030159035
STRONGARM II/ARMSTRO,Hero,15921,231,431,99561,0.159912014
STRONGARM/,Hero,198564,5166,4057,20958462,0.009474168
STRONGHOLD/,Hero,110126,1378,1954,2692612,0.04089932
STRONTIUM-90/,Hero,38202,313,765,239445,0.159543945
"STROUD, SIMON",Hero,135859,2606,2742,7145652,0.019012821
"STROUGHTON, WILLIAM",Hero,49093,396,942,373032,0.131605331
"STRUCKER, ANDREA",Hero,225301,7466,4883,36456478,0.006179999
"STRUCKER, ANDREAS",Hero,225543,7494,4894,36675636,0.006149668
"STRUNK, BELLA",Hero,3143,69,148,10212,0.307775166
STRYFE,Villain,210446,5373,4483,24087159,0.008736854
"STRYKER, WILLIS",Villain,116509,1449,2126,3080574,0.037820549
"STUART, BRIG. ALYSAN",Hero,166078,3478,3393,11800854,0.014073388
"STUART, DR.",Hero,129181,1634,2354,3846436,0.033584596
"STUART, DR. ALISTAIR",Hero,216292,6594,4676,30833544,0.007014828
STUNNER/ANGELINA BRA,Hero,168295,4247,3448,14643656,0.01149269
STUNT-MASTER/GEORGE,Hero,227209,7881,4837,38120397,0.0059603
"STURDY, PROF. KENNET",Hero,195352,4870,3991,19436170,0.010050951
"STYGE, REV.",Hero,100241,1810,1935,3502350,0.028621069
STYGIAN STARBENDER,Hero,123899,1864,2444,4555616,0.027196981
STYGLUT/,Hero,120666,1558,2118,3299844,0.036567183
STYRAK,Hero,42900,359,777,278943,0.153794861
STYX II,Hero,49974,403,859,346177,0.144359677
STYX/JACOB EICHORN,Hero,97179,1680,1849,3106320,0.031284285
"SU, DR. KO BIN",Hero,52311,336,844,283584,0.184463863
"SUAREZ, RAPHAEL",Hero,123336,1990,2252,4481480,0.027521265
SUB-MARINER | MUTANT,Hero,45776,261,785,204885,0.223422896
SUB-MARINER/NAMOR MA,Hero,265658,12063,6302,76021026,0.003494533
"SUEE, FAH LO",Hero,9904,204,279,56916,0.174010823
SUGAR MAN,Villain,169170,3492,3466,12103272,0.013977212
SUICIDE/CHRIS DANIEL,Hero,25354,221,567,125307,0.202335065
"SUKHAROV, DIMITRI",Hero,83735,819,1383,1132677,0.073926636
"SUKHAROV, VIKTORIA",Hero,83735,819,1383,1132677,0.073926636
"SUMMERS, DEBORAH",Hero,100874,1015,1701,1726515,0.058426368
"SUMMERS, MADELYNE MA",Hero,238918,8207,5311,43587377,0.005481358
"SUMMERS, NATHAN CHRI",Hero,257395,10401,6000,62406000,0.004124523
"SUMMERS, PHILIP",Hero,100874,1015,1701,1726515,0.058426368
"SUMMERS, SCOTT III |",Hero,54181,340,908,308720,0.175502073
SUMO,Hero,112481,1459,2089,3047851,0.036905019
"SUN, LIN",Hero,152690,4054,3072,12453888,0.012260428
SUN-TAO,Hero,90691,1157,1580,1828060,0.049610516
SUNDANCE,Hero,76657,798,1352,1078896,0.071051334
SUNDER,Villain,210221,5800,4505,26129000,0.008045505
SUNDOWN/DR. DAVE LOW,Hero,216954,7278,4593,33427854,0.006490216
SUNDRAGON/PAMELA DOU,Hero,105265,1216,1885,2292160,0.045923932
SUNFIRE/SHIRO YASHID,Hero,53037,326,896,292096,0.181573866
SUNFIRE/SHIRO YOSHID,Hero,259967,11025,6070,66921750,0.003884641
SUNSET,Hero,93738,1585,1757,2784845,0.033660042
SUNSET GRACE,Hero,100397,1119,1773,1983987,0.050603658
SUNSHINE/AUTUMN MACR,Hero,130567,2220,2433,5401260,0.024173434
SUNSPOT/ROBERTO DACO,Hero,254044,10019,5876,58871644,0.004315218
SUNSPYRE/LEYU YOSHID,Hero,117726,1672,2058,3440976,0.034212967
SUNSTROKE/,Villain,159086,2540,3024,7680960,0.020711734
SUNTURION II/MIKE ST,Villain,55416,619,998,617762,0.089704449
SUNTURION/ARTHUR DEA,Villain,152305,3484,3060,10661040,0.01428613
SUPER SABRE/MARTIN F,Hero,183852,3853,3802,14649106,0.01255039
SUPER SKRULL/KL'RT,Hero,243991,9633,5490,52885170,0.0046136
SUPER-ADAPTOID/ALESS,Villain,214935,6788,4523,30702124,0.007000656
SUPER-ANDROID F-4,Hero,118153,1638,2142,3508596,0.033675293
SUPER-NOVA,Hero,163727,3529,3158,11144582,0.014691175
SUPER-PATRIOT,Villain,55200,599,1106,662494,0.083321509
SUPERCHARGER/,Hero,159086,2540,3024,7680960,0.020711734
"SUPERIA/WENTWORTH, D",Hero,161921,2944,3107,9147008,0.017702073
SUPREME COMMANDER,Hero,123669,1913,2299,4397987,0.028119456
SUPREME INTELLIGENCE,Hero,246938,9871,5586,55139406,0.004478431
SUPREME ONE,Hero,113774,1260,1943,2448180,0.04647289
SUPREMOR,Hero,163371,3479,3193,11108447,0.014706916
SURESHOT,Hero,136204,2068,2587,5349916,0.025459091
SURGE,Hero,73900,482,1175,566350,0.130484683
SURGEON GENERAL/ANGE,Hero,108378,2123,2106,4471038,0.024240009
SURTUR,Hero,186211,4318,3679,15885922,0.011721762
"SUTTON, JOHN",Hero,52626,335,941,315235,0.166942123
"SUVOROV, ADMIRAL GRI",Hero,145956,2386,2601,6205986,0.023518584
SUWAN,Hero,154115,3080,2968,9141440,0.016858941
SUZIE,Hero,106016,1686,1875,3161250,0.033536101
SVAROG,Hero,216666,6854,4687,32124698,0.00674453
SVYATOGOR/SASHA POKR,Hero,154830,2642,2935,7754270,0.019967063
"SWANN, DR. EVAN",Hero,184267,5144,3810,19598640,0.00940203
SWARM/FRITZ VON MEYE,Hero,160182,3064,3153,9660792,0.016580628
SWEEPZWEAK,Hero,116847,1430,2008,2871440,0.040692823
SWIFT/,Hero,93814,1585,1762,2792770,0.033591739
SWITCH/DEVON ALOMAR,Hero,54537,568,1045,593560,0.091881191
"SWITZLER, BEVERLY",Hero,171906,4315,3526,15214690,0.011298686
SWORDSMAN II/COTATI,Hero,171387,4184,3424,14326016,0.01196334
SWORDSMAN III/PHILIP,Hero,226691,8036,4929,39609444,0.005723155
SWORDSMAN IV/,Hero,28,1,7,7,4
SWORDSMAN/JACQUES DU,Hero,245764,9859,5528,54500552,0.004509386
SYBIL,Hero,33702,197,618,121746,0.276822236
SYBYL DORN,Hero,176806,3937,3515,13838555,0.012776334
SYLPH,Hero,18613,140,391,54740,0.340025575
SYNAPSE/,Hero,67560,798,1225,977550,0.069111554
SYNARIO/ANGELA BRADF,Hero,109896,2154,2144,4618176,0.023796408
SYNCH/EVERETT THOMAS,Hero,229193,7326,4981,36490806,0.006280842
SYNRAITH,Hero,129109,1893,2311,4374723,0.029512497
SYPHONN,Hero,51388,408,829,338232,0.151931219
SYRRH,Hero,47764,388,857,332516,0.143644216
"SZARDOS, MARGALI",Hero,239544,8914,5346,47654244,0.005026709
"SZARDOS, STEFAN",Hero,90305,995,1508,1500460,0.060184877
SZARKUS,Hero,40417,314,711,223254,0.18103595
T,Hero,94952,1154,1616,1864864,0.050916313
T'CHAKA,Hero,175299,3643,3397,12375271,0.014165266
T'KYLL ALABAR,Hero,141282,2293,2576,5906768,0.023918664
T-RAY/WADE WILSON,Villain,55526,360,1007,362520,0.153166722
"TABESHAW, HARRY",Hero,111874,1588,2034,3229992,0.034635999
TABOO,Hero,158026,2740,2985,8178900,0.01932118
TABULA RASA,Hero,101083,1097,1671,1833087,0.055143591
TABUR,Villain,45828,245,697,170765,0.268368811
TAE,Hero,104685,1255,1690,2120950,0.049357599
TAGAK,Hero,182045,4212,3684,15517008,0.011731965
TAGAR,Hero,156172,3004,2978,8945912,0.017457359
TAI,Hero,144751,2894,2773,8025062,0.018037368
TAI II,Hero,216224,6352,4670,29663840,0.007289144
TAIFU/TOSHIO SASAKI,Hero,168104,3919,3298,12924862,0.013006251
"TAKACHIHO, HIRO",Hero,164049,2753,3135,8630655,0.019007711
"TAKACHIHO, MRS.",Hero,27794,89,487,43343,0.64125695
"TAKAHAMA, JANE",Hero,116244,1445,2091,3021495,0.038472346
"TAKAHAMA, ROBERT",Hero,116244,1445,2091,3021495,0.038472346
"TAKAHASHI, REI",Hero,96616,1235,1700,2099500,0.046018576
TAKAR,Hero,101792,1238,1775,2197450,0.046322783
"TAKIMOTO, RON",Hero,117463,1971,2400,4730400,0.024831515
TAKU,Hero,182412,4192,3567,14952864,0.012199135
"TAL, GENERAL",Hero,111236,1353,1854,2508462,0.044344303
"TALBOT, GLENN",Villain,223548,7357,4864,35784448,0.006247071
"TALBOT, MAJ. MATT",Hero,164879,3868,3213,12427884,0.01326686
TALISMAN,Hero,245177,9684,5524,53494416,0.004583226
TALISMAN II/ELIZABET,Hero,244304,9089,5449,49525961,0.004932847
TALISMAN III/NAHITA,Hero,38209,227,612,138924,0.275035271
TALO,Hero,4948,72,178,12816,0.3860799
TALOS,Villain,75017,1058,1292,1366936,0.054879672
TANA NILE,Villain,176709,3874,3447,13353678,0.013232983
"TANAKA, GEORGE",Hero,105684,1087,1794,1950078,0.054194755
"TANAKA, KENJIRO",Hero,221506,7453,4789,35692417,0.006205968
"TANAKA, OPAL",Hero,137590,2034,2607,5302638,0.025947462
"TANAKA, RITA",Hero,105684,1087,1794,1950078,0.054194755
TANGERINE 2013,Hero,27883,279,470,131130,0.212636315
"TANNEN, PAUL",Hero,12026,176,381,67056,0.179342639
"TANNEN, VINCENT",Hero,12026,176,381,67056,0.179342639
"TANNER, ARCHIE",Hero,47097,276,908,250608,0.187930952
"TANNER, JACKO",Hero,89314,1007,1584,1595088,0.055993149
TANTE MATTIE,Hero,115390,1357,2016,2735712,0.042179148
TANTRUM/,Hero,51478,326,929,302854,0.169976292
TAR,Hero,132463,2131,2483,5291273,0.02503424
TARAKIS,Hero,110573,1333,1812,2415396,0.045778415
TARANTULA II/CAPT. L,Villain,157465,3149,3166,9969734,0.015794303
TARANTULA/ANTON MIGU,Villain,193256,5194,4015,20853910,0.009267135
TARBABY,Villain,144232,2350,2733,6422550,0.022457124
TAREE,Hero,101792,1238,1775,2197450,0.046322783
TAREVA,Hero,81424,971,1472,1429312,0.056967268
TARGET,Hero,84853,862,1401,1207662,0.070262209
TARGON,Hero,141665,2705,2599,7030295,0.020150648
TARNOK-KOL,Hero,31723,224,569,127456,0.248893736
TAROOK,Hero,110770,1670,1924,3213080,0.03447471
TAROT/MARIE-ANGE COL,Villain,152856,2775,3054,8474850,0.018036425
"TARR, BLACK JACK",Hero,118582,2397,2337,5601789,0.021168595
TARTARUS,Hero,106525,1291,1766,2279906,0.046723418
TASHA,Hero,48569,445,908,404060,0.120202445
TASKMASTER,Villain,223880,7420,4860,36061200,0.006208335
TATSU'O,Hero,146647,2192,2880,6312960,0.023229515
TATTERDEMALION/,Villain,179757,4984,3683,18356072,0.009792781
"TAUREY, SIR WILLIAM",Hero,111689,1352,1944,2628288,0.042494963
"TAUREY, WILLIAM MALC",Hero,127444,1789,2314,4139746,0.030785464
TAURUS II/,Villain,45695,282,740,208680,0.218971631
