hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
MOONDRAGON/HEATHER D,Hero,2957,154,576,88704,0.033335588
MOONGLOW/,Hero,54,3,21,63,0.857142857
MOONHUNTER/ZACK MOON,Hero,217,18,72,1296,0.167438272
MOONRAKER/SLADE TRUM,Hero,122,9,36,324,0.37654321
MOONSTALKER/KIANA,Hero,129,9,44,396,0.325757576
MOONSTOMP/,Hero,32,5,10,50,0.64
MOONSTONE II/KARLA S,Villain,1564,92,430,39560,0.039534884
MOONSTONE/LLOYD BLOC,Villain,129,11,72,792,0.162878788
"MOORE, CONNIE",Hero,22,2,16,32,0.6875
"MOORE, TONI",Hero,17,2,10,20,0.85
MOOT,Hero,12,1,12,12,1
"MORAN, KEVIN",Hero,31,6,8,48,0.645833333
MORBIUS/DR. MICHAEL,Villain,417,69,148,10212,0.040834313
"MORDO, ASTRID",Hero,13,2,7,14,0.928571429
MORDRED THE EVIL,Hero,204,9,77,693,0.294372294
"MOREAU, DAVID",Hero,201,11,51,561,0.35828877
"MOREAU, PHILLIP",Hero,280,18,108,1944,0.144032922
"MORELLE, NOLAN",Hero,23,1,23,23,1
MORETTI,Hero,10,1,10,10,1
MORG,Villain,98,15,22,330,0.296969697
MORGAN,Hero,166,18,73,1314,0.126331811
"MORGAN, DR. VIVIAN",Hero,44,4,27,108,0.407407407
"MORGAN, JERROLD JERR",Hero,147,13,63,819,0.179487179
"MORLAK, MARIS",Hero,137,12,76,912,0.150219298
MORLEY,Hero,29,3,22,66,0.439393939
MORLUN,Villain,18,4,7,28,0.642857143
MORNING STAR/ZVEZDA,Hero,26,2,14,28,0.928571429
MORPH,Hero,14,1,14,14,1
MORPHEUS/ROBERT MARK,Hero,36,5,14,70,0.514285714
"MORRELL, SABRINA",Hero,137,13,72,936,0.146367521
"MORRISON, AMANDA PAY",Hero,22,3,10,30,0.733333333
"MORRISON, JESSICA",Hero,22,3,10,30,0.733333333
MOSES,Hero,18,2,12,24,0.75
MOSH/GLENN,Hero,12,1,12,12,1
"MOSLEY, WARDEN",Hero,5,1,5,5,1
MOTH/,Hero,2,1,2,2,1
MOTHER INFERIOR,Hero,59,2,30,60,0.983333333
MOTHER NIGHT/SUSAN S,Hero,261,24,74,1776,0.146959459
MOTHER OF PEARL/,Hero,16,1,16,16,1
MOTHER SUPERIOR,Hero,156,13,43,559,0.279069767
MOTHER-OF-PAIN,Hero,12,1,12,12,1
MOUNTJOY,Hero,86,8,36,288,0.298611111
MOURNING PREY,Hero,5,1,5,5,1
MOUSE,Hero,38,6,21,126,0.301587302
"MOWAT, FARLEY",Hero,160,5,95,475,0.336842105
"MOY, ALYSSA",Hero,251,16,111,1776,0.141328829
MR. DEATH,Hero,14,2,9,18,0.777777778
MR. DOLL/NATHAN DOLL,Hero,21,3,17,51,0.411764706
MR. FANTASTIC DOPPEL,Hero,516,11,162,1782,0.28956229
MR. FANTASTIC/REED R,Hero,10740,854,1417,1210118,0.008875168
MR. FEAR III/PROF. L,Villain,91,11,34,374,0.243315508
MR. FEAR IV/ALAN FAG,Villain,3,1,3,3,1
MR. FEAR V/,Villain,6,1,6,6,1
MR. FEAR/ZOLTAN DRAG,Villain,13,2,12,24,0.541666667
MR. FX/,Hero,7,1,7,7,1
MR. IMMORTAL,Hero,221,12,104,1248,0.177083333
MR. JIP,Villain,187,18,63,1134,0.164902998
MR. JUSTICE/TIMOTHY,Hero,155,9,74,666,0.232732733
MR. LUCK II/PHILIP G,Hero,25,3,19,57,0.438596491
MR. LUCK/RAMON GARCI,Hero,8,2,5,10,0.8
MR. MOBIUS,Hero,24,3,10,30,0.8
MR. NACHT,Hero,136,9,42,378,0.35978836
MR. PAYBACK/,Villain,41,5,9,45,0.911111111
MR. SCRATCH,Hero,14,4,6,24,0.583333333
MR. SCRATCH II/BLISS,Hero,40,5,12,60,0.666666667
MR. SINISTER | AOA,Villain,3,1,3,3,1
MR. SINISTER | MUTAN,Villain,52,4,27,108,0.481481481
MR. SINISTER/NATHAN,Villain,608,41,190,7790,0.07804878
MR. TERMINEUS/AMODEU,Hero,49,7,14,98,0.5
MR. X,Villain,20,3,9,27,0.740740741
MROTH,Hero,167,10,50,500,0.334
MS. FORTUNE/,Hero,14,1,14,14,1
MS. MARVEL II/SHARON,Hero,996,81,305,24705,0.040315726
MS. NOVA,Hero,17,2,9,18,0.944444444
"MUELLER, AMANDA",Hero,21,2,20,40,0.525
"MUGGINS, MAMIE",Hero,357,35,114,3990,0.089473684
"MULDOON, SGT. BRIAN",Hero,103,11,31,341,0.302052786
"MULDOON, TEXAS JACK",Hero,26,4,12,48,0.541666667
"MULLANY, MIKE",Hero,11,2,9,18,0.611111111
MULTIPLE MAN DOPPELG,Hero,193,3,95,285,0.677192982
MULTIPLE MAN/JAMES A,Hero,1519,65,324,21060,0.072127255
"MUMM, MAX",Hero,8,1,8,8,1
"MUNDY, SHANE",Hero,15,2,8,16,0.9375
MUNIN,Hero,57,3,45,135,0.422222222
MUNIPOOR,Hero,15,1,15,15,1
"MUNOZ, CARLOS",Hero,7,1,7,7,1
"MUNROE, DAVID",Hero,15,1,15,15,1
"MUNROE, N'DARE",Hero,27,2,19,38,0.710526316
MUNSON,Hero,11,1,11,11,1
"MUNSON, CLAUDIA",Hero,15,1,15,15,1
MURDER,Hero,35,3,21,63,0.555555556
"MURDOCK, BATTLING JA",Hero,21,3,12,36,0.583333333
"MURDOCK, MATT | TIME",Hero,26,1,26,26,1
"MURDOCK, SISTER MAGG",Hero,74,9,38,342,0.216374269
MURMUR II/ARLETTE TR,Hero,352,21,79,1659,0.21217601
MURMUR/,Hero,15,1,15,15,1
"MURPHY, JOBOA",Hero,16,1,16,16,1
"MURPHY, MELISSA",Hero,25,2,16,32,0.78125
"MURPHY, SEAN",Hero,12,1,12,12,1
"MURRAY, WILLIAM T. B",Hero,2,1,2,2,1
MUSE/SHANNON FITZPAT,Hero,47,4,24,96,0.489583333
MUSTANG/,Hero,27,3,12,36,0.75
MUTANT MASTER,Hero,60,4,31,124,0.483870968
MUTAURUS,Hero,56,1,56,56,1
"MUTO, JUNZO",Hero,94,7,50,350,0.268571429
MYCROFT,Hero,7,1,7,7,1
"MYLZOB'RYN, CHIEF",Hero,9,1,9,9,1
MYSTERIA/,Villain,151,5,45,225,0.671111111
MYSTERIO II/DANIEL B,Villain,98,13,33,429,0.228438228
MYSTERIO/QUENTIN BEC,Villain,515,49,163,7987,0.06447978
MYSTERIUM/DR. JOSEPH,Hero,19,1,19,19,1
MYSTIQUE | MUTANT X-,Villain,32,2,19,38,0.842105263
MYSTIQUE/RAVEN DARKH,Villain,1691,114,405,46170,0.036625514
N'ASTIRH,Villain,309,22,109,2398,0.128857381
N'DELE,Hero,56,1,56,56,1
N'GAMI,Hero,50,5,12,60,0.833333333
N'GAMO,Hero,15,1,15,15,1
N'GASSI,Hero,8,1,8,8,1
"NACHT, HERR",Hero,27,2,21,42,0.642857143
NAGA,Hero,8,3,4,12,0.666666667
NAGALA,Hero,14,1,14,14,1
"NAGAN, DR. ARTHUR",Hero,147,13,63,819,0.179487179
NAHREES [INHUMAN],Hero,118,7,28,196,0.602040816
NAILS II/JOANIE EATO,Hero,7,1,7,7,1
NAILS/,Hero,14,3,6,18,0.777777778
"NAIP, SYNTHIA",Hero,11,2,10,20,0.55
NAKKA,Hero,42,2,23,46,0.913043478
NAKOTA,Hero,65,6,28,168,0.386904762
"NALES, DET. REBECCA",Hero,212,21,70,1470,0.144217687
NAMELESS ONE,Hero,7,2,5,10,0.7
NAMELESS ONE II,Hero,6,1,6,6,1
NAMORA/AQUARIA NAUTI,Villain,62,7,39,273,0.227106227
NAMORITA DOPPELGANGE,Hero,247,4,101,404,0.611386139
NAMORITA | MUTANT X-,Hero,49,1,49,49,1
NAMORITA/NITA PRENTI,Hero,2861,163,627,102201,0.027993855
NANABOZHO,Hero,8,1,8,8,1
NANNY,Villain,65,5,32,160,0.40625
NANNY II,Villain,127,11,74,814,0.156019656
"NAPIER, RAMONA DR.",Hero,46,5,25,125,0.368
NARDI,Hero,61,4,26,104,0.586538462
"NASH, JOHN JOHNNY TH",Hero,9,1,9,9,1
"NASH, SABRINA",Hero,9,1,9,9,1
NAUDA,Hero,39,3,13,39,1
NAUTILUS,Hero,5,1,5,5,1
NAVARRO,Hero,3,1,3,3,1
NAZE,Hero,132,10,61,610,0.216393443
NEBULA,Villain,437,28,124,3472,0.125864055
NEBULO,Hero,95,5,46,230,0.413043478
NEBULON,Villain,149,13,51,663,0.224736048
NECRODAMUS,Hero,79,7,48,336,0.235119048
NECROM,Hero,77,5,29,145,0.531034483
NECROMANCER/DR. STEP,Hero,25,2,18,36,0.694444444
NEDDA,Hero,41,5,15,75,0.546666667
NEEDLE,Hero,140,9,40,360,0.388888889
NEFFETHESK,Hero,61,3,38,114,0.535087719
NEIFI [INHUMAN],Hero,101,6,26,156,0.647435897
"NEKOBAH, ROMAN",Hero,32,5,24,120,0.266666667
NEKRA/ADRIENNE HATRO,Villain,192,18,91,1638,0.117216117
NELIT,Hero,17,1,17,17,1
"NELSON, CANDACE",Hero,191,18,82,1476,0.129403794
"NELSON, DEBBIE HARRI",Hero,303,45,66,2970,0.102020202
"NELSON, FRANKLIN FOG",Hero,2218,278,515,143170,0.015492072
NEMESIS,Villain,155,8,36,288,0.538194444
NEOPHYTE/,Hero,134,5,56,280,0.478571429
NEPHRI,Hero,14,3,6,18,0.777777778
NEPTUNE [OLYMPIAN],Hero,75,10,41,410,0.182926829
NEPTUNIUM,Hero,39,1,39,39,1
NEREEL,Hero,131,7,62,434,0.301843318
NESTOR,Hero,53,3,38,114,0.464912281
NETTLES,Hero,11,1,11,11,1
NETWORK NINA,Hero,271,29,41,1189,0.227922624
NEUROTAP/MICHELLE BA,Hero,8,1,8,8,1
NEUT,Hero,48,3,27,81,0.592592593
NEUTRON,Hero,66,3,57,171,0.385964912
"NEVILLE, KATE",Hero,295,29,53,1537,0.191932336
NEW SUN,Villain,76,6,33,198,0.383838384
"NEWELL, DIANE ARLISS",Hero,219,32,71,2272,0.096390845
"NEWMARK, LOTUS",Hero,188,18,87,1566,0.120051086
NEZARR,Hero,199,11,114,1254,0.158692185
NHU'ABDAR,Hero,23,2,16,32,0.71875
"NICHOLS, LORNA",Hero,5,1,5,5,1
"NICHOLS, TOM",Hero,23,2,13,26,0.884615385
NICKEL,Hero,23,1,23,23,1
NICODEMUS,Hero,6,2,4,8,0.75
NICODEMUS II,Hero,38,2,33,66,0.575757576
NIELS,Hero,102,9,47,423,0.241134752
NIGHT,Hero,63,8,22,176,0.357954545
NIGHT FLYER,Hero,24,4,15,60,0.4
NIGHT PHANTOM II,Hero,11,2,6,12,0.916666667
NIGHT PHANTOM/TRAVIS,Hero,3,1,3,3,1
NIGHT RIDER,Hero,52,9,28,252,0.206349206
NIGHT RIDER III/HAMI,Hero,84,7,39,273,0.307692308
NIGHT THRASHER/DUANE,Hero,1460,91,405,36855,0.039614706
NIGHTCRAWLER 2013,Hero,11,2,10,20,0.55
NIGHTCRAWLER | MUTAN,Hero,140,7,72,504,0.277777778
NIGHTCRAWLER/KURT WA,Hero,6762,444,878,389832,0.017345934
NIGHTEYES/ERIC,Hero,4,1,4,4,1
NIGHTFIGHTER/,Hero,9,1,9,9,1
NIGHTHAWK II/KYLE RI,Villain,1423,129,259,33411,0.042590764
NIGHTHAWK III/NEAL,Villain,19,1,19,19,1
NIGHTHAWK/KYLE RICHM,Villain,383,18,149,2682,0.142803878
NIGHTINGALE/,Hero,105,6,58,348,0.301724138
NIGHTMARE/EDVARD HAB,Villain,425,73,148,10804,0.039337282
NIGHTSHADE/TILDA,Hero,294,20,118,2360,0.124576271
NIGHTSIDE,Hero,156,7,81,567,0.275132275
NIGHTSTICK/,Hero,35,3,17,51,0.68627451
NIGHTWATCH/,Hero,23,1,23,23,1
NIGHTWIND/,Hero,33,2,18,36,0.916666667
NIKKI/NICHOLETTE GOL,Hero,61,4,43,172,0.354651163
"NILES, SEN. CATHERIN",Hero,7,1,7,7,1
NIMROD,Villain,4,2,2,4,1
NIMROD III,Villain,25,2,15,30,0.833333333
NINA,Hero,118,8,33,264,0.446969697
NINGAL,Hero,13,3,7,21,0.619047619
NINJA/,Villain,56,8,18,144,0.388888889
NIRA,Hero,10,1,10,10,1
"NITAL, DR.",Hero,8,1,8,8,1
NITRO/ROBERT L. HUNT,Villain,175,15,121,1815,0.096418733
"NIVENA, JOANNA",Hero,16,1,16,16,1
"NIXON, RICHARD",Hero,59,5,37,185,0.318918919
NOBILUS,Hero,149,12,57,684,0.217836257
NOBLE,Hero,6,1,6,6,1
"NOCENTI, ANN",Hero,46,2,44,88,0.522727273
NOCTURNE II/ANGELA C,Hero,21,3,14,42,0.5
NOCTURNE/,Hero,76,4,47,188,0.404255319
NOM,Hero,99,12,26,312,0.317307692
NOMAD II/EDWARD FERB,Hero,11,2,8,16,0.6875
NOMAD III/JACK MONRO,Hero,862,85,206,17510,0.049229012
"NORRISS, JACK",Hero,317,33,72,2376,0.133417508
"NORRISS, SISTER BARB",Hero,2418,192,395,75840,0.031882911
"NORTH, DAKOTA",Hero,133,18,55,990,0.134343434
"NORTH, RICKY",Hero,15,6,5,30,0.5
NORTHSTAR DOPPELGANG,Hero,91,1,91,91,1
NORTHSTAR | MUTANT X,Hero,16,1,16,16,1
NORTHSTAR/JEAN-PAUL,Hero,2119,113,421,47573,0.044542072
NOSFERATA/PURPLE HAY,Hero,9,2,6,12,0.75
NOTE,Hero,23,2,12,24,0.958333333
NOVA 0:0,Hero,11,1,11,11,1
NOVA DOPPELGANGER,Villain,90,1,90,90,1
NOVA DOPPELGANGER II,Villain,150,3,93,279,0.537634409
NOVA II | MUTANT X-V,Hero,19,2,14,28,0.678571429
NOVA II/FRANKIE RAYE,Hero,1283,74,303,22422,0.057220587
NOVA III/FRANKIE RAY,Hero,12,1,12,12,1
NOVA OMEGA/GARTHAN S,Hero,54,4,28,112,0.482142857
NOVA | MUTANT X-VERS,Hero,49,1,49,49,1
NOVA-PRIME,Hero,70,5,34,170,0.411764706
NOVA/RICHARD RIDER,Hero,3500,174,698,121452,0.028817969
NOX,Hero,42,5,17,85,0.494117647
NOY,Hero,33,2,18,36,0.916666667
NUADA,Hero,50,1,50,50,1
NUGENT,Hero,23,3,11,33,0.696969697
"NUGENT, ALICE",Hero,45,3,28,84,0.535714286
NUKE,Villain,111,6,28,168,0.660714286
NUKLO/ROBERT FRANK J,Hero,192,14,97,1358,0.141384389
NULLITRON,Hero,10,1,10,10,1
NUMBER NINE,Hero,82,12,14,168,0.488095238
NUMBER ONE FAN/PROF.,Villain,12,1,12,12,1
NUMBERS,Hero,188,8,65,520,0.361538462
NUNTOO,Hero,8,1,8,8,1
NURIL,Hero,9,1,9,9,1
NURO,Hero,156,5,88,440,0.354545455
NUTT,Hero,9,1,9,9,1
NUWA,Hero,21,1,21,21,1
"NYLES, JENNIFER",Hero,43,7,11,77,0.558441558
NZAGA,Hero,7,1,7,7,1
"O'BREEN, GLORIANNA",Hero,181,26,40,1040,0.174038462
"O'BRIEN, MICHAEL",Hero,851,61,290,17690,0.048106275
"O'BRYAN, BOB",Hero,57,7,22,154,0.37012987
"O'CONNELL, TARYN",Hero,108,17,19,323,0.334365325
"O'CONNOR, A.C. ACE",Hero,30,6,13,78,0.384615385
O'DONNELL,Hero,94,16,23,368,0.255434783
"O'DONNELL, EAMON",Hero,36,3,26,78,0.461538462
"O'HARA, GERALD",Hero,4,1,4,4,1
"O'HARA, ROBERT IRONG",Hero,115,15,36,540,0.212962963
"O'HOOLIHAN, SERGIUS",Hero,24,3,13,39,0.615384615
"O'KEEFE, CHANDRA",Hero,46,4,29,116,0.396551724
"O'MEARA, KATHLEEN",Hero,12,1,12,12,1
"O'NEIL, BRIDGET",Hero,64,5,28,140,0.457142857
"O'NEILL, DET. BRADY",Hero,142,9,43,387,0.366925065
"O'SHAUGNESSY, COLLEE",Hero,3,1,3,3,1
OBLITERATOR II,Villain,14,1,14,14,1
OBLITERATOR [ELDER],Villain,30,4,18,72,0.416666667
OBLIVION,Villain,110,4,81,324,0.339506173
OCCULT,Hero,162,11,82,902,0.179600887
OCCULUS,Villain,29,3,11,33,0.878787879
"OCULUS, LT.",Hero,47,3,24,72,0.652777778
ODDBALL/ELTON HEALEY,Villain,74,7,30,210,0.352380952
ODIN [ASGARDIAN],Hero,3423,321,438,140598,0.024346008
"OGADA, DR.",Hero,19,1,19,19,1
OGRE,Hero,196,11,82,902,0.2172949
OGRE II,Hero,14,1,14,14,1
OGRESS/,Villain,91,6,41,246,0.369918699
OGUN,Hero,69,11,26,286,0.241258741
OGUR,Hero,19,2,18,36,0.527777778
OJANI,Hero,37,3,26,78,0.474358974
OKOYE,Hero,216,17,88,1496,0.144385027
"OLAFSON, ERIC",Hero,16,2,8,16,1
OLALLA,Hero,11,2,9,18,0.611111111
OLAR,Hero,21,1,21,21,1
OLD SKULL,Hero,161,19,30,570,0.28245614
OLD WOMAN,Hero,41,3,19,57,0.719298246
OLIVIER,Hero,26,4,12,48,0.541666667
"OLLSEN, BO",Hero,14,2,7,14,1
"OLSEN, JIMMY",Hero,21,2,19,38,0.552631579
"OLSON, MRS.",Hero,82,5,34,170,0.482352941
OMEGA,Hero,40,3,21,63,0.634920635
OMEGA II,Hero,90,16,45,720,0.125
OMEGA RED/ARKADY ROS,Villain,275,21,112,2352,0.116921769
OMEGA-20/EUGENE,Hero,63,4,40,160,0.39375
OMERTA/,Hero,13,1,13,13,1
OMNIBUS/LT. DALLAS,Hero,118,9,45,405,0.291358025
OMORO,Hero,36,3,18,54,0.666666667
ONE ABOVE ALL [CELES,Hero,310,13,126,1638,0.189255189
ONEG,Hero,139,6,99,594,0.234006734
ONSLAUGHT,Villain,26,1,26,26,1
ONSLAUGHT II,Villain,338,18,109,1962,0.172273191
OPSIDIAN/,Hero,20,1,20,20,1
ORACLE/LADY SIBYL,Hero,399,18,156,2808,0.142094017
ORB,Villain,60,10,38,380,0.157894737
ORBIT,Hero,18,1,18,18,1
ORIGIN/PHYLLIS TWOMB,Hero,33,2,30,60,0.55
ORIKAL,Hero,113,9,47,423,0.26713948
ORINI,Hero,42,6,15,90,0.466666667
ORKA,Villain,275,20,123,2460,0.111788618
ORPHAN,Hero,8,1,8,8,1
ORPHAN II/GUY SMITH,Hero,14,1,14,14,1
ORPHAN-MAKER/PETER,Villain,127,11,74,814,0.156019656
ORWELL,Hero,15,2,9,18,0.833333333
OSAMA,Hero,57,4,30,120,0.475
"OSBORN, EMILY",Hero,7,1,7,7,1
"OSBORN, HARRY",Villain,1877,182,271,49322,0.03805604
"OSBORN, LIZ ALLAN",Hero,1723,145,349,50605,0.034048019
"OSBORN, NORMAN",Hero,19,2,13,26,0.730769231
"OSBORN, NORMIE",Hero,620,49,187,9163,0.067663429
OSHIMA,Hero,27,3,9,27,1
OSHTUR,Hero,38,3,25,75,0.506666667
OSIRIS,Hero,82,5,64,320,0.25625
"OSNICK, OLLIE",Hero,17,3,12,36,0.472222222
OSWALD,Hero,15,2,9,18,0.833333333
OTHER,Villain,28,3,20,60,0.466666667
OTHER II,Villain,9,1,9,9,1
OTOMO,Hero,8,1,8,8,1
OUBLIETTE/,Hero,4,1,4,4,1
OUIJA/,Hero,18,1,18,18,1
OUTLAW/NIGEL HIGGINS,Hero,45,5,12,60,0.75
OUTRIDER II/MARTIN Z,Hero,8,1,8,8,1
OUTRIDER/OCLIN UWIR,Hero,25,2,17,34,0.735294118
OVERBOSS DIXON,Hero,67,8,24,192,0.348958333
OVERMIND/GROM,Villain,262,19,70,1330,0.196992481
OVERRIDE/DR. GREGORY,Hero,137,11,64,704,0.194602273
OVERRIDER/,Villain,40,3,14,42,0.952380952
OWAYODATA,Hero,8,1,8,8,1
OWL/LELAND OWLSLEY,Villain,168,28,68,1904,0.088235294
OX,Hero,95,9,49,441,0.215419501
OX II/DR. KARL STRAG,Hero,5,1,5,5,1
OX III,Hero,54,6,32,192,0.28125
OX IV,Hero,46,3,31,93,0.494623656
OXBOW/,Hero,126,7,65,455,0.276923077
"OXNARD, PHIL",Hero,11,1,11,11,1
"OXTON, PROFESSOR HEN",Hero,49,3,23,69,0.710144928
"OZ, DR. MALACHI",Hero,6,1,6,6,1
OZYMANDIAS,Villain,251,23,105,2415,0.103933747
P,Hero,7,1,7,7,1
P'KAR,Hero,21,1,21,21,1
"P'KRRD, CAPTAIN",Hero,16,1,16,16,1
"PACE, MICHAEL",Hero,10,1,10,10,1
"PACKER, ARTIE",Hero,16,3,8,24,0.666666667
PAGAN,Hero,67,4,31,124,0.540322581
"PAGE, KAREN",Hero,1222,165,311,51315,0.0238137
PAI,Hero,18,1,18,18,1
"PAIBOK, CAPT. [SKRUL",Villain,194,7,97,679,0.285714286
PAIN,Hero,13,2,7,14,0.928571429
"PAINE, DR.",Hero,10,2,6,12,0.833333333
PAINTER/WILHELM VON,Villain,40,4,28,112,0.357142857
PAKAI,Hero,8,1,8,8,1
PALADIN/PAUL DENNIS,Villain,631,38,301,11438,0.055166987
"PALERMO, HARRIET ROS",Hero,244,17,79,1343,0.1816828
"PALERMO, VICTOR",Hero,251,18,80,1440,0.174305556
"PALMIOTTI, JIMMY",Hero,40,1,40,40,1
PAM,Hero,14,2,13,26,0.538461538
PANDEMONIA,Villain,33,2,25,50,0.66
PANTHER CUB/,Hero,7,1,7,7,1
PAPA GRANITE,Hero,10,1,10,10,1
PAPA HAGG,Hero,38,2,29,58,0.655172414
PAPA NEBO,Hero,3,1,3,3,1
PARADIGM,Villain,53,3,24,72,0.736111111
PARADOX,Hero,16,2,13,26,0.615384615
PARADOX II,Hero,13,1,13,13,1
"PARADY, CAPT. RONALD",Hero,8,1,8,8,1
PARALYZER,Hero,208,14,71,994,0.209255533
"PARETSKY, DR. GARY",Hero,248,18,74,1332,0.186186186
"PARETTI, TONY",Hero,6,1,6,6,1
PARIS,Hero,241,19,74,1406,0.17140825
"PARK, ARCHIE",Hero,42,4,24,96,0.4375
"PARKER, BEN",Hero,101,14,44,616,0.163961039
"PARKER, HORACE",Hero,8,1,8,8,1
"PARKER, MARY",Hero,45,4,28,112,0.401785714
"PARKER, MARY (ROBOT)",Hero,93,11,32,352,0.264204545
"PARKER, MAY",Hero,3764,377,506,190762,0.019731393
"PARKER, MAY II",Hero,25,1,25,25,1
"PARKER, MAY III",Hero,25,1,25,25,1
"PARKER, MAY | TIMESL",Hero,26,1,26,26,1
"PARKER, PETER | TIME",Hero,26,1,26,26,1
"PARKER, RICHARD",Hero,52,5,31,155,0.335483871
"PARKER, RICHARD (ROB",Hero,81,10,28,280,0.289285714
"PARKS, JOE",Hero,19,2,15,30,0.633333333
"PARKS, JUDITH",Hero,19,2,17,34,0.558823529
"PARRISH, MAX",Hero,20,3,9,27,0.740740741
PARSON/,Hero,7,1,7,7,1
"PARSONS, DR. DEREK",Hero,35,2,21,42,0.833333333
"PARTRIDGE, STEVE",Hero,37,3,17,51,0.725490196
PAST MASTER/PROFESSO,Villain,4,2,2,4,1
PATCH II,Hero,60,5,41,205,0.292682927
PATCHWORK/KYLE BARKE,Hero,26,4,9,36,0.722222222
PATHWAY/LAURA DEAN,Hero,482,33,99,3267,0.147535966
"PATILIO, MARIE",Hero,8,1,8,8,1
"PATRICK, KERRY",Hero,46,3,31,93,0.494623656
PATRIOT/JEFF MACE,Hero,98,9,25,225,0.435555556
"PATTERSON, JACK",Hero,11,1,11,11,1
"PATTON, JESS",Hero,9,2,6,12,0.75
PAVANE,Hero,12,2,8,16,0.75
PAVANE II,Hero,5,1,5,5,1
PAYBACK/,Hero,7,3,3,9,0.777777778
"PAYGE, REEVA",Hero,28,1,28,28,1
"PAYNE, EDWARD",Hero,12,1,12,12,1
"PAYNE, MICHAEL",Hero,12,1,12,12,1
PEACEKEEPER/JOSHUA,Hero,38,5,12,60,0.633333333
PEACEMONGER/,Villain,2,1,2,2,1
PEARLA,Hero,23,3,13,39,0.58974359
"PEARSON, AUBREY",Hero,14,2,12,24,0.583333333
"PEARSON, MARCY",Hero,175,20,55,1100,0.159090909
PEATOR,Hero,454,25,226,5650,0.080353982
PECOS BILL,Hero,25,1,25,25,1
"PEEL, EMMA",Hero,32,1,32,32,1
PELE II,Hero,12,1,12,12,1
PELE/MICHI SASAKI,Hero,51,3,22,66,0.772727273
PELIALI,Hero,23,2,12,24,0.958333333
"PELTINO, LT.",Hero,15,1,15,15,1
PEMBROKE,Hero,61,5,35,175,0.348571429
PENANCE III,Hero,122,6,70,420,0.29047619
PENANCE/MONET ST. CR,Hero,885,65,164,10660,0.083020638
"PENDRAGON, ARTHUR",Hero,12,3,10,30,0.4
"PENNINGTON, AUDRA",Hero,18,2,10,20,0.9
PENNSU,Hero,12,1,12,12,1
"PENNYWORTH, J.C.",Hero,89,8,37,296,0.300675676
PENTIGAAR,Hero,50,3,26,78,0.641025641
"PEREGRINE, LE/FRANCK",Hero,212,6,138,828,0.256038647
"PEREZ, DET. CECILIA",Hero,19,3,9,27,0.703703704
"PEREZ, GEORGE",Hero,55,4,49,196,0.280612245
PERRIKUS,Villain,120,9,46,414,0.289855072
PERSEPHONE,Hero,31,2,28,56,0.553571429
PERSEPHONE II,Hero,5,1,5,5,1
PERSUASION/KARA KILL,Hero,673,49,113,5537,0.121545964
PERUN,Hero,155,10,42,420,0.369047619
PESTER,Hero,59,2,30,60,0.983333333
PESTILENCE | MUTANT,Hero,30,2,16,32,0.9375
PESTILENCE/CAPT. F.R,Hero,67,5,22,110,0.609090909
PET,Hero,19,2,11,22,0.863636364
"PETERS, NIGEL",Hero,4,1,4,4,1
"PETERS, SHANA TOC",Hero,3,1,3,3,1
"PETRIE, JUDGE RICHAR",Hero,11,1,11,11,1
"PETROVITCH, DMITRI",Hero,18,2,14,28,0.642857143
"PETROVITCH, IVAN",Hero,384,54,102,5508,0.069716776
"PEYER, DANNY",Hero,21,3,7,21,1
PHAE-DOR,Hero,43,4,20,80,0.5375
PHANTAZIA/,Hero,93,7,36,252,0.369047619
PHANTOM,Hero,5,1,5,5,1
PHANTOM EAGLE,Hero,7,2,6,12,0.583333333
PHANTOM RIDER II/HAM,Hero,75,7,32,224,0.334821429
PHARAOH KHAFRE,Hero,8,1,8,8,1
PHARAOH RAMA-TUT,Hero,1792,102,402,41004,0.043703053
PHASTOS [ETERNAL],Hero,189,10,80,800,0.23625
PHAT/BILLY BOB REILL,Villain,14,1,14,14,1
PHEMOUS,Hero,17,1,17,17,1
"PHILIPS, PHILIP",Hero,5,1,5,5,1
"PHILLIPS, HANDSOME H",Hero,46,3,36,108,0.425925926
"PHILLIPS, SIR GORDON",Hero,31,1,31,31,1
"PHIM, FATHER",Hero,27,2,24,48,0.5625
PHINEAS,Hero,39,4,20,80,0.4875
PHOBIUS,Hero,156,8,89,712,0.219101124
PHOBOS,Hero,13,1,13,13,1
PHOENIX 2013,Hero,32,2,31,62,0.516129032
PHOENIX II,Hero,717,55,147,8085,0.088682746
PHOENIX III/RACHEL S,Hero,1892,134,417,55878,0.03385948
PHOSPHORUS,Hero,54,2,39,78,0.692307692
PICARO/FELIPE,Hero,28,2,25,50,0.56
PICO,Hero,58,3,24,72,0.805555556
PIECEMEAL/GILBERT BE,Villain,138,4,65,260,0.530769231
"PIERCE, ALEXANDER GO",Villain,422,38,107,4066,0.103787506
"PIERCE, DONALD",Villain,416,34,131,4454,0.093399192
PIERSO [TRIONIAN],Hero,14,1,14,14,1
"PIERSON, FRED",Hero,12,3,4,12,1
PIGSKIN/,Hero,11,1,11,11,1
"PIKE, FRISCO",Hero,9,1,9,9,1
PILEDRIVER,Villain,12,1,12,12,1
PILEDRIVER II/BRIAN,Villain,913,44,185,8140,0.112162162
