hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
"BARRENOS, OMAR",Hero,15,na,6,15.0,1.0
B'ARR,Hero,1,na,2,1.0,1.0
BARRIER/,Hero,6,na,4,6.0,1.0
BARRINGTON,Hero,3,na,3,3.0,1.0
"BARRON, RICK",Hero,0,na,1,0.0,
"BARROWS, WALTER",Hero,0,na,1,0.0,
"BARTLETT, STU",Hero,2,na,3,3.0,0.6666666666666666
"BARTON, SEN.",Hero,3,na,3,3.0,1.0
BARTOS,Hero,3,na,3,3.0,1.0
BASALLO/LAVA MEN KIN,Hero,1,na,2,1.0,1.0
BASALTAR,Hero,3,na,3,3.0,1.0
BASILISK/BASIL ELKS,Villain,6,na,5,10.0,0.6
BASILISK III/,Villain,6,na,4,6.0,1.0
BASILISK II,Villain,1,na,2,1.0,1.0
BATAL/,Hero,0,na,1,0.0,
BATROC/GEORGES BATRO,Villain,407,na,51,1275.0,0.3192156862745098
BATTERING RAM,Hero,1,na,2,1.0,1.0
BATTERY/,Hero,1,na,2,1.0,1.0
BATTLEAXE/,Hero,365,na,31,465.0,0.7849462365591398
BATTLEAXE II/JEROME,Hero,10,na,5,10.0,1.0
"BATTLE, MONTGOMERY",Hero,36,na,9,36.0,1.0
BATTLESTAR/LEMAR HOS,Hero,296,na,47,1081.0,0.2738205365402405
BATWING/,Hero,9,na,5,10.0,0.9
BAV-TEK,Hero,0,na,1,0.0,
"BAXTER, ABIGAIL",Hero,8,na,5,10.0,0.8
BAXTER,Hero,0,na,1,0.0,
"BAXTER, NOAH",Hero,21,na,8,28.0,0.75
"BAYLOR, FRANK",Hero,0,na,1,0.0,
BAYMAX,Hero,122,na,17,136.0,0.8970588235294118
"BAZIN, ALLEGRA",Hero,11,na,6,15.0,0.7333333333333333
"BAZIN, ANDREW",Hero,10,na,5,10.0,1.0
"BAZIN, BRODERICK RIC",Hero,11,na,6,15.0,0.7333333333333333
"BAZIN, PHILLIPPE",Hero,13,na,7,21.0,0.6190476190476191
"BEACH, GINGER",Hero,40,na,14,91.0,0.43956043956043955
"BEACH, SPIDER",Hero,40,na,14,91.0,0.43956043956043955
"BEALE, ERIC",Hero,3,na,3,3.0,1.0
BEAR/,Hero,3,na,3,3.0,1.0
BEAST 2013,Hero,0,na,1,0.0,
BEAST DOPPELGANGER I,Villain,86,na,14,91.0,0.945054945054945
BEAST DOPPELGANGER,Villain,210,na,21,210.0,1.0
BEAST/HENRY &HANK& P,Hero,3855,na,302,45451.0,0.08481661569602429
"BEAUMONT, SPENCER",Hero,1,na,2,1.0,1.0
BEAUTIFUL DREAMER II,Hero,6,na,4,6.0,1.0
BEAUTIFUL DREAMER,Hero,254,na,24,276.0,0.9202898550724637
BEAUTY,Hero,40,na,11,55.0,0.7272727272727273
"BECKFORD, NOEL",Hero,21,na,7,21.0,1.0
"BECKLEY, BENNY",Hero,0,na,1,0.0,
"BECKMAN, CHARLES",Hero,0,na,1,0.0,
"BECKMAN, JOSEPH",Hero,0,na,1,0.0,
"BECKMAN, LISA",Hero,0,na,1,0.0,
"BECKMAN, SARAH",Hero,0,na,1,0.0,
"BEDFORD, BRAD HULK",Hero,0,na,1,0.0,
BEDLAM II/OLISA KABA,Hero,15,na,6,15.0,1.0
BEDLAM/JESSE AARONSO,Hero,88,na,21,210.0,0.41904761904761906
BEEFER,Hero,21,na,10,45.0,0.4666666666666667
BEEF/,Villain,10,na,5,10.0,1.0
"BEERE, JASON",Hero,10,na,5,10.0,1.0
BEETLE/ABNER RONALD,Villain,1210,na,102,5151.0,0.234905843525529
BEETLE II/LEILA DAVI,Villain,78,na,16,120.0,0.65
BEETLE ROBOT,Hero,93,na,16,120.0,0.775
BEHEMOTH,Hero,15,na,6,15.0,1.0
BELASCO,Villain,6,na,5,10.0,0.6
BELDAME,Hero,3,na,3,3.0,1.0
"BEL-DANN, GEN.",Hero,10,na,5,10.0,1.0
"BELGRADE, DR. HORATI",Hero,3,na,3,3.0,1.0
BELIAL,Hero,3,na,3,3.0,1.0
BELLADONNA,Hero,3,na,3,3.0,1.0
BELLAM,Hero,7,na,5,10.0,0.7
BELLE,Hero,0,na,1,0.0,
"BELL, HERBERT",Hero,0,na,1,0.0,
BENAZA,Hero,0,na,1,0.0,
BENCHLEY,Hero,1,na,2,1.0,1.0
"BENDIX, DR. ALBERT",Hero,3,na,3,3.0,1.0
BENEDICT,Hero,45,na,10,45.0,1.0
"BENEDICT, ANDREW",Hero,0,na,1,0.0,
BENGAL/,Hero,26,na,10,45.0,0.5777777777777777
"BENJAMIN, BYRON",Hero,1,na,2,1.0,1.0
"BENNETT, DANNY",Hero,1,na,2,1.0,1.0
"BENNETT, MITCH",Hero,1,na,2,1.0,1.0
"BENNING, VERONICA",Hero,2,na,3,3.0,0.6666666666666666
"BENNY, JAKE",Hero,0,na,1,0.0,
"BENTLEY, MILES",Hero,6,na,4,6.0,1.0
"BENTLEY, VICTORIA",Hero,18,na,11,55.0,0.32727272727272727
"BENTON, TERRY",Hero,3,na,3,3.0,1.0
"BENWAY, DR.",Hero,10,na,5,10.0,1.0
"BERDITCHEV, ITZHAK",Hero,0,na,1,0.0,
BEREET,Hero,60,na,17,136.0,0.4411764705882353
"BERENGHETTI, MICHAEL",Hero,4,na,4,6.0,0.6666666666666666
"BERENGHETTI, SUSAN",Hero,30,na,9,36.0,0.8333333333333334
"BERGER, PROF.",Hero,1,na,2,1.0,1.0
"BERGIER, REBECCA",Hero,2,na,3,3.0,0.6666666666666666
"BERGLUND, GEN.",Hero,15,na,6,15.0,1.0
"BERKELEY, TRAVIS",Hero,2,na,3,3.0,0.6666666666666666
"BERMAN, ADAM",Hero,1,na,2,1.0,1.0
BERNARD THE POET,Hero,32,na,10,45.0,0.7111111111111111
"BERNHARD, CLARICE",Hero,3,na,3,3.0,1.0
BERNIE,Hero,7,na,6,15.0,0.4666666666666667
"BERNSTEIN, DR. NOAH",Hero,4,na,5,10.0,0.4
"BERNSTEIN, EMMA WEBS",Hero,1,na,2,1.0,1.0
BERSERKER,Villain,0,na,1,0.0,
BERSERKER II,Villain,0,na,1,0.0,
BERSERKER III,Villain,0,na,1,0.0,
BERTRAM,Hero,1,na,2,1.0,1.0
BERYLLIUM,Hero,21,na,7,21.0,1.0
BERYL,Hero,1,na,2,1.0,1.0
BETA RAY BILL,Hero,142,na,36,630.0,0.2253968253968254
BETA RAY BILL | MUTA,Hero,55,na,11,55.0,1.0
"BETELHEIM, NORMA",Hero,0,na,1,0.0,
BETTY-6,Hero,1,na,2,1.0,1.0
BEVATRON/,Hero,15,na,6,15.0,1.0
"BEYNON, DR. BRADLEY",Hero,3,na,3,3.0,1.0
BEYONDER,Villain,368,na,47,1081.0,0.3404255319148936
BEYONDER | MUTANT X-,Villain,66,na,13,78.0,0.8461538461538461
B'GON,Hero,0,na,1,0.0,
BIANDU,Hero,1,na,2,1.0,1.0
BI-BEAST,Villain,1,na,2,1.0,1.0
BI-BEAST II,Villain,32,na,14,91.0,0.3516483516483517
BIG BEN/,Hero,11,na,6,15.0,0.7333333333333333
BIG BERTHA/ASHLEY CR,Hero,29,na,13,78.0,0.3717948717948718
BIG CASINO/,Hero,21,na,7,21.0,1.0
"BIGGERS, MELVIN",Hero,6,na,4,6.0,1.0
BIG MAN/FREDERICK FO,Villain,107,na,22,231.0,0.46320346320346323
BIG ONE/KENJIRO SASA,Hero,0,na,1,0.0,
BILE/,Hero,28,na,8,28.0,1.0
"BILLUPS, AGENT",Hero,3,na,4,6.0,0.5
BINARY/CAROL DANVERS,Hero,964,na,110,5995.0,0.16080066722268557
BINARY | MUTANT X-VE,Hero,3,na,3,3.0,1.0
BIOHAZARD,Villain,3,na,3,3.0,1.0
BIOHAZARD II/FLETCHE,Villain,1,na,2,1.0,1.0
BIRDBRAIN,Hero,27,na,9,36.0,0.75
BIRD MAN/HENRY HAWK,Hero,12,na,6,15.0,0.8
BIRD MAN III/,Hero,166,na,21,210.0,0.7904761904761904
"BIRD, TUESDAY",Hero,1,na,2,1.0,1.0
BIRDY,Hero,21,na,7,21.0,1.0
BISHOP /,Hero,543,na,68,2278.0,0.23836698858647937
BISON/BILLY KITSON,Hero,161,na,21,210.0,0.7666666666666667
BITMAP/,Hero,9,na,5,10.0,0.9
BIZEN,Hero,3,na,3,3.0,1.0
"B'KOSA, GEN. JONATHA",Hero,1,na,2,1.0,1.0
BLACK AVENGER/JERRY,Hero,3,na,3,3.0,1.0
BLACKBALL,Hero,1,na,2,1.0,1.0
BLACKBIRD/,Hero,297,na,25,300.0,0.99
BLACKBODY,Hero,0,na,1,0.0,
BLACK BOLT/BLACKANTO,Villain,676,na,77,2926.0,0.23103212576896787
BLACK BOLT | MUTANT,Villain,36,na,9,36.0,1.0
BLACK BRIGADE,Villain,6,na,4,6.0,1.0
"BLACK, CAL",Hero,0,na,1,0.0,
BLACK CAT/FELICIA HA,Villain,536,na,68,2278.0,0.23529411764705882
BLACK CRANE/,Hero,11,na,6,15.0,0.7333333333333333
BLACK CROW/JESSE BLA,Hero,33,na,14,91.0,0.3626373626373626
"BLACK, CYRUS",Hero,2,na,3,3.0,0.6666666666666666
BLACK DEATH/DR. IVAN,Villain,0,na,1,0.0,
BLACK FOX II/,Hero,32,na,10,45.0,0.7111111111111111
BLACK FOX/ROBERT W.,Hero,9,na,7,21.0,0.42857142857142855
BLACK GOLIATH/DR. WI,Hero,345,na,43,903.0,0.38205980066445183
BLACKHEART,Villain,7,na,5,10.0,0.7
BLACK HOLE/MORTON KI,Villain,10,na,5,10.0,1.0
BLACKJACK/,Villain,1,na,2,1.0,1.0
BLACK KING/SEBASTIAN,Hero,576,na,66,2145.0,0.26853146853146853
BLACK KNIGHT III/EOB,Hero,5,na,5,10.0,0.5
BLACK KNIGHT II/SIR,Hero,4,na,4,6.0,0.6666666666666666
BLACK KNIGHT IV DOPP,Hero,231,na,22,231.0,1.0
BLACK KNIGHT IV/PROF,Hero,459,na,48,1128.0,0.40691489361702127
BLACK KNIGHT/SIR PER,Hero,91,na,18,153.0,0.5947712418300654
BLACK KNIGHT V/DANE,Hero,2106,na,180,16110.0,0.13072625698324022
BLACK KNIGHT V DOPPE,Hero,100,na,15,105.0,0.9523809523809523
BLACK KNIGHT VI/PROF,Hero,21,na,7,21.0,1.0
BLACK KNIGHT V STATU,Hero,22,na,12,66.0,0.3333333333333333
BLACK LAMA,Hero,18,na,8,28.0,0.6428571428571429
BLACK MAMBA/TANYA SE,Villain,824,na,69,2346.0,0.3512361466325661
BLACK MARIAH,Villain,1,na,2,1.0,1.0
BLACK MARVEL/DAN LYO,Hero,3,na,3,3.0,1.0
BLACK MORAY,Hero,1,na,2,1.0,1.0
BLACK MOUNTAIN/KUROY,Hero,1,na,2,1.0,1.0
BLACKOUT II/,Villain,7,na,6,15.0,0.4666666666666667
BLACKOUT/MARCUS DANI,Villain,152,na,24,276.0,0.5507246376811594
BLACK PANTHER | MUTA,Hero,55,na,11,55.0,1.0
BLACK PANTHER/T'CHAL,Hero,1579,na,164,13366.0,0.11813556785874607
BLACK RAAZER/,Hero,6,na,4,6.0,1.0
BLACK RACER/,Hero,159,na,20,190.0,0.8368421052631579
"BLACK, RACHEL",Hero,0,na,1,0.0,
BLACK RAZER,Hero,1,na,2,1.0,1.0
"BLACKSHEAR, JONAS",Hero,3,na,3,3.0,1.0
BLACK SPECTRE/CARSON,Hero,0,na,1,0.0,
BLACK TALON/DESMOND,Villain,0,na,1,0.0,
BLACK TALON III,Villain,0,na,1,0.0,
BLACK TALON II/SAMUE,Villain,17,na,9,36.0,0.4722222222222222
BLACK TARANTULA II/C,Hero,45,na,13,78.0,0.5769230769230769
BLACK TARANTULA/LAMU,Hero,1,na,2,1.0,1.0
BLACK TOM CASSIDY,Villain,127,na,26,325.0,0.39076923076923076
BLACKWELL,Hero,0,na,1,0.0,
BLACK WIDOW DOPPELGA,Villain,210,na,21,210.0,1.0
BLACK WIDOW II/YELEN,Hero,14,na,6,15.0,0.9333333333333333
BLACK WIDOW | MUTANT,Hero,6,na,4,6.0,1.0
BLACK WIDOW/NATASHA,Villain,2384,na,213,22578.0,0.10558951191425281
BLACKWING II/,Hero,3,na,3,3.0,1.0
BLACKWING/JOSEPH MAN,Hero,205,na,29,406.0,0.5049261083743842
"BLACKWOOD, JENNY",Hero,1,na,2,1.0,1.0
BLACKWULF,Hero,6,na,4,6.0,1.0
BLADE/,Hero,13,na,8,28.0,0.4642857142857143
"BLAIR, CALEY",Hero,0,na,1,0.0,
"BLAIRE, CARTER",Hero,53,na,15,105.0,0.5047619047619047
"BLAKE, BECKY",Hero,62,na,17,136.0,0.45588235294117646
"BLAKE, DR. DONALD (C",Hero,4,na,4,6.0,0.6666666666666666
"BLAKE, DR. DONALD",Hero,0,na,1,0.0,
"BLAKE, EMILY",Hero,1,na,2,1.0,1.0
"BLAKE, KENT",Hero,6,na,4,6.0,1.0
"BLANDING, ANDREW",Hero,1,na,2,1.0,1.0
"BLANDING, HALEY",Hero,1,na,2,1.0,1.0
"BLANDING, MRS.",Hero,1,na,2,1.0,1.0
BLAQUESMITH,Hero,136,na,27,351.0,0.38746438746438744
BLARE/,Hero,0,na,1,0.0,
BLASTAAR,Villain,63,na,18,153.0,0.4117647058823529
BLASTING CAP/,Villain,0,na,1,0.0,
"BLAZE, CRAIG",Hero,3,na,3,3.0,1.0
"BLAZE, EMMA",Hero,3,na,3,3.0,1.0
"BLAZE, ROXANNE SIMPS",Hero,31,na,18,153.0,0.20261437908496732
BLAZING SKULL/MARK T,Hero,3,na,3,3.0,1.0
"BLESSING, MORGANA",Hero,62,na,16,120.0,0.5166666666666667
BLIND AL/ALTHEA,Hero,21,na,9,36.0,0.5833333333333334
BLINDSIDE II/BOBBI C,Hero,10,na,5,10.0,1.0
"BLINK/FERGUSON, CLAR",Hero,3,na,3,3.0,1.0
"BLISS, BONNIE",Hero,0,na,1,0.0,
"BLISS, MISS",Hero,6,na,4,6.0,1.0
BLISS,Hero,0,na,1,0.0,
BLITZIANA,Hero,14,na,8,28.0,0.5
BLITZKRIEG/,Villain,108,na,22,231.0,0.4675324675324675
BLIZZARD II/DONALD G,Villain,64,na,14,91.0,0.7032967032967034
BLIZZARD/PROF. GREGO,Villain,88,na,18,153.0,0.5751633986928104
BLOB/FRED J. DUKES,Villain,1209,na,107,5671.0,0.2131899135954858
BLOCKADE/DEXTER PARI,Hero,0,na,1,0.0,
BLOCKBUSTER/,Villain,1,na,2,1.0,1.0
BLOCKBUSTER II,Villain,0,na,1,0.0,
BLOCKBUSTER III/MICH,Villain,254,na,25,300.0,0.8466666666666667
BLOKE/MICKEY TORK,Hero,3,na,3,3.0,1.0
BLOK,Hero,3,na,3,3.0,1.0
BLOODAXE/JACKIE LUKU,Villain,104,na,18,153.0,0.6797385620915033
BLOOD BROTHERS,Villain,29,na,11,55.0,0.5272727272727272
BLOODHOUND/,Hero,1,na,2,1.0,1.0
BLOODLUST,Villain,340,na,31,465.0,0.7311827956989247
BLOODSCREAM,Hero,7,na,6,15.0,0.4666666666666667
BLOODSHED/WYNDELL DI,Hero,0,na,1,0.0,
BLOOD SPIDER/,Hero,3,na,3,3.0,1.0
BLOODSTONE/ULYSSES B,Hero,11,na,8,28.0,0.39285714285714285
BLOODSTORM | MUTANT,Hero,130,na,29,406.0,0.32019704433497537
BLOODSTRIKE/ERIC CON,Hero,3,na,3,3.0,1.0
BLOOD-TIDE,Hero,1,na,2,1.0,1.0
"BLOODVESSEL, BUSTA",Hero,1,na,2,1.0,1.0
BLOODWING [SHI'AR],Hero,3,na,3,3.0,1.0
BLOOD WRAITH/SEAN DO,Hero,35,na,10,45.0,0.7777777777777778
BLOODWRAITH/SEAN DOL,Hero,1,na,2,1.0,1.0
BLOODY BESS,Hero,1,na,2,1.0,1.0
BLOODY MARY,Hero,1,na,2,1.0,1.0
"BLOTT, BRIGADIER INK",Hero,0,na,1,0.0,
BLOWTORCH/,Hero,0,na,1,0.0,
BLUDGEON/,Hero,1,na,2,1.0,1.0
BLUE BULLET/PROF. JO,Villain,0,na,1,0.0,
BLUE DIAMOND/PROFESS,Hero,13,na,7,21.0,0.6190476190476191
BLUE SHIELD/JOSEPH J,Hero,17,na,9,36.0,0.4722222222222222
BLUE STREAK/,Hero,8,na,5,10.0,0.8
BLUNT,Hero,21,na,7,21.0,1.0
BLUR,Hero,0,na,1,0.0,
BLURRY,Hero,0,na,1,0.0,
BOAK,Hero,10,na,5,10.0,1.0
BOBCAT/,Hero,36,na,9,36.0,1.0
BODYBAG,Hero,5,na,4,6.0,0.8333333333333334
"BOERKE, MAYOR",Hero,36,na,9,36.0,1.0
BOGATYR/MIKULA GOLUB,Hero,0,na,1,0.0,
"BOGGS, MORDECAI P.",Hero,6,na,6,15.0,0.4
BOLERO/,Hero,0,na,1,0.0,
"BOLT, COUNCILMAN AND",Hero,2,na,3,3.0,0.6666666666666666
BOLT II/CHRIS BRADLE,Hero,48,na,19,171.0,0.2807017543859649
BOLT/LAWRENCE EVANS,Hero,6,na,4,6.0,1.0
BOMBADIER/,Hero,0,na,1,0.0,
BOMBLAST/,Hero,32,na,9,36.0,0.8888888888888888
BOMBSHELL/,Villain,383,na,40,780.0,0.491025641025641
BOND,Hero,1,na,2,1.0,1.0
BONEBREAKER/,Villain,245,na,31,465.0,0.5268817204301075
BONES/ELIZABETH BLIS,Hero,1,na,2,1.0,1.0
BONITA,Hero,0,na,1,0.0,
BOOBYTRAP/,Hero,43,na,12,66.0,0.6515151515151515
BOOKWORM/NELSON GRUB,Hero,0,na,1,0.0,
BOOMERANG/FRED MYERS,Villain,593,na,60,1770.0,0.33502824858757063
BOOMER/TABITHA SMITH,Hero,648,na,85,3570.0,0.1815126050420168
BOOMSLANG/,Villain,221,na,27,351.0,0.6296296296296297
BOONE,Hero,46,na,11,55.0,0.8363636363636363
BORAKU,Hero,0,na,1,0.0,
BORA,Hero,1,na,2,1.0,1.0
BORROB,Hero,0,na,1,0.0,
"BORROUGHS, CHARLES C",Hero,12,na,6,15.0,0.8
"BOSCO, ELAINE",Hero,0,na,1,0.0,
BOSHLOVOR,Hero,1,na,2,1.0,1.0
"BOUDREAUX, BELLA DON",Villain,34,na,14,91.0,0.37362637362637363
"BOUDREAUX, MARIUS",Hero,3,na,3,3.0,1.0
BOULDER/,Hero,5,na,4,6.0,0.8333333333333334
BOUNCER,Hero,0,na,1,0.0,
BOUNTY II,Hero,10,na,8,28.0,0.35714285714285715
BOUNTY,Hero,1,na,2,1.0,1.0
BOVA,Hero,217,na,33,528.0,0.4109848484848485
"BOWDEN, DENNIS",Hero,1,na,2,1.0,1.0
"BOWEN, FATHER MICHAE",Hero,35,na,11,55.0,0.6363636363636364
"BOWMAN, MAJ.",Hero,1,na,2,1.0,1.0
BOX II/JERRY JAXXON,Hero,0,na,1,0.0,
BOX IV/MADISON JEFFR,Hero,111,na,29,406.0,0.2733990147783251
BOX/ROGER BOCHS,Hero,28,na,11,55.0,0.509090909090909
"BOYD, TWO-FISTED TOM",Hero,1,na,2,1.0,1.0
"BRADDOCK, ELIZABETH",Hero,3,na,3,3.0,1.0
"BRADDOCK, JAMES",Villain,5,na,4,6.0,0.8333333333333334
"BRADDOCK, JAMES JR.",Villain,11,na,6,15.0,0.7333333333333333
"BRADDOCK, JOHN",Hero,3,na,3,3.0,1.0
"BRADLEY, CARRIE",Hero,13,na,6,15.0,0.8666666666666667
"BRADLEY, HANK",Hero,6,na,4,6.0,1.0
"BRADLEY, JESSICA",Hero,0,na,1,0.0,
BRAHAMS,Hero,6,na,4,6.0,1.0
BRAHMANES,Hero,0,na,1,0.0,
BRAIN CELL/,Hero,1,na,2,1.0,1.0
BRAINCHILD,Villain,135,na,22,231.0,0.5844155844155844
BRAIN DRAIN/WERNER S,Hero,28,na,8,28.0,1.0
BRAINSTORM/,Hero,1,na,2,1.0,1.0
BRAINY,Hero,0,na,1,0.0,
"BRAITHWAITE, JUDGE R",Hero,7,na,5,10.0,0.7
BRAMER,Hero,10,na,5,10.0,1.0
"BRANDEIS, CAMMY",Hero,0,na,1,0.0,
"BRANDEIS, LIZ PARRIS",Hero,0,na,1,0.0,
"BRANDEIS, PROF. HENR",Hero,0,na,1,0.0,
"BRANDT, ELLEN",Villain,0,na,1,0.0,
"BRANNEX, ALLESSANDRO",Hero,28,na,8,28.0,1.0
BRANNEX,Hero,0,na,1,0.0,
BRANSON,Hero,1,na,2,1.0,1.0
BRASS BISHOP/,Villain,1,na,2,1.0,1.0
BRASS/SEAN WATANABE,Hero,1,na,2,1.0,1.0
BRAWLER,Hero,0,na,1,0.0,
"BRAWN, HUNTER",Hero,0,na,1,0.0,
"BRAWN, TRISTAN",Hero,7,na,5,10.0,0.7
BREAKER/RAAK,Hero,1,na,2,1.0,1.0
BREEGAN,Hero,1,na,2,1.0,1.0
BRES,Hero,1,na,2,1.0,1.0
"BREWER, AMY",Villain,1,na,2,1.0,1.0
"BREWER, DR. MELINDA",Hero,1,na,2,1.0,1.0
"BRICKFORD, CLAY",Hero,8,na,5,10.0,0.8
"BRICKMAN, GLORIA",Hero,12,na,6,15.0,0.8
"BRICKMAN, SEN. MILES",Hero,26,na,9,36.0,0.7222222222222222
"BRIDGE, GEORGE WASHI",Hero,229,na,42,861.0,0.2659698025551684
"BRIGGS, AGENT STEPHA",Hero,6,na,4,6.0,1.0
"BRIGGS, AGENT",Hero,0,na,1,0.0,
BRIGHTSWORD/CARTER D,Hero,16,na,9,36.0,0.4444444444444444
BRIGHTWIND,Hero,212,na,30,435.0,0.48735632183908045
"BRINKE, NIOMI",Hero,1,na,2,1.0,1.0
BRIQUETTE/,Hero,0,na,1,0.0,
BROADSIDE,Hero,3,na,3,3.0,1.0
"BROGIN, BULL",Hero,10,na,6,15.0,0.6666666666666666
BROKEN MAN,Hero,0,na,1,0.0,
BROKER,Hero,0,na,1,0.0,
BROMINE,Hero,21,na,7,21.0,1.0
"BROMWELL, DR.",Hero,127,na,19,171.0,0.7426900584795322
BRONA,Hero,18,na,8,28.0,0.6428571428571429
"BROOKS, ANNA",Hero,1,na,2,1.0,1.0
BROOP,Hero,10,na,5,10.0,1.0
BROTHER AXE,Hero,0,na,1,0.0,
BROTHER CAESAR,Hero,1,na,2,1.0,1.0
BROTHER ROYAL,Hero,7,na,5,10.0,0.7
BROTHERS GRIMM II/BA,Villain,214,na,34,561.0,0.38146167557932265
BROTHERS GRIMM,Villain,1,na,2,1.0,1.0
BROTHER STEPHEN,Hero,0,na,1,0.0,
BROTHER TODE,Villain,7,na,5,10.0,0.7
BROTHER VIRGIL,Hero,1,na,2,1.0,1.0
BROTHER VOODOO/DANIE,Hero,77,na,23,253.0,0.30434782608695654
BROTHER VOODOO | MUT,Hero,55,na,11,55.0,1.0
BROTHER WONDERFUL/DR,Hero,6,na,4,6.0,1.0
"BROWN, ABE",Hero,21,na,10,45.0,0.4666666666666667
"BROWN, FRANK",Hero,15,na,6,15.0,1.0
"BROWN, LAURA",Hero,20,na,11,55.0,0.36363636363636365
"BROWN, MINDY MCPHERS",Hero,77,na,15,105.0,0.7333333333333333
BROWSER,Hero,3,na,3,3.0,1.0
"BRUKNER, DR. FRANK",Hero,0,na,1,0.0,
"BRUKNER, ILANEY",Hero,10,na,6,15.0,0.6666666666666666
BRUNNHILDE/MCM-XLI (,Hero,3,na,3,3.0,1.0
BRUNO,Hero,0,na,1,0.0,
BRUTACUS,Hero,35,na,9,36.0,0.9722222222222222
BRUTE II/,Villain,3,na,3,3.0,1.0
BRUTE | MUTANT X-VER,Villain,102,na,28,378.0,0.2698412698412698
BRUTE/REED RICHARDS,Villain,21,na,7,21.0,1.0
BRUTO THE STRONGMAN/,Villain,22,na,8,28.0,0.7857142857142857
BRUTUS,Hero,21,na,7,21.0,1.0
BRUTUS II,Hero,45,na,10,45.0,1.0
BRUTUS KLOR,Hero,28,na,8,28.0,1.0
"BRYCE, ARCHER",Hero,1,na,2,1.0,1.0
"BUCHANAN, SAM",Hero,4,na,4,6.0,0.6666666666666666
"BUCHETTO, SALVATORE",Hero,3,na,3,3.0,1.0
"BUCHOVITZ, STANLEY &",Hero,15,na,6,15.0,1.0
"BUCKMAN, EDWARD",Hero,3,na,3,3.0,1.0
"BUCKNER, GRANT",Hero,15,na,6,15.0,1.0
BUCKY/BUCKY BARNES,Hero,107,na,22,231.0,0.46320346320346323
BUCKY II/FRED DAVIS,Hero,77,na,15,105.0,0.7333333333333333
BUCKY VI/,Hero,42,na,10,45.0,0.9333333333333333
BUCKY VII/RIKKI BARN,Hero,36,na,12,66.0,0.5454545454545454
BUEL,Hero,1,na,2,1.0,1.0
BUG,Hero,4,na,4,6.0,0.6666666666666666
"BUKOWSKI, BUCK",Hero,6,na,4,6.0,1.0
BULLDOZER/HENRY CAMP,Hero,532,na,46,1035.0,0.5140096618357488
BULLET BIKER,Hero,36,na,9,36.0,1.0
BULLET,Villain,22,na,8,28.0,0.7857142857142857
BULL,Hero,0,na,1,0.0,
BULLSEYE II/BENJAMIN,Villain,80,na,22,231.0,0.3463203463203463
BULLSEYE | MUTANT X-,Villain,3,na,3,3.0,1.0
BULLSEYE,Villain,0,na,1,0.0,
BULWARK/,Hero,1,na,2,1.0,1.0
BUMPKIN,Hero,10,na,5,10.0,1.0
"BUMPO, MR.",Hero,6,na,4,6.0,1.0
"BUNYAN, PAUL",Hero,1,na,2,1.0,1.0
"BURGOS, CARL",Hero,1,na,2,1.0,1.0
BURKE,Hero,28,na,9,36.0,0.7777777777777778
"BURKE, GWYNETH",Hero,1,na,2,1.0,1.0
"BURKE, JACK",Hero,1,na,2,1.0,1.0
"BURKE, JOB",Hero,1,na,2,1.0,1.0
"BURKE, RICKY",Hero,3,na,3,3.0,1.0
"BURKE, THERESA TRACY",Hero,17,na,7,21.0,0.8095238095238095
"BURLEY, MIKE",Hero,8,na,6,15.0,0.5333333333333333
"BURLINGAME, CALVIN",Hero,21,na,7,21.0,1.0
BURNING PUDDLE,Hero,1,na,2,1.0,1.0
"BURR, CLAYTON",Hero,8,na,5,10.0,0.8
"BURRTHROP, T. BARTON",Hero,15,na,6,15.0,1.0
BURST/,Hero,36,na,9,36.0,1.0
"BUSH, GEORGE",Hero,84,na,19,171.0,0.49122807017543857
"BUSHKIN, BARNEY",Hero,105,na,20,190.0,0.5526315789473685
"BUSHMAN, RAOUL",Hero,2,na,3,3.0,0.6666666666666666
BUSHMASTER II/QUINCY,Villain,323,na,35,595.0,0.5428571428571428
BUSHMASTER/JOHN MCIV,Villain,4,na,4,6.0,0.6666666666666666
BUSHWACKER/CARL,Villain,63,na,16,120.0,0.525
"BUSIEK, KURT",Hero,1,na,2,1.0,1.0
BUTCH,Hero,79,na,20,190.0,0.41578947368421054
BUTTERFLY,Hero,3,na,3,3.0,1.0
BUTTONS,Hero,2,na,3,3.0,0.6666666666666666
BUX,Hero,9,na,6,15.0,0.6
BUZZARD,Hero,3,na,3,3.0,1.0
BUZZ,Hero,75,na,18,153.0,0.49019607843137253
"BYRD, NATHANIEL ALEX",Hero,2,na,3,3.0,0.6666666666666666
"BYRD, SEN. HARRINGTO",Hero,33,na,12,66.0,0.5
BYREL,Hero,0,na,1,0.0,
"BYRNE, JOHN",Hero,6,na,5,10.0,0.6
"BYRNES, GAYLE WATSON",Hero,42,na,12,66.0,0.6363636363636364
"BYRNES, TIM",Hero,15,na,6,15.0,1.0
BYRRAH [ATLANTEAN],Hero,10,na,7,21.0,0.47619047619047616
BYRRAH | HEROES REBO,Hero,1,na,2,1.0,1.0
"CABE, BETHANY",Hero,145,na,29,406.0,0.35714285714285715
CABER,Hero,19,na,8,28.0,0.6785714285714286
CACHE,Villain,1,na,2,1.0,1.0
"CACHES, FABIAN",Hero,0,na,1,0.0,
