,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
3778,"MORRELL, SABRINA",Hero,179,13,22,286,0.6258741258741258
3779,"MORRISON, AMANDA PAY",Hero,7,3,2,6,1.1666666666666667
3780,"MORRISON, JESSICA",Hero,7,3,2,6,1.1666666666666667
3781,MOSES,Hero,2,2,1,2,1.0
3782,MOSH/GLENN,Hero,3,1,2,2,1.5
3783,"MOSLEY, WARDEN",Hero,1,1,1,1,1.0
3784,MOTH/,Hero,1,1,1,1,1.0
3785,MOTHER INFERIOR,Hero,20,2,5,10,2.0
3786,MOTHER NIGHT/SUSAN S,Hero,179,24,17,408,0.4387254901960784
3787,MOTHER OF PEARL/,Hero,3,1,2,2,1.5
3788,MOTHER SUPERIOR,Hero,54,13,8,104,0.5192307692307693
3789,MOTHER-OF-PAIN,Hero,10,1,4,4,2.5
3790,MOUNTJOY,Hero,17,8,4,32,0.53125
3791,MOURNING PREY,Hero,1,1,1,1,1.0
3792,MOUSE,Hero,17,6,5,30,0.5666666666666667
3793,"MOWAT, FARLEY",Hero,58,5,12,60,0.9666666666666667
3794,"MOY, ALYSSA",Hero,46,16,11,176,0.26136363636363635
3795,MR. DEATH,Hero,2,2,1,2,1.0
3796,MR. DOLL/NATHAN DOLL,Hero,3,3,1,3,1.0
3797,MR. FANTASTIC DOPPEL,Hero,483,11,38,418,1.1555023923444976
3798,MR. FANTASTIC/REED R,Hero,6031,854,293,250222,0.024102596893958165
3799,MR. FEAR III/PROF. L,Villain,41,11,7,77,0.5324675324675324
3800,MR. FEAR IV/ALAN FAG,Villain,1,1,1,1,1.0
3801,MR. FEAR V/,Villain,3,1,2,2,1.5
3802,MR. FEAR/ZOLTAN DRAG,Villain,11,2,4,8,1.375
3803,MR. FX/,Hero,3,1,2,2,1.5
3804,MR. IMMORTAL,Hero,207,12,25,300,0.69
3805,MR. JIP,Villain,171,18,19,342,0.5
3806,MR. JUSTICE/TIMOTHY,Hero,24,9,6,54,0.4444444444444444
3807,MR. LUCK II/PHILIP G,Hero,5,3,2,6,0.8333333333333334
3808,MR. LUCK/RAMON GARCI,Hero,2,2,1,2,1.0
3809,MR. MOBIUS,Hero,5,3,2,6,0.8333333333333334
3810,MR. NACHT,Hero,93,9,12,108,0.8611111111111112
3811,MR. PAYBACK/,Villain,16,5,3,15,1.0666666666666667
3812,MR. SCRATCH,Hero,4,4,1,4,1.0
3813,MR. SCRATCH II/BLISS,Hero,8,5,2,10,0.8
3814,MR. SINISTER | AOA,Villain,3,1,2,2,1.5
3815,MR. SINISTER | MUTAN,Villain,23,4,5,20,1.15
3816,MR. SINISTER/NATHAN,Villain,418,41,42,1722,0.24274099883855982
3817,MR. TERMINEUS/AMODEU,Hero,15,7,2,14,1.0714285714285714
3818,MR. X,Villain,5,3,2,6,0.8333333333333334
3819,MROTH,Hero,61,10,8,80,0.7625
3820,MS. FORTUNE/,Hero,10,1,4,4,2.5
3821,MS. MARVEL II/SHARON,Hero,1027,81,83,6723,0.15275918488769893
3822,MS. NOVA,Hero,2,2,1,2,1.0
3823,"MUELLER, AMANDA",Hero,30,2,8,16,1.875
3824,"MUGGINS, MAMIE",Hero,316,35,37,1295,0.244015444015444
3825,"MULDOON, SGT. BRIAN",Hero,45,11,9,99,0.45454545454545453
3826,"MULDOON, TEXAS JACK",Hero,9,4,3,12,0.75
3827,"MULLANY, MIKE",Hero,2,2,1,2,1.0
3828,MULTIPLE MAN DOPPELG,Hero,129,3,15,45,2.8666666666666667
3829,MULTIPLE MAN/JAMES A,Hero,940,65,78,5070,0.1854043392504931
3830,"MUMM, MAX",Hero,6,1,3,3,2.0
3831,"MUNDY, SHANE",Hero,2,2,1,2,1.0
3832,MUNIN,Hero,20,3,7,21,0.9523809523809523
3833,MUNIPOOR,Hero,6,1,3,3,2.0
3834,"MUNOZ, CARLOS",Hero,6,1,3,3,2.0
3835,"MUNROE, DAVID",Hero,6,1,3,3,2.0
3836,"MUNROE, N'DARE",Hero,14,2,5,10,1.4
3837,MUNSON,Hero,1,1,1,1,1.0
3838,"MUNSON, CLAUDIA",Hero,1,1,1,1,1.0
3839,MURDER,Hero,9,3,3,9,1.0
3840,"MURDOCK, BATTLING JA",Hero,32,3,7,21,1.5238095238095237
3841,"MURDOCK, MATT | TIME",Hero,15,1,5,5,3.0
3842,"MURDOCK, SISTER MAGG",Hero,68,9,12,108,0.6296296296296297
3843,MURMUR II/ARLETTE TR,Hero,74,21,12,252,0.29365079365079366
3844,MURMUR/,Hero,3,1,2,2,1.5
3845,"MURPHY, JOBOA",Hero,6,1,3,3,2.0
3846,"MURPHY, MELISSA",Hero,7,2,3,6,1.1666666666666667
3847,"MURPHY, SEAN",Hero,6,1,3,3,2.0
3848,"MURRAY, WILLIAM T. B",Hero,1,1,1,1,1.0
3849,MUSE/SHANNON FITZPAT,Hero,23,4,5,20,1.15
3850,MUSTANG/,Hero,6,3,2,6,1.0
3851,MUTANT MASTER,Hero,110,4,14,56,1.9642857142857142
3852,MUTAURUS,Hero,10,1,4,4,2.5
3853,"MUTO, JUNZO",Hero,18,7,5,35,0.5142857142857142
3854,MYCROFT,Hero,10,1,4,4,2.5
3855,"MYLZOB'RYN, CHIEF",Hero,1,1,1,1,1.0
3856,MYSTERIA/,Villain,382,5,25,125,3.056
3857,MYSTERIO II/DANIEL B,Villain,108,13,13,169,0.6390532544378699
3858,MYSTERIO/QUENTIN BEC,Villain,374,49,30,1470,0.254421768707483
3859,MYSTERIUM/DR. JOSEPH,Hero,6,1,3,3,2.0
3860,MYSTIQUE | MUTANT X-,Villain,13,2,4,8,1.625
3861,MYSTIQUE/RAVEN DARKH,Villain,1274,114,77,8778,0.14513556618819776
3862,N'ASTIRH,Villain,183,22,22,484,0.378099173553719
3863,N'DELE,Hero,10,1,4,4,2.5
3864,N'GAMI,Hero,11,5,2,10,1.1
3865,N'GAMO,Hero,10,1,4,4,2.5
3866,N'GASSI,Hero,6,1,3,3,2.0
3867,"NACHT, HERR",Hero,5,2,2,4,1.25
3868,NAGA,Hero,3,3,1,3,1.0
3869,NAGALA,Hero,15,1,5,5,3.0
3870,"NAGAN, DR. ARTHUR",Hero,115,13,17,221,0.5203619909502263
3871,NAHREES [INHUMAN],Hero,52,7,6,42,1.2380952380952381
3872,NAILS II/JOANIE EATO,Hero,1,1,1,1,1.0
3873,NAILS/,Hero,3,3,1,3,1.0
3874,"NAIP, SYNTHIA",Hero,2,2,1,2,1.0
3875,NAKKA,Hero,9,2,3,6,1.5
3876,NAKOTA,Hero,19,6,5,30,0.6333333333333333
3877,"NALES, DET. REBECCA",Hero,132,21,16,336,0.39285714285714285
3878,NAMELESS ONE,Hero,4,2,2,4,1.0
3879,NAMELESS ONE II,Hero,1,1,1,1,1.0
3880,NAMORA/AQUARIA NAUTI,Villain,16,7,5,35,0.45714285714285713
3881,NAMORITA DOPPELGANGE,Hero,141,4,16,64,2.203125
3882,NAMORITA | MUTANT X-,Hero,66,1,11,11,6.0
3883,NAMORITA/NITA PRENTI,Hero,1698,163,131,21353,0.07952044209244602
3884,NANABOZHO,Hero,1,1,1,1,1.0
3885,NANNY,Villain,24,5,6,30,0.8
3886,NANNY II,Villain,140,11,17,187,0.7486631016042781
3887,"NAPIER, RAMONA DR.",Hero,16,5,5,25,0.64
3888,NARDI,Hero,22,4,5,20,1.1
3889,"NASH, JOHN JOHNNY TH",Hero,3,1,2,2,1.5
3890,"NASH, SABRINA",Hero,3,1,2,2,1.5
3891,NAUDA,Hero,3,3,1,3,1.0
3892,NAUTILUS,Hero,1,1,1,1,1.0
3893,NAVARRO,Hero,1,1,1,1,1.0
3894,NAZE,Hero,184,10,20,200,0.92
3895,NEBULA,Villain,200,28,19,532,0.37593984962406013
3896,NEBULO,Hero,60,5,9,45,1.3333333333333333
3897,NEBULON,Villain,50,13,8,104,0.4807692307692308
3898,NECRODAMUS,Hero,47,7,10,70,0.6714285714285714
3899,NECROM,Hero,5,5,1,5,1.0
3900,NECROMANCER/DR. STEP,Hero,11,2,4,8,1.375
3901,NEDDA,Hero,7,5,2,10,0.7
3902,NEEDLE,Hero,71,9,8,72,0.9861111111111112
3903,NEFFETHESK,Hero,38,3,8,24,1.5833333333333333
3904,NEIFI [INHUMAN],Hero,47,6,6,36,1.3055555555555556
3905,"NEKOBAH, ROMAN",Hero,25,5,6,30,0.8333333333333334
3906,NEKRA/ADRIENNE HATRO,Villain,161,18,24,432,0.3726851851851852
3907,NELIT,Hero,10,1,4,4,2.5
3908,"NELSON, CANDACE",Hero,114,18,17,306,0.37254901960784315
3909,"NELSON, DEBBIE HARRI",Hero,157,45,19,855,0.18362573099415205
3910,"NELSON, FRANKLIN FOG",Hero,1817,278,119,33082,0.05492412792455111
3911,NEMESIS,Villain,10,8,2,16,0.625
3912,NEOPHYTE/,Hero,134,5,16,80,1.675
3913,NEPHRI,Hero,11,3,3,9,1.2222222222222223
3914,NEPTUNE [OLYMPIAN],Hero,22,10,5,50,0.44
3915,NEPTUNIUM,Hero,21,1,6,6,3.5
3916,NEREEL,Hero,139,7,16,112,1.2410714285714286
3917,NESTOR,Hero,102,3,14,42,2.4285714285714284
3918,NETTLES,Hero,1,1,1,1,1.0
3919,NETWORK NINA,Hero,106,29,10,290,0.36551724137931035
3920,NEUROTAP/MICHELLE BA,Hero,1,1,1,1,1.0
3921,NEUT,Hero,20,3,5,15,1.3333333333333333
3922,NEUTRON,Hero,13,3,5,15,0.8666666666666667
3923,"NEVILLE, KATE",Hero,116,29,11,319,0.36363636363636365
3924,NEW SUN,Villain,28,6,7,42,0.6666666666666666
3925,"NEWELL, DIANE ARLISS",Hero,88,32,12,384,0.22916666666666666
3926,"NEWMARK, LOTUS",Hero,41,18,7,126,0.3253968253968254
3927,NEZARR,Hero,66,11,12,132,0.5
3928,NHU'ABDAR,Hero,8,2,3,6,1.3333333333333333
3929,"NICHOLS, LORNA",Hero,3,1,2,2,1.5
3930,"NICHOLS, TOM",Hero,5,2,2,4,1.25
3931,NICKEL,Hero,28,1,7,7,4.0
3932,NICODEMUS,Hero,2,2,1,2,1.0
3933,NICODEMUS II,Hero,40,2,9,18,2.2222222222222223
3934,NIELS,Hero,11,9,2,18,0.6111111111111112
3935,NIGHT,Hero,36,8,6,48,0.75
3936,NIGHT FLYER,Hero,14,4,4,16,0.875
3937,NIGHT PHANTOM II,Hero,2,2,1,2,1.0
3938,NIGHT PHANTOM/TRAVIS,Hero,1,1,1,1,1.0
3939,NIGHT RIDER,Hero,11,9,2,18,0.6111111111111112
3940,NIGHT RIDER III/HAMI,Hero,19,7,6,42,0.4523809523809524
3941,NIGHT THRASHER/DUANE,Hero,750,91,76,6916,0.10844418739155581
3942,NIGHTCRAWLER 2013,Hero,2,2,1,2,1.0
3943,NIGHTCRAWLER | MUTAN,Hero,107,7,16,112,0.9553571428571429
3944,NIGHTCRAWLER/KURT WA,Hero,3378,444,190,84360,0.04004267425320057
3945,NIGHTEYES/ERIC,Hero,1,1,1,1,1.0
3946,NIGHTFIGHTER/,Hero,1,1,1,1,1.0
3947,NIGHTHAWK II/KYLE RI,Villain,828,129,73,9417,0.08792609111181905
3948,NIGHTHAWK III/NEAL,Villain,3,1,2,2,1.5
3949,NIGHTHAWK/KYLE RICHM,Villain,127,18,16,288,0.4409722222222222
3950,NIGHTINGALE/,Hero,19,6,5,30,0.6333333333333333
3951,NIGHTMARE/EDVARD HAB,Villain,184,73,22,1606,0.11457036114570361
3952,NIGHTSHADE/TILDA,Hero,453,20,33,660,0.6863636363636364
3953,NIGHTSIDE,Hero,29,7,6,42,0.6904761904761905
3954,NIGHTSTICK/,Hero,3,3,1,3,1.0
3955,NIGHTWATCH/,Hero,21,1,6,6,3.5
3956,NIGHTWIND/,Hero,5,2,2,4,1.25
3957,NIKKI/NICHOLETTE GOL,Hero,11,4,3,12,0.9166666666666666
3958,"NILES, SEN. CATHERIN",Hero,1,1,1,1,1.0
3959,NIMROD,Villain,2,2,1,2,1.0
3960,NIMROD III,Villain,4,2,2,4,1.0
3961,NINA,Hero,29,8,6,48,0.6041666666666666
3962,NINGAL,Hero,9,3,3,9,1.0
3963,NINJA/,Villain,18,8,4,32,0.5625
3964,NIRA,Hero,10,1,4,4,2.5
3965,"NITAL, DR.",Hero,3,1,2,2,1.5
3966,NITRO/ROBERT L. HUNT,Villain,107,15,20,300,0.3566666666666667
3967,"NIVENA, JOANNA",Hero,1,1,1,1,1.0
3968,"NIXON, RICHARD",Hero,27,5,7,35,0.7714285714285715
3969,NOBILUS,Hero,43,12,9,108,0.39814814814814814
3970,NOBLE,Hero,6,1,3,3,2.0
3971,"NOCENTI, ANN",Hero,22,2,6,12,1.8333333333333333
3972,NOCTURNE II/ANGELA C,Hero,8,3,3,9,0.8888888888888888
3973,NOCTURNE/,Hero,11,4,4,16,0.6875
3974,NOM,Hero,39,12,4,48,0.8125
3975,NOMAD II/EDWARD FERB,Hero,5,2,2,4,1.25
3976,NOMAD III/JACK MONRO,Hero,841,85,66,5610,0.1499108734402852
3977,"NORRISS, JACK",Hero,108,33,12,396,0.2727272727272727
3978,"NORRISS, SISTER BARB",Hero,1268,192,86,16512,0.07679263565891473
3979,"NORTH, DAKOTA",Hero,44,18,7,126,0.3492063492063492
3980,"NORTH, RICKY",Hero,6,6,1,6,1.0
3981,NORTHSTAR DOPPELGANG,Hero,105,1,14,14,7.5
3982,NORTHSTAR | MUTANT X,Hero,6,1,3,3,2.0
3983,NORTHSTAR/JEAN-PAUL,Hero,985,113,84,9492,0.10377159713442899
3984,NOSFERATA/PURPLE HAY,Hero,2,2,1,2,1.0
3985,NOTE,Hero,9,2,3,6,1.5
3986,NOVA 0:0,Hero,6,1,3,3,2.0
3987,NOVA DOPPELGANGER,Villain,231,1,21,21,11.0
3988,NOVA DOPPELGANGER II,Villain,154,3,17,51,3.019607843137255
3989,NOVA II | MUTANT X-V,Hero,7,2,3,6,1.1666666666666667
3990,NOVA II/FRANKIE RAYE,Hero,1073,74,75,5550,0.19333333333333333
3991,NOVA III/FRANKIE RAY,Hero,3,1,2,2,1.5
3992,NOVA OMEGA/GARTHAN S,Hero,6,4,2,8,0.75
3993,NOVA | MUTANT X-VERS,Hero,66,1,11,11,6.0
3994,NOVA-PRIME,Hero,14,5,4,20,0.7
3995,NOVA/RICHARD RIDER,Hero,2257,174,155,26970,0.08368557656655543
3996,NOX,Hero,41,5,7,35,1.1714285714285715
3997,NOY,Hero,5,2,2,4,1.25
3998,NUADA,Hero,66,1,11,11,6.0
3999,NUGENT,Hero,31,3,7,21,1.4761904761904763
4000,"NUGENT, ALICE",Hero,24,3,7,21,1.1428571428571428
4001,NUKE,Villain,32,6,5,30,1.0666666666666667
4002,NUKLO/ROBERT FRANK J,Hero,218,14,27,378,0.5767195767195767
4003,NULLITRON,Hero,6,1,3,3,2.0
4004,NUMBER NINE,Hero,66,12,8,96,0.6875
4005,NUMBER ONE FAN/PROF.,Villain,1,1,1,1,1.0
4006,NUMBERS,Hero,13,8,3,24,0.5416666666666666
4007,NUNTOO,Hero,1,1,1,1,1.0
4008,NURIL,Hero,1,1,1,1,1.0
4009,NURO,Hero,50,5,10,50,1.0
4010,NUTT,Hero,1,1,1,1,1.0
4011,NUWA,Hero,6,1,3,3,2.0
4012,"NYLES, JENNIFER",Hero,19,7,3,21,0.9047619047619048
4013,NZAGA,Hero,3,1,2,2,1.5
4014,"O'BREEN, GLORIANNA",Hero,93,26,12,312,0.2980769230769231
4015,"O'BRIEN, MICHAEL",Hero,757,61,68,4148,0.18249758919961429
4016,"O'BRYAN, BOB",Hero,10,7,2,14,0.7142857142857143
4017,"O'CONNELL, TARYN",Hero,22,17,3,51,0.43137254901960786
4018,"O'CONNOR, A.C. ACE",Hero,6,6,1,6,1.0
4019,O'DONNELL,Hero,23,16,3,48,0.4791666666666667
4020,"O'DONNELL, EAMON",Hero,18,3,5,15,1.2
4021,"O'HARA, GERALD",Hero,1,1,1,1,1.0
4022,"O'HARA, ROBERT IRONG",Hero,87,15,13,195,0.4461538461538462
4023,"O'HOOLIHAN, SERGIUS",Hero,5,3,2,6,0.8333333333333334
4024,"O'KEEFE, CHANDRA",Hero,17,4,5,20,0.85
4025,"O'MEARA, KATHLEEN",Hero,1,1,1,1,1.0
4026,"O'NEIL, BRIDGET",Hero,44,5,8,40,1.1
4027,"O'NEILL, DET. BRADY",Hero,62,9,12,108,0.5740740740740741
4028,"O'SHAUGNESSY, COLLEE",Hero,3,1,2,2,1.5
4029,OBLITERATOR II,Villain,1,1,1,1,1.0
4030,OBLITERATOR [ELDER],Villain,20,4,5,20,1.0
4031,OBLIVION,Villain,56,4,11,44,1.2727272727272727
4032,OCCULT,Hero,176,11,25,275,0.64
4033,OCCULUS,Villain,3,3,1,3,1.0
4034,"OCULUS, LT.",Hero,5,3,2,6,0.8333333333333334
4035,ODDBALL/ELTON HEALEY,Villain,69,7,11,77,0.8961038961038961
4036,ODIN [ASGARDIAN],Hero,1481,321,87,27927,0.05303111684033373
4037,"OGADA, DR.",Hero,3,1,2,2,1.5
4038,OGRE,Hero,227,11,23,253,0.8972332015810277
4039,OGRE II,Hero,10,1,4,4,2.5
4040,OGRESS/,Villain,58,6,9,54,1.0740740740740742
4041,OGUN,Hero,13,11,2,22,0.5909090909090909
4042,OGUR,Hero,25,2,7,14,1.7857142857142858
4043,OJANI,Hero,3,3,1,3,1.0
4044,OKOYE,Hero,77,17,13,221,0.34841628959276016
4045,"OLAFSON, ERIC",Hero,9,2,3,6,1.5
4046,OLALLA,Hero,4,2,2,4,1.0
4047,OLAR,Hero,6,1,3,3,2.0
4048,OLD SKULL,Hero,26,19,3,57,0.45614035087719296
4049,OLD WOMAN,Hero,10,3,3,9,1.1111111111111112
4050,OLIVIER,Hero,6,4,2,8,0.75
4051,"OLLSEN, BO",Hero,2,2,1,2,1.0
4052,"OLSEN, JIMMY",Hero,6,2,3,6,1.0
4053,"OLSON, MRS.",Hero,48,5,9,45,1.0666666666666667
4054,OMEGA,Hero,37,3,7,21,1.7619047619047619
4055,OMEGA II,Hero,90,16,15,240,0.375
4056,OMEGA RED/ARKADY ROS,Villain,293,21,30,630,0.4650793650793651
4057,OMEGA-20/EUGENE,Hero,16,4,5,20,0.8
4058,OMERTA/,Hero,1,1,1,1,1.0
4059,OMNIBUS/LT. DALLAS,Hero,35,9,6,54,0.6481481481481481
4060,OMORO,Hero,16,3,4,12,1.3333333333333333
4061,ONE ABOVE ALL [CELES,Hero,133,13,18,234,0.5683760683760684
4062,ONEG,Hero,54,6,11,66,0.8181818181818182
4063,ONSLAUGHT,Villain,3,1,2,2,1.5
4064,ONSLAUGHT II,Villain,163,18,18,324,0.5030864197530864
4065,OPSIDIAN/,Hero,10,1,4,4,2.5
4066,ORACLE/LADY SIBYL,Hero,157,18,21,378,0.41534391534391535
4067,ORB,Villain,48,10,9,90,0.5333333333333333
4068,ORBIT,Hero,10,1,4,4,2.5
4069,ORIGIN/PHYLLIS TWOMB,Hero,11,2,4,8,1.375
4070,ORIKAL,Hero,72,9,12,108,0.6666666666666666
4071,ORINI,Hero,28,6,5,30,0.9333333333333333
4072,ORKA,Villain,291,20,32,640,0.4546875
4073,ORPHAN,Hero,1,1,1,1,1.0
4074,ORPHAN II/GUY SMITH,Hero,6,1,3,3,2.0
4075,ORPHAN-MAKER/PETER,Villain,140,11,17,187,0.7486631016042781
4076,ORWELL,Hero,2,2,1,2,1.0
4077,OSAMA,Hero,7,4,2,8,0.875
4078,"OSBORN, EMILY",Hero,6,1,3,3,2.0
4079,"OSBORN, HARRY",Villain,1176,182,76,13832,0.08502024291497975
4080,"OSBORN, LIZ ALLAN",Hero,1353,145,89,12905,0.10484308407593956
4081,"OSBORN, NORMAN",Hero,12,2,4,8,1.5
4082,"OSBORN, NORMIE",Hero,610,49,50,2450,0.24897959183673468
4083,OSHIMA,Hero,12,3,3,9,1.3333333333333333
4084,OSHTUR,Hero,22,3,6,18,1.2222222222222223
4085,OSIRIS,Hero,93,5,15,75,1.24
4086,"OSNICK, OLLIE",Hero,22,3,6,18,1.2222222222222223
4087,OSWALD,Hero,2,2,1,2,1.0
4088,OTHER,Villain,5,3,2,6,0.8333333333333334
4089,OTHER II,Villain,3,1,2,2,1.5
4090,OTOMO,Hero,1,1,1,1,1.0
4091,OUBLIETTE/,Hero,1,1,1,1,1.0
4092,OUIJA/,Hero,3,1,2,2,1.5
4093,OUTLAW/NIGEL HIGGINS,Hero,22,5,4,20,1.1
4094,OUTRIDER II/MARTIN Z,Hero,3,1,2,2,1.5
4095,OUTRIDER/OCLIN UWIR,Hero,2,2,1,2,1.0
4096,OVERBOSS DIXON,Hero,28,8,5,40,0.7
4097,OVERMIND/GROM,Villain,89,19,14,266,0.33458646616541354
4098,OVERRIDE/DR. GREGORY,Hero,52,11,9,99,0.5252525252525253
4099,OVERRIDER/,Villain,3,3,1,3,1.0
4100,OWAYODATA,Hero,1,1,1,1,1.0
4101,OWL/LELAND OWLSLEY,Villain,136,28,18,504,0.2698412698412698
4102,OX,Hero,109,9,16,144,0.7569444444444444
4103,OX II/DR. KARL STRAG,Hero,1,1,1,1,1.0
4104,OX III,Hero,41,6,7,42,0.9761904761904762
4105,OX IV,Hero,8,3,3,9,0.8888888888888888
4106,OXBOW/,Hero,17,7,5,35,0.4857142857142857
4107,"OXNARD, PHIL",Hero,1,1,1,1,1.0
4108,"OXTON, PROFESSOR HEN",Hero,3,3,1,3,1.0
4109,"OZ, DR. MALACHI",Hero,1,1,1,1,1.0
4110,OZYMANDIAS,Villain,129,23,18,414,0.3115942028985507
4111,P,Hero,3,1,2,2,1.5
4112,P'KAR,Hero,6,1,3,3,2.0
4113,"P'KRRD, CAPTAIN",Hero,21,1,6,6,3.5
4114,"PACE, MICHAEL",Hero,1,1,1,1,1.0
4115,"PACKER, ARTIE",Hero,3,3,1,3,1.0
4116,PAGAN,Hero,22,4,6,24,0.9166666666666666
4117,"PAGE, KAREN",Hero,893,165,72,11880,0.07516835016835016
4118,PAI,Hero,15,1,5,5,3.0
4119,"PAIBOK, CAPT. [SKRUL",Villain,235,7,22,154,1.525974025974026
4120,PAIN,Hero,5,2,2,4,1.25
4121,"PAINE, DR.",Hero,5,2,2,4,1.25
4122,PAINTER/WILHELM VON,Villain,4,4,1,4,1.0
4123,PAKAI,Hero,1,1,1,1,1.0
4124,PALADIN/PAUL DENNIS,Villain,1113,38,82,3116,0.357188703465982
4125,"PALERMO, HARRIET ROS",Hero,142,17,16,272,0.5220588235294118
4126,"PALERMO, VICTOR",Hero,145,18,16,288,0.5034722222222222
4127,"PALMIOTTI, JIMMY",Hero,21,1,6,6,3.5
4128,PAM,Hero,7,2,3,6,1.1666666666666667
4129,PANDEMONIA,Villain,2,2,1,2,1.0
4130,PANTHER CUB/,Hero,1,1,1,1,1.0
4131,PAPA GRANITE,Hero,6,1,3,3,2.0
4132,PAPA HAGG,Hero,24,2,7,14,1.7142857142857142
4133,PAPA NEBO,Hero,1,1,1,1,1.0
4134,PARADIGM,Villain,7,3,2,6,1.1666666666666667
4135,PARADOX,Hero,7,2,3,6,1.1666666666666667
4136,PARADOX II,Hero,1,1,1,1,1.0
4137,"PARADY, CAPT. RONALD",Hero,1,1,1,1,1.0
4138,PARALYZER,Hero,120,14,17,238,0.5042016806722689
4139,"PARETSKY, DR. GARY",Hero,148,18,17,306,0.48366013071895425
4140,"PARETTI, TONY",Hero,10,1,4,4,2.5
4141,PARIS,Hero,92,19,14,266,0.3458646616541353
4142,"PARK, ARCHIE",Hero,4,4,1,4,1.0
4143,"PARKER, BEN",Hero,60,14,10,140,0.42857142857142855
4144,"PARKER, HORACE",Hero,3,1,2,2,1.5
4145,"PARKER, MARY",Hero,25,4,6,24,1.0416666666666667
4146,"PARKER, MARY (ROBOT)",Hero,75,11,12,132,0.5681818181818182
4147,"PARKER, MAY",Hero,2327,377,120,45240,0.0514367816091954
4148,"PARKER, MAY II",Hero,10,1,4,4,2.5
4149,"PARKER, MAY III",Hero,15,1,5,5,3.0
4150,"PARKER, MAY | TIMESL",Hero,15,1,5,5,3.0
4151,"PARKER, PETER | TIME",Hero,15,1,5,5,3.0
4152,"PARKER, RICHARD",Hero,26,5,6,30,0.8666666666666667
4153,"PARKER, RICHARD (ROB",Hero,72,10,12,120,0.6
4154,"PARKS, JOE",Hero,5,2,2,4,1.25
4155,"PARKS, JUDITH",Hero,12,2,4,8,1.5
4156,"PARRISH, MAX",Hero,3,3,1,3,1.0
4157,PARSON/,Hero,6,1,3,3,2.0
4158,"PARSONS, DR. DEREK",Hero,2,2,1,2,1.0
4159,"PARTRIDGE, STEVE",Hero,39,3,7,21,1.8571428571428572
4160,PAST MASTER/PROFESSO,Villain,2,2,1,2,1.0
4161,PATCH II,Hero,42,5,10,50,0.84
4162,PATCHWORK/KYLE BARKE,Hero,4,4,1,4,1.0
4163,PATHWAY/LAURA DEAN,Hero,115,33,16,528,0.2178030303030303
4164,"PATILIO, MARIE",Hero,15,1,5,5,3.0
4165,"PATRICK, KERRY",Hero,3,3,1,3,1.0
4166,PATRIOT/JEFF MACE,Hero,31,9,5,45,0.6888888888888889
4167,"PATTERSON, JACK",Hero,1,1,1,1,1.0
4168,"PATTON, JESS",Hero,8,2,3,6,1.3333333333333333
4169,PAVANE,Hero,4,2,2,4,1.0
4170,PAVANE II,Hero,1,1,1,1,1.0
4171,PAYBACK/,Hero,3,3,1,3,1.0
4172,"PAYGE, REEVA",Hero,21,1,6,6,3.5
4173,"PAYNE, EDWARD",Hero,3,1,2,2,1.5
4174,"PAYNE, MICHAEL",Hero,3,1,2,2,1.5
4175,PEACEKEEPER/JOSHUA,Hero,22,5,4,20,1.1
4176,PEACEMONGER/,Villain,1,1,1,1,1.0
4177,PEARLA,Hero,8,3,3,9,0.8888888888888888
4178,"PEARSON, AUBREY",Hero,4,2,2,4,1.0
4179,"PEARSON, MARCY",Hero,78,20,14,280,0.2785714285714286
4180,PEATOR,Hero,590,25,48,1200,0.49166666666666664
4181,PECOS BILL,Hero,3,1,2,2,1.5
4182,"PEEL, EMMA",Hero,10,1,4,4,2.5
4183,PELE II,Hero,1,1,1,1,1.0
4184,PELE/MICHI SASAKI,Hero,3,3,1,3,1.0
4185,PELIALI,Hero,9,2,3,6,1.5
4186,"PELTINO, LT.",Hero,36,1,8,8,4.5
4187,PEMBROKE,Hero,102,5,16,80,1.275
4188,PENANCE III,Hero,90,6,14,84,1.0714285714285714
4189,PENANCE/MONET ST. CR,Hero,283,65,34,2210,0.12805429864253393
4190,"PENDRAGON, ARTHUR",Hero,10,3,4,12,0.8333333333333334
4191,"PENNINGTON, AUDRA",Hero,2,2,1,2,1.0
4192,PENNSU,Hero,6,1,3,3,2.0
4193,"PENNYWORTH, J.C.",Hero,65,8,11,88,0.7386363636363636
4194,PENTIGAAR,Hero,16,3,4,12,1.3333333333333333
4195,"PEREGRINE, LE/FRANCK",Hero,106,6,16,96,1.1041666666666667
4196,"PEREZ, DET. CECILIA",Hero,3,3,1,3,1.0
4197,"PEREZ, GEORGE",Hero,36,4,9,36,1.0
4198,PERRIKUS,Villain,40,9,7,63,0.6349206349206349
4199,PERSEPHONE,Hero,8,2,3,6,1.3333333333333333
4200,PERSEPHONE II,Hero,3,1,2,2,1.5
4201,PERSUASION/KARA KILL,Hero,137,49,17,833,0.1644657863145258
4202,PERUN,Hero,42,10,7,70,0.6
4203,PESTER,Hero,20,2,5,10,2.0
4204,PESTILENCE | MUTANT,Hero,25,2,6,12,2.0833333333333335
4205,PESTILENCE/CAPT. F.R,Hero,9,5,2,10,0.9
4206,PET,Hero,14,2,4,8,1.75
4207,"PETERS, NIGEL",Hero,1,1,1,1,1.0
4208,"PETERS, SHANA TOC",Hero,1,1,1,1,1.0
