,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
218,ARMAGEDDON MAN,Hero,186,2,18,36,5.166666666666667
219,ARMAND,Hero,62,2,10,20,3.1
220,ARMAROS,Hero,36,1,8,8,4.5
221,ARMAZIEL,Hero,55,1,10,10,5.5
222,"ARMBRUSTER, COLONEL",Hero,285,14,29,406,0.7019704433497537
223,ARMS MERCHANT/ANDREA,Hero,165,2,20,40,4.125
224,"ARMSTRONG, ?",Hero,78,1,12,12,6.5
225,"ARMSTRONG, MYRA",Hero,231,2,21,42,5.5
226,ARNSTROM,Hero,270,3,22,66,4.090909090909091
227,ARON [WATCHER],Hero,4699,24,121,2904,1.6181129476584022
228,ARRANGER/,Hero,3023,42,112,4704,0.6426445578231292
229,ARROW,Hero,36,1,8,8,4.5
230,ARSENAL,Hero,422,3,30,90,4.688888888888889
231,ARSENAL II,Hero,53,3,9,27,1.962962962962963
232,ARSENIC,Hero,728,2,39,78,9.333333333333334
233,ARTEMIS,Hero,319,4,24,96,3.3229166666666665
234,ARVAK,Hero,45,1,9,9,5.0
235,ARYAN,Villain,253,1,22,22,11.5
236,ASANO,Hero,52,3,9,27,1.9259259259259258
237,"ASBERY, SHAMARI",Hero,196,2,19,38,5.157894736842105
238,ASBESTOS LADY,Hero,91,1,13,13,7.0
239,"ASH, BRANDY",Hero,143,11,13,143,1.0
240,ASHEMA [CELESTIAL],Hero,1254,8,59,472,2.656779661016949
241,"ASHER, CARL",Hero,36,1,8,8,4.5
242,"ASHER, DONNA",Hero,36,1,8,8,4.5
243,"ASHER, MICHAEL",Hero,49,2,9,18,2.7222222222222223
244,ASHUR,Hero,78,1,12,12,6.5
245,ASKANI,Hero,476,3,31,93,5.118279569892473
246,ASMODEUS,Hero,105,5,14,70,1.5
247,ASP II/CLEO,Hero,5028,31,162,5022,1.001194743130227
248,ASSAULT/,Hero,131,3,14,42,3.119047619047619
249,ASTARTE,Hero,78,1,12,12,6.5
250,"ASTER, LUCIAN",Hero,339,4,29,116,2.9224137931034484
251,ASTRA,Hero,3132,7,97,679,4.612665684830633
252,ASTRA II,Hero,573,5,35,175,3.2742857142857145
253,ASTROLOGER/,Hero,16,3,4,12,1.3333333333333333
254,ASTRONOMER,Hero,450,6,31,186,2.4193548387096775
255,"ASTROVIK, ARNOLD",Hero,463,4,36,144,3.2152777777777777
256,"ASTROVIK, NORMA",Hero,1030,13,62,806,1.2779156327543424
257,ASYLUM II/HENRIQUE M,Hero,322,3,25,75,4.293333333333333
258,ASYLUM/,Hero,378,3,27,81,4.666666666666667
259,ATALANTA,Hero,1841,22,84,1848,0.9962121212121212
260,ATALON,Hero,166,4,16,64,2.59375
261,ATHENA [GREEK GOD],Hero,1458,8,69,552,2.641304347826087
262,"ATKINSON, MAJ. EDMON",Hero,157,3,18,54,2.9074074074074074
263,ATLAS,Hero,1767,11,75,825,2.1418181818181816
264,ATLAS III,Hero,66,1,11,11,6.0
265,ATOM SMASHER II/,Hero,56,2,10,20,2.8
266,ATOM SMASHER/,Hero,66,1,11,11,6.0
267,ATOM-SMASHER/,Hero,42,3,9,27,1.5555555555555556
268,"ATOR, GENERAL",Hero,1236,6,51,306,4.03921568627451
269,ATTRACTIVE LAD/AUNDR,Hero,406,1,28,28,14.5
270,ATTUMA,Villain,9718,48,217,10416,0.9329877112135176
271,AUGUST PERSONAGE IN,Hero,597,15,43,645,0.9255813953488372
272,AUNTIE FREEZE/,Hero,53,2,10,20,2.65
273,AURA/ANN HERD,Hero,671,6,46,276,2.431159420289855
274,AURIC/,Hero,1370,12,66,792,1.72979797979798
275,AURORA DOPPELGANGER,Villain,1176,1,48,48,24.5
276,AURORA | MUTANT X-VE,Hero,136,1,16,16,8.5
277,AURORA/JEANNE-MARIE,Hero,26493,107,407,43549,0.6083492158258513
278,"AUSTIN, GEN.",Hero,149,2,17,34,4.382352941176471
279,"AUSTIN, SUSAN",Hero,3909,39,124,4836,0.8083126550868487
280,"AUSTIN, TERRY",Hero,449,2,32,64,7.015625
281,"AUTHIER, POLICE CHIE",Hero,670,7,40,280,2.392857142857143
282,"AUTHIER, TRACY TRACE",Hero,618,8,34,272,2.2720588235294117
283,AUTHORITY/,Hero,165,5,22,110,1.5
284,AUTOLYCUS,Hero,81,3,11,33,2.4545454545454546
285,AVALANCHE/DOMINIC PE,Villain,12726,52,285,14820,0.8587044534412955
286,AVANDALIA,Villain,130,4,14,56,2.3214285714285716
287,AVATAR,Hero,128,2,15,30,4.266666666666667
288,AVATAR II/PRINCESS A,Hero,15,2,5,10,1.5
289,AVIA,Hero,1026,13,53,689,1.4891146589259796
290,AVIOS,Hero,2781,2,80,160,17.38125
291,AVIUS,Hero,360,4,28,112,3.2142857142857144
292,"AVRIL, SALLY",Hero,545,16,35,560,0.9732142857142857
293,"AVRIL, YVETTE",Hero,36,1,8,8,4.5
294,AWESOME ANDROID,Villain,481,3,34,102,4.715686274509804
295,AXE/,Hero,1327,3,66,198,6.702020202020202
296,AXIS/,Hero,136,1,16,16,8.5
297,"AYALA, AWILDA",Hero,215,9,18,162,1.3271604938271604
298,"AYALA, FILIPPO",Hero,144,4,16,64,2.25
299,"AYALA, MRS.",Hero,178,5,18,90,1.9777777777777779
300,"AYALA, NESTOR",Hero,105,1,14,14,7.5
301,AYESHA,Villain,121,2,15,30,4.033333333333333
302,AZAZEL,Villain,171,1,18,18,9.5
303,AZAZEL II,Villain,36,1,8,8,4.5
304,AZIR,Hero,149,5,17,85,1.7529411764705882
305,AZOPARDI,Hero,6,1,3,3,2.0
306,AZOR,Hero,21,1,6,6,3.5
307,AZRAEL,Hero,3,1,2,2,1.5
308,AZURE,Hero,45,1,9,9,5.0
309,B'ARR,Hero,217,2,22,44,4.931818181818182
310,B'GON,Hero,10,1,4,4,2.5
311,"B'KOSA, GEN. JONATHA",Hero,53,3,9,27,1.962962962962963
312,BAAL,Hero,27,2,6,12,2.25
313,BAAL II,Hero,28,1,7,7,4.0
314,BACILLUS,Hero,54,5,7,35,1.542857142857143
315,"BADALAMENTE, JESUS",Hero,647,13,56,728,0.8887362637362637
316,"BADALINO, LT. MICHAE",Hero,193,5,20,100,1.93
317,"BAILEY, GAILYN",Hero,159,2,18,36,4.416666666666667
318,"BAILEY, JOEY",Hero,159,2,18,36,4.416666666666667
319,"BAILEY, SARA GREY",Hero,906,6,48,288,3.1458333333333335
320,"BAIRD, DR.",Hero,105,1,14,14,7.5
321,BAKER,Hero,87,2,12,24,3.625
322,"BAKER, ANNE-MARIE",Hero,632,6,42,252,2.507936507936508
323,BALABAN/,Hero,91,1,13,13,7.0
324,BALDER [ASGARDIAN],Hero,18216,255,360,91800,0.1984313725490196
325,"BALDWIN, JUSTIN",Hero,1911,21,80,1680,1.1375
326,"BALDWIN, MADELYNE MA",Hero,4294,32,152,4864,0.8828125
327,"BALE, EMERSON",Hero,624,7,42,294,2.122448979591837
328,"BALLANTINE, DEVON",Hero,281,2,25,50,5.62
329,"BALLANTINE, KAYLA",Hero,8248,36,226,8136,1.0137659783677482
330,"BALLANTINE, MR.",Hero,231,1,21,21,11.0
331,"BALLANTINE, MRS.",Hero,231,1,21,21,11.0
332,BALOR,Hero,262,3,24,72,3.638888888888889
333,BAMBI,Hero,1607,16,72,1152,1.3949652777777777
334,"BANCROFT, MARTINE",Hero,438,15,39,585,0.7487179487179487
335,BANDIT/,Hero,356,4,27,108,3.2962962962962963
336,"BANK, IRVING",Hero,15,1,5,5,3.0
337,"BANKS, SHARON",Hero,641,5,40,200,3.205
338,"BANNER, BETTY ROSS T",Hero,16341,253,352,89056,0.1834912863816026
339,"BANNERJEE, DR.",Hero,66,1,11,11,6.0
340,"BANNON, LANCE",Hero,4261,45,142,6390,0.6668231611893584
341,BANSHEE 2013,Hero,231,1,21,21,11.0
342,BANSHEE II,Hero,657,8,43,344,1.9098837209302326
343,BANSHEE/SEAN CASSIDY,Hero,25674,223,532,118636,0.21640985872753632
344,BANTAM/,Hero,376,9,35,315,1.1936507936507936
345,"BANTOCK, LT. OLIVER",Hero,153,1,17,17,9.0
346,"BAPTISTE, TANTE MATT",Hero,21,1,6,6,3.5
347,BARAK,Hero,273,4,22,88,3.102272727272727
348,"BARBAROSSA, MARIO",Hero,64,2,10,20,3.2
349,"BARBAROSSA, VINNIE",Hero,239,5,28,140,1.707142857142857
350,BARBARUS,Villain,2258,13,81,1053,2.144349477682811
351,BARIUM,Hero,728,2,39,78,9.333333333333334
352,BARKER,Hero,79,3,12,36,2.1944444444444446
353,"BARKER, MATTHEW T.",Hero,45,1,9,9,5.0
354,BARNACLE/,Hero,978,3,46,138,7.086956521739131
355,"BARNETT, MIKE",Hero,112,2,15,30,3.7333333333333334
356,BARON BLOOD II/VICTO,Villain,547,14,39,546,1.0018315018315018
357,BARON BLOOD/JOHN FAL,Villain,1691,12,72,864,1.9571759259259258
358,BARON BRIMSTONE/,Hero,440,4,34,136,3.235294117647059
359,BARON MACABRE/,Hero,48,4,8,32,1.5
360,BARON MORDO/KARL MOR,Villain,1993,54,91,4914,0.40557590557590556
361,BARON SAMEDI,Hero,6,1,3,3,2.0
362,BARON STRUCKER/WOLFG,Villain,5243,49,214,10486,0.5
363,BARON ZEBEK,Hero,184,2,18,36,5.111111111111111
364,BARONESS ZEMO/HEIKE,Villain,442,4,30,120,3.683333333333333
365,BARRACUDA/,Villain,213,2,20,40,5.325
366,BARRAGE,Hero,566,5,36,180,3.1444444444444444
367,"BARRANCO, MARIA ESME",Hero,78,1,12,12,6.5
368,"BARRENOS, OMAR",Hero,470,3,30,90,5.222222222222222
369,BARRIER/,Hero,36,1,8,8,4.5
370,BARRINGTON,Hero,120,1,15,15,8.0
371,"BARRON, RICK",Hero,62,2,10,20,3.1
372,"BARROWS, WALTER",Hero,45,1,9,9,5.0
373,"BARTLETT, STU",Hero,80,2,12,24,3.3333333333333335
374,"BARTON, SEN.",Hero,45,1,9,9,5.0
375,BARTOS,Hero,231,1,21,21,11.0
