,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
349,"BARKER, MATTHEW T.",Hero,11137,na,319,50721.0,0.21957374657439718
350,BARKER,Hero,80888,na,1839,1690041.0,0.047861560755034935
351,BARNACLE/,Hero,128040,na,3192,5092836.0,0.025141198342141784
352,"BARNETT, MIKE",Hero,109323,na,2510,3148795.0,0.03471899567929954
353,BARON BLOOD II/VICTO,Villain,115112,na,2838,4025703.0,0.028594260431035277
354,BARON BLOOD/JOHN FAL,Villain,137464,na,3860,7447870.0,0.018456820540637794
355,BARON BRIMSTONE/,Hero,137640,na,3712,6887616.0,0.019983692470660386
356,BARONESS ZEMO/HEIKE,Villain,116240,na,2672,3568456.0,0.03257431225157323
357,BARON MACABRE/,Hero,39224,na,728,264628.0,0.14822316610487174
358,BARON MORDO/KARL MOR,Villain,147044,na,4346,9441685.0,0.015573915037411224
359,BARON SAMEDI,Hero,8000,na,180,16110.0,0.4965859714463066
360,BARON STRUCKER/WOLFG,Villain,161556,na,5374,14437251.0,0.01119021896897131
361,BARON ZEBEK,Hero,22723,na,480,114960.0,0.19766005567153794
362,BARRACUDA/,Villain,93605,na,1954,1908081.0,0.04905714170415197
363,BARRAGE,Hero,136293,na,3545,6281740.0,0.021696695501564854
364,"BARRANCO, MARIA ESME",Hero,105010,na,2274,2584401.0,0.04063223934675772
365,"BARRENOS, OMAR",Hero,73271,na,1570,1231665.0,0.059489390378065464
366,B'ARR,Hero,90661,na,1874,1755001.0,0.05165866002355554
367,BARRIER/,Hero,12245,na,362,65341.0,0.1874014783979431
368,BARRINGTON,Hero,41988,na,953,453628.0,0.0925604239597203
369,"BARRON, RICK",Hero,13400,na,431,92665.0,0.14460691739060055
370,"BARROWS, WALTER",Hero,3105,na,135,9045.0,0.34328358208955223
371,"BARTLETT, STU",Hero,108767,na,2412,2907666.0,0.03740697865573281
372,"BARTON, SEN.",Hero,94916,na,1974,1947351.0,0.048741084683757575
373,BARTOS,Hero,76769,na,1489,1107816.0,0.06929760898921843
374,BASALLO/LAVA MEN KIN,Hero,121560,na,2984,4450636.0,0.027312950328896815
375,BASALTAR,Hero,76769,na,1489,1107816.0,0.06929760898921843
376,BASILISK/BASIL ELKS,Villain,126071,na,3289,5407116.0,0.02331575649569937
377,BASILISK III/,Villain,129139,na,3296,5430160.0,0.02378180385108358
378,BASILISK II,Villain,21834,na,503,126253.0,0.17293846482855854
379,BATAL/,Hero,51793,na,956,456490.0,0.11345922145063418
380,BATROC/GEORGES BATRO,Villain,158456,na,5090,12951505.0,0.01223456270140034
381,BATTERING RAM,Hero,72491,na,1388,962578.0,0.07530922169424192
382,BATTERY/,Hero,64743,na,1421,1008910.0,0.06417123430236592
383,BATTLEAXE/,Hero,119835,na,2692,3622086.0,0.03308452643034981
384,BATTLEAXE II/JEROME,Hero,89267,na,1936,1873080.0,0.04765786832383027
385,"BATTLE, MONTGOMERY",Hero,110456,na,2533,3206778.0,0.03444454215414974
386,BATTLESTAR/LEMAR HOS,Hero,158777,na,5124,13125126.0,0.012097179105175828
387,BATWING/,Hero,82289,na,1876,1758750.0,0.04678834399431414
388,BAV-TEK,Hero,4869,na,184,16836.0,0.2892017106200998
389,"BAXTER, ABIGAIL",Hero,116440,na,2962,4385241.0,0.026552702576665685
390,BAXTER,Hero,29730,na,700,244650.0,0.12152053954629062
391,"BAXTER, NOAH",Hero,140125,na,3930,7720485.0,0.018149766497830122
392,"BAYLOR, FRANK",Hero,3770,na,139,9591.0,0.3930768428735273
393,BAYMAX,Hero,129007,na,3135,4912545.0,0.02626072636484755
394,"BAZIN, ALLEGRA",Hero,118990,na,2903,4212253.0,0.02824854062659579
395,"BAZIN, ANDREW",Hero,103357,na,2331,2715615.0,0.0380602552276372
396,"BAZIN, BRODERICK RIC",Hero,104199,na,2366,2797795.0,0.037243257636817566
397,"BAZIN, PHILLIPPE",Hero,128842,na,3448,5942628.0,0.021680980199332685
398,"BEACH, GINGER",Hero,159293,na,5035,12673095.0,0.012569384195415563
399,"BEACH, SPIDER",Hero,159293,na,5035,12673095.0,0.012569384195415563
400,"BEALE, ERIC",Hero,93041,na,2013,2025078.0,0.04594440312916342
401,BEAR/,Hero,32186,na,858,367653.0,0.08754450528079466
402,BEAST 2013,Hero,33155,na,553,152628.0,0.21722750740362187
403,BEAST DOPPELGANGER I,Villain,161760,na,5355,14335335.0,0.011284005570849931
404,BEAST DOPPELGANGER,Villain,158091,na,4990,12447555.0,0.012700566496793948
405,BEAST/HENRY &HANK& P,Hero,171243,na,6328,20018628.0,0.008554182634294418
406,"BEAUMONT, SPENCER",Hero,50031,na,1112,617716.0,0.08099353100777704
407,BEAUTIFUL DREAMER II,Hero,98046,na,2226,2476425.0,0.039591750204427754
408,BEAUTIFUL DREAMER,Hero,113514,na,2633,3465028.0,0.032759908433640364
409,BEAUTY,Hero,132179,na,3561,6338580.0,0.020853093279567348
410,"BECKFORD, NOEL",Hero,109820,na,2714,3681541.0,0.02982990003370871
411,"BECKLEY, BENNY",Hero,53736,na,996,495510.0,0.10844584367621239
412,"BECKMAN, CHARLES",Hero,12855,na,278,38503.0,0.3338700880450874
413,"BECKMAN, JOSEPH",Hero,12855,na,278,38503.0,0.3338700880450874
414,"BECKMAN, LISA",Hero,12855,na,278,38503.0,0.3338700880450874
415,"BECKMAN, SARAH",Hero,12855,na,278,38503.0,0.3338700880450874
416,"BEDFORD, BRAD HULK",Hero,57183,na,1078,580503.0,0.09850595087363889
417,BEDLAM II/OLISA KABA,Hero,143520,na,3961,7842780.0,0.018299633548308124
418,BEDLAM/JESSE AARONSO,Hero,134132,na,3598,6471003.0,0.020728162233891716
419,BEEFER,Hero,153200,na,4703,11056753.0,0.013855785690428285
420,BEEF/,Villain,73235,na,1567,1226961.0,0.059688123746394546
421,"BEERE, JASON",Hero,123909,na,2992,4474536.0,0.027692033319208963
422,BEETLE/ABNER RONALD,Villain,166178,na,5796,16793910.0,0.009895134605342056
423,BEETLE II/LEILA DAVI,Villain,131287,na,3536,6249880.0,0.021006323321407772
424,BEETLE ROBOT,Hero,115762,na,2634,3467661.0,0.03338330938347203
425,BEHEMOTH,Hero,95614,na,1957,1913946.0,0.049956477350980646
426,BELASCO,Villain,130391,na,3452,5956426.0,0.021890811704871345
427,BELDAME,Hero,103341,na,2324,2699326.0,0.03828400126550109
428,"BEL-DANN, GEN.",Hero,133199,na,3479,6049981.0,0.0220164327788798
429,"BELGRADE, DR. HORATI",Hero,84949,na,2050,2100225.0,0.04044757109357331
430,BELIAL,Hero,6455,na,273,37128.0,0.17385800474035767
431,BELLADONNA,Hero,81601,na,1859,1727011.0,0.04724984380527976
432,BELLAM,Hero,113957,na,2639,3480841.0,0.03273835259927127
433,BELLE,Hero,56770,na,1121,627760.0,0.09043264942016058
434,"BELL, HERBERT",Hero,87425,na,1790,1601155.0,0.05460120975171048
435,BENAZA,Hero,19271,na,369,67896.0,0.28383115352892657
436,BENCHLEY,Hero,40517,na,888,393828.0,0.10287993743461613
437,"BENDIX, DR. ALBERT",Hero,80233,na,1808,1633528.0,0.04911639102604914
438,BENEDICT,Hero,127392,na,3222,5189031.0,0.024550248398978538
439,"BENEDICT, ANDREW",Hero,43589,na,942,443211.0,0.09834819081656367
440,BENGAL/,Hero,107358,na,2556,3265290.0,0.032878549837839825
441,"BENJAMIN, BYRON",Hero,93847,na,1996,1991010.0,0.047135373503900034
442,"BENNETT, DANNY",Hero,94837,na,2076,2153850.0,0.0440313856582399
443,"BENNETT, MITCH",Hero,94837,na,2076,2153850.0,0.0440313856582399
444,"BENNING, VERONICA",Hero,121626,na,2956,4367490.0,0.027848031706998757
445,"BENNY, JAKE",Hero,9333,na,237,27966.0,0.3337266680969749
446,"BENTLEY, MILES",Hero,32436,na,864,372816.0,0.08700270374662032
447,"BENTLEY, VICTORIA",Hero,120967,na,2956,4367490.0,0.027697144126260162
448,"BENTON, TERRY",Hero,39341,na,868,376278.0,0.10455301665258133
449,"BENWAY, DR.",Hero,105214,na,2241,2509920.0,0.04191926435902339
450,"BERDITCHEV, ITZHAK",Hero,112918,na,2617,3423036.0,0.03298767526838748
451,BEREET,Hero,161183,na,5418,14674653.0,0.010983769088100413
452,"BERENGHETTI, MICHAEL",Hero,96850,na,2181,2377290.0,0.04073966575386259
453,"BERENGHETTI, SUSAN",Hero,75058,na,1573,1236378.0,0.06070797118680533
454,"BERGER, PROF.",Hero,92797,na,1937,1875016.0,0.0494913110074794
455,"BERGIER, REBECCA",Hero,106613,na,2540,3224530.0,0.03306311307384332
456,"BERGLUND, GEN.",Hero,85113,na,2032,2063496.0,0.04124699054420265
457,"BERKELEY, TRAVIS",Hero,110515,na,2643,3491403.0,0.03165346423772907
458,"BERMAN, ADAM",Hero,37426,na,864,372816.0,0.10038732243251362
459,BERNARD THE POET,Hero,153476,na,4737,11217216.0,0.013682182816128352
460,"BERNHARD, CLARICE",Hero,89765,na,2031,2061465.0,0.04354427555161014
461,BERNIE,Hero,136337,na,3669,6728946.0,0.02026127123029372
462,"BERNSTEIN, DR. NOAH",Hero,100776,na,2260,2552670.0,0.03947866351702335
463,"BERNSTEIN, EMMA WEBS",Hero,38352,na,764,291466.0,0.13158310060178546
464,BERSERKER,Villain,122699,na,2920,4261740.0,0.02879082252788767
465,BERSERKER II,Villain,0,na,1,0.0,
466,BERSERKER III,Villain,100027,na,2213,2447578.0,0.040867747626429064
467,BERTRAM,Hero,84935,na,1767,1560261.0,0.05443640519118276
468,BERYLLIUM,Hero,114714,na,2908,4226778.0,0.02713982139587175
469,BERYL,Hero,95249,na,2029,2057406.0,0.04629567523376524
470,BETA RAY BILL,Hero,161480,na,5353,14324628.0,0.011272893090138188
471,BETA RAY BILL | MUTA,Hero,41081,na,785,307720.0,0.13350123488886
472,"BETELHEIM, NORMA",Hero,44216,na,748,279378.0,0.1582658620220633
473,BETTY-6,Hero,8480,na,242,29161.0,0.2907993553033161
474,BEVATRON/,Hero,73235,na,1567,1226961.0,0.059688123746394546
475,"BEYNON, DR. BRADLEY",Hero,120190,na,2873,4125628.0,0.02913253448929472
476,BEYONDER,Villain,165732,na,5746,16505385.0,0.01004108659083081
477,BEYONDER | MUTANT X-,Villain,41081,na,785,307720.0,0.13350123488886
478,B'GON,Hero,9071,na,258,33153.0,0.2736102313516122
479,BIANDU,Hero,4307,na,178,15753.0,0.27340823970037453
480,BI-BEAST,Villain,61337,na,1168,681528.0,0.0899992370086042
481,BI-BEAST II,Villain,127636,na,3372,5683506.0,0.022457264934707555
482,BIG BEN/,Hero,89495,na,2080,2162160.0,0.04139147889147889
483,BIG BERTHA/ASHLEY CR,Hero,132228,na,3505,6140760.0,0.021532839583374045
484,BIG CASINO/,Hero,107835,na,2472,3054156.0,0.03530762672240711
485,"BIGGERS, MELVIN",Hero,98666,na,1974,1947351.0,0.050666777586577866
486,BIG MAN/FREDERICK FO,Villain,140911,na,4154,8625781.0,0.016336028007203057
487,BIG ONE/KENJIRO SASA,Hero,112739,na,2660,3536470.0,0.03187896405172389
488,BILE/,Hero,144929,na,4057,8227596.0,0.017614987415522105
489,"BILLUPS, AGENT",Hero,116863,na,2699,3640951.0,0.03209683404143588
490,BINARY/CAROL DANVERS,Hero,169815,na,6112,18675216.0,0.00909306751793393
491,BINARY | MUTANT X-VE,Hero,41081,na,785,307720.0,0.13350123488886
492,BIOHAZARD,Villain,48076,na,1032,531996.0,0.09036910051955278
493,BIOHAZARD II/FLETCHE,Villain,71658,na,1455,1057785.0,0.06774344502899927
494,BIRDBRAIN,Hero,66231,na,1424,1013176.0,0.06536968897802553
495,BIRD MAN/HENRY HAWK,Hero,149533,na,4418,9757153.0,0.015325474551849294
496,BIRD MAN III/,Hero,125202,na,3028,4582878.0,0.0273195140695432
497,"BIRD, TUESDAY",Hero,74847,na,1438,1033203.0,0.07244171764890346
498,BIRDY,Hero,99543,na,2220,2463090.0,0.04041387038232464
499,BISHOP /,Hero,167003,na,5802,16828701.0,0.009923701181689544
500,BISON/BILLY KITSON,Hero,134214,na,3400,5778300.0,0.02322724676808058
501,BITMAP/,Hero,126519,na,3207,5140821.0,0.02461066043731147
502,BIZEN,Hero,8983,na,298,44253.0,0.20299188755564596
503,"B'KOSA, GEN. JONATHA",Hero,23875,na,450,101025.0,0.23632764167285325
504,BLACK AVENGER/JERRY,Hero,94204,na,1932,1865346.0,0.05050215884881411
505,BLACKBALL,Hero,146322,na,4086,8345655.0,0.017532716125936192
506,BLACKBIRD/,Hero,111244,na,2408,2898028.0,0.03838610254973382
507,BLACKBODY,Hero,60955,na,1140,649230.0,0.09388814441723273
508,BLACK BOLT/BLACKANTO,Villain,168813,na,6025,18147300.0,0.009302375560000662
509,BLACK BOLT | MUTANT,Villain,41081,na,785,307720.0,0.13350123488886
510,BLACK BRIGADE,Villain,126363,na,3161,4994380.0,0.025301038367124648
511,"BLACK, CAL",Hero,45084,na,881,387640.0,0.1163037870188835
512,BLACK CAT/FELICIA HA,Villain,166591,na,5811,16880955.0,0.009868576748175682
513,BLACK CRANE/,Hero,91212,na,1934,1869211.0,0.048797059294001584
514,BLACK CROW/JESSE BLA,Hero,148807,na,4522,10221981.0,0.014557550048273422
515,"BLACK, CYRUS",Hero,82405,na,1795,1610115.0,0.051179574129798185
516,BLACK DEATH/DR. IVAN,Villain,95066,na,1946,1892485.0,0.050233423250382436
517,BLACK FOX II/,Hero,132010,na,3520,6193440.0,0.021314487586866104
518,BLACK FOX/ROBERT W.,Hero,130240,na,3426,5867025.0,0.022198644116907633
519,BLACK GOLIATH/DR. WI,Hero,163640,na,5510,15177295.0,0.010781894929234755
520,BLACKHEART,Villain,143067,na,4124,8501626.0,0.016828192630445046
521,BLACK HOLE/MORTON KI,Villain,64365,na,1117,623286.0,0.10326719996919552
522,BLACKJACK/,Villain,67147,na,1385,958420.0,0.07006009891279397
523,BLACK KING/SEBASTIAN,Hero,164891,na,5610,15733245.0,0.010480419010827073
524,BLACK KNIGHT III/EOB,Hero,140562,na,4000,7998000.0,0.01757464366091523
525,BLACK KNIGHT II/SIR,Hero,134948,na,3652,6666726.0,0.02024201984602337
526,BLACK KNIGHT IV DOPP,Hero,158091,na,4990,12447555.0,0.012700566496793948
527,BLACK KNIGHT IV/PROF,Hero,159271,na,5215,13595505.0,0.011714974912664149
528,BLACK KNIGHT/SIR PER,Hero,140358,na,4085,8341570.0,0.016826328856558177
529,BLACK KNIGHT V/DANE,Hero,170253,na,6190,19154955.0,0.008888196291768893
530,BLACK KNIGHT V DOPPE,Hero,161642,na,5338,14244453.0,0.011347715493181802
531,BLACK KNIGHT VI/PROF,Hero,36138,na,668,222778.0,0.1622152995358608
532,BLACK KNIGHT V STATU,Hero,143920,na,4157,8638246.0,0.01666078970198348
533,BLACK LAMA,Hero,110037,na,2489,3096316.0,0.03553803939907942
534,BLACK MAMBA/TANYA SE,Villain,154853,na,4717,11122686.0,0.013922266617973392
535,BLACK MARIAH,Villain,46355,na,901,405450.0,0.11432975706005673
536,BLACK MARVEL/DAN LYO,Hero,94249,na,1934,1869211.0,0.05042180898785637
537,BLACK MORAY,Hero,56426,na,1065,566580.0,0.09959052560979914
538,BLACK MOUNTAIN/KUROY,Hero,73692,na,1432,1024596.0,0.07192298232669267
539,BLACKOUT II/,Villain,120461,na,3125,4881250.0,0.02467830985915493
540,BLACKOUT/MARCUS DANI,Villain,146636,na,4244,9003646.0,0.016286291131392773
541,BLACK PANTHER | MUTA,Hero,41081,na,785,307720.0,0.13350123488886
542,BLACK PANTHER/T'CHAL,Hero,170230,na,6224,19365976.0,0.008790158575018372
543,BLACK RAAZER/,Hero,32656,na,578,166753.0,0.19583455769911187
544,BLACK RACER/,Hero,148951,na,4334,9389611.0,0.015863383477760687
545,"BLACK, RACHEL",Hero,52048,na,1025,524800.0,0.09917682926829269
546,BLACK RAZER,Hero,22273,na,461,106030.0,0.21006318966330284
547,"BLACKSHEAR, JONAS",Hero,54492,na,1032,531996.0,0.1024293415739968
548,BLACK SPECTRE/CARSON,Hero,23875,na,450,101025.0,0.23632764167285325
549,BLACK TALON/DESMOND,Villain,8000,na,180,16110.0,0.4965859714463066
550,BLACK TALON III,Villain,850,na,73,2628.0,0.3234398782343988
551,BLACK TALON II/SAMUE,Villain,134864,na,3519,6189921.0,0.02178767709636359
552,BLACK TARANTULA II/C,Hero,91839,na,2164,2340366.0,0.03924129815592946
553,BLACK TARANTULA/LAMU,Hero,80204,na,1825,1664400.0,0.048187935592405674
554,BLACK TOM CASSIDY,Villain,146618,na,4336,9398280.0,0.015600514136629256
555,BLACKWELL,Hero,14125,na,488,118828.0,0.11886929006631433
556,BLACK WIDOW DOPPELGA,Villain,158091,na,4990,12447555.0,0.012700566496793948
557,BLACK WIDOW II/YELEN,Hero,90908,na,2087,2176741.0,0.04176335172627336
558,BLACK WIDOW | MUTANT,Hero,41081,na,785,307720.0,0.13350123488886
559,BLACK WIDOW/NATASHA,Villain,170700,na,6260,19590670.0,0.008713331397037467
560,BLACKWING II/,Hero,93605,na,1954,1908081.0,0.04905714170415197
561,BLACKWING/JOSEPH MAN,Hero,146867,na,4175,8713225.0,0.016855641854766748
562,"BLACKWOOD, JENNY",Hero,47036,na,758,286903.0,0.16394391135680003
563,BLACKWULF,Hero,59700,na,1240,768180.0,0.07771616027493557
564,BLADE/,Hero,104679,na,2757,3799146.0,0.027553297504228583
565,"BLAIR, CALEY",Hero,18005,na,556,154290.0,0.11669583252317066
566,"BLAIRE, CARTER",Hero,155455,na,4868,11846278.0,0.013122687142746439
567,"BLAKE, BECKY",Hero,148112,na,4472,9997156.0,0.014815413503600425
568,"BLAKE, DR. DONALD (C",Hero,98721,na,1985,1969120.0,0.050134577882505894
569,"BLAKE, DR. DONALD",Hero,79112,na,1539,1183491.0,0.06684630470362682
570,"BLAKE, EMILY",Hero,23422,na,682,232221.0,0.10086081792774985
571,"BLAKE, KENT",Hero,81270,na,1861,1730730.0,0.0469570643601255
572,"BLANDING, ANDREW",Hero,43483,na,855,365085.0,0.11910377035484887
573,"BLANDING, HALEY",Hero,43483,na,855,365085.0,0.11910377035484887
574,"BLANDING, MRS.",Hero,43483,na,855,365085.0,0.11910377035484887
575,BLAQUESMITH,Hero,154818,na,4713,11103828.0,0.013942759199800285
576,BLARE/,Hero,0,na,1,0.0,
577,BLASTAAR,Villain,155824,na,4861,11812230.0,0.013191751261192848
578,BLASTING CAP/,Villain,33264,na,627,196251.0,0.16949722549184462
579,"BLAZE, CRAIG",Hero,60886,na,1265,799480.0,0.07615700205133337
580,"BLAZE, EMMA",Hero,60886,na,1265,799480.0,0.07615700205133337
581,"BLAZE, ROXANNE SIMPS",Hero,137219,na,3739,6988191.0,0.019635839947706065
582,BLAZING SKULL/MARK T,Hero,125045,na,3138,4921953.0,0.025405565636242362
583,"BLESSING, MORGANA",Hero,125648,na,3309,5473086.0,0.022957432059353716
584,BLIND AL/ALTHEA,Hero,122268,na,3016,4546620.0,0.026892064874566163
585,BLINDSIDE II/BOBBI C,Hero,86765,na,1853,1715878.0,0.05056594932739973
586,"BLINK/FERGUSON, CLAR",Hero,38538,na,878,385003.0,0.10009792131489885
587,"BLISS, BONNIE",Hero,7759,na,281,39340.0,0.19722928317234367
588,"BLISS, MISS",Hero,112169,na,2606,3394315.0,0.033046137438629004
589,BLISS,Hero,85329,na,1699,1442451.0,0.059155562303329544
590,BLITZIANA,Hero,118424,na,2824,3986076.0,0.02970941848574889
591,BLITZKRIEG/,Villain,165034,na,5704,16264956.0,0.010146599843245811
592,BLIZZARD II/DONALD G,Villain,129450,na,3241,5250420.0,0.024655170443507377
593,BLIZZARD/PROF. GREGO,Villain,137173,na,3934,7736211.0,0.017731289904062853
594,BLOB/FRED J. DUKES,Villain,168738,na,5994,17961021.0,0.009394677507475772
595,BLOCKADE/DEXTER PARI,Hero,80492,na,1735,1504245.0,0.05350990031544064
596,BLOCKBUSTER/,Villain,112222,na,2577,3319176.0,0.033810198675815924
597,BLOCKBUSTER II,Villain,93812,na,1920,1842240.0,0.050922789647385794
598,BLOCKBUSTER III/MICH,Villain,128067,na,3222,5189031.0,0.024680330489449766
599,BLOKE/MICKEY TORK,Hero,73758,na,1424,1013176.0,0.0727988029720404
600,BLOK,Hero,79846,na,1616,1304920.0,0.0611884253440824
601,BLOODAXE/JACKIE LUKU,Villain,147099,na,4336,9398280.0,0.015651693714168975
602,BLOOD BROTHERS,Villain,159060,na,5200,13517400.0,0.011767055794753428
603,BLOODHOUND/,Hero,47695,na,879,385881.0,0.12360028091561906
604,BLOODLUST,Villain,136473,na,3565,6352830.0,0.021482237050259492
605,BLOODSCREAM,Hero,131385,na,3562,6342141.0,0.020716190321218023
606,BLOODSHED/WYNDELL DI,Hero,78570,na,1769,1563796.0,0.05024312634128748
607,BLOOD SPIDER/,Hero,85509,na,1940,1880830.0,0.04546343901362696
608,BLOODSTONE/ULYSSES B,Hero,127364,na,3186,5073705.0,0.02510276021171905
609,BLOODSTORM | MUTANT,Hero,82528,na,1716,1471470.0,0.05608541118745201
610,BLOODSTRIKE/ERIC CON,Hero,108488,na,2523,3181503.0,0.03409960638100923
611,BLOOD-TIDE,Hero,2726,na,148,10878.0,0.250597536311822
612,"BLOODVESSEL, BUSTA",Hero,3719,na,210,21945.0,0.1694691273638642
613,BLOODWING [SHI'AR],Hero,49226,na,921,423660.0,0.11619222961808998
614,BLOOD WRAITH/SEAN DO,Hero,130069,na,3300,5443350.0,0.023895027878053036
615,BLOODWRAITH/SEAN DOL,Hero,114928,na,2661,3539130.0,0.032473517502889127
616,BLOODY BESS,Hero,102658,na,2296,2634660.0,0.038964420456529494
617,BLOODY MARY,Hero,81074,na,1816,1648020.0,0.04919479132534799
618,"BLOTT, BRIGADIER INK",Hero,59262,na,1128,635628.0,0.09323377824765429
619,BLOWTORCH/,Hero,78309,na,1755,1539135.0,0.05087857790252317
620,BLUDGEON/,Hero,107253,na,2483,3081403.0,0.03480654753694989
621,BLUE BULLET/PROF. JO,Villain,101782,na,2196,2410110.0,0.04223126745252291
622,BLUE DIAMOND/PROFESS,Hero,123366,na,3060,4680270.0,0.02635873571396522
623,BLUE SHIELD/JOSEPH J,Hero,154390,na,4830,11662035.0,0.013238684329107226
624,BLUE STREAK/,Hero,135503,na,3525,6211050.0,0.02181644005441914
625,BLUNT,Hero,111051,na,2523,3181503.0,0.03490520046657193
626,BLUR,Hero,59263,na,1048,548628.0,0.10802037081592628
627,BLURRY,Hero,44528,na,1010,509545.0,0.08738776751807986
628,BOAK,Hero,102941,na,2257,2545896.0,0.04043409471557361
629,BOBCAT/,Hero,67237,na,1316,865270.0,0.07770638066730616
630,BODYBAG,Hero,148956,na,4423,9779253.0,0.01523183826003888
631,"BOERKE, MAYOR",Hero,116983,na,2601,3381300.0,0.034597048472481
632,BOGATYR/MIKULA GOLUB,Hero,123097,na,2935,4305645.0,0.028589677040257614
633,"BOGGS, MORDECAI P.",Hero,121153,na,2934,4302711.0,0.028157364043274114
634,BOLERO/,Hero,87209,na,1776,1576200.0,0.055328638497652585
635,"BOLT, COUNCILMAN AND",Hero,118721,na,2857,4079796.0,0.029099739300690524
636,BOLT II/CHRIS BRADLE,Hero,161260,na,5365,14388930.0,0.011207226666611069
637,BOLT/LAWRENCE EVANS,Hero,60476,na,1358,921403.0,0.06563468970689264
638,BOMBADIER/,Hero,13400,na,431,92665.0,0.14460691739060055
639,BOMBLAST/,Hero,106362,na,2198,2414503.0,0.0440513016550404
640,BOMBSHELL/,Villain,133648,na,3490,6088305.0,0.021951594080782746
641,BOND,Hero,76774,na,1477,1090026.0,0.070433182327761
642,BONEBREAKER/,Villain,113623,na,2811,3949455.0,0.02876928588881251
643,BONES/ELIZABETH BLIS,Hero,88592,na,2030,2059435.0,0.04301762376574157
644,BONITA,Hero,77090,na,1525,1162050.0,0.06633965836237683
645,BOOBYTRAP/,Hero,138265,na,3615,6532305.0,0.021166341743075377
646,BOOKWORM/NELSON GRUB,Hero,3770,na,139,9591.0,0.3930768428735273
647,BOOMERANG/FRED MYERS,Villain,160878,na,5291,13994695.0,0.011495641741388432
648,BOOMER/TABITHA SMITH,Hero,166793,na,5747,16511131.0,0.010101851896154175
649,BOOMSLANG/,Villain,151351,na,4455,9921285.0,0.015255181158489046
650,BOONE,Hero,86563,na,1998,1995003.0,0.043389909689358866
651,BORAKU,Hero,37336,na,777,301476.0,0.12384402075123725
652,BORA,Hero,149957,na,4378,9581253.0,0.015651084466718496
653,BORROB,Hero,35775,na,688,236328.0,0.15137859246471005
654,"BORROUGHS, CHARLES C",Hero,85433,na,1908,1819278.0,0.04695983791372182
655,"BOSCO, ELAINE",Hero,100443,na,2046,2092035.0,0.04801210304798916
656,BOSHLOVOR,Hero,109432,na,2460,3024570.0,0.03618101085443551
657,"BOUDREAUX, BELLA DON",Villain,118513,na,2937,4311516.0,0.02748754730354706
658,"BOUDREAUX, MARIUS",Hero,30596,na,643,206403.0,0.14823427954051055
659,BOULDER/,Hero,82527,na,1782,1586871.0,0.052006117699548354
660,BOUNCER,Hero,85329,na,1699,1442451.0,0.059155562303329544
661,BOUNTY II,Hero,148884,na,4354,9476481.0,0.015710895215217548
662,BOUNTY,Hero,117014,na,2774,3846151.0,0.03042366251351026
663,BOVA,Hero,153363,na,4600,10577700.0,0.014498709549334922
